dataset,experiment,descripcion_experimento,scaler,use_pca,n_components_pca,rebalanceo,rebalanceo_short,model,model_display_name,n,param_id,params,fold,train_original_rows_A,train_balanceado_rows_A,val_rows_B,param_alpha,param_hidden_layer_sizes,B_accuracy,B_precision_weighted,B_recall_weighted,B_f1_weighted,B_precision_macro,B_recall_macro,B_f1_macro,B_mcc,B_roc_auc,B_detection_latency_seconds,B_fpr_macro,B_fnr_macro,B_fpr_weighted,B_fnr_weighted,B_score_time,B_fit_time
CIC18,C__StandardScaler_no_pca_NONE_mlp,StandardScaler + sin PCA + NONE + mlp,StandardScaler,False,,NONE,NONE,mlp,MLPClassifier,10000,1,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [50]}",1,2225871,2225871,556468,0.0001,"(50,)",0.9782700892054889,0.9824967117464507,0.9782700892054889,0.9796152703405255,0.851502882925062,0.8018647162233528,0.8088605199832205,0.9639998205329647,0.9988143969272499,2.0474328513996073e-07,0.0019193583220966412,0.19813528377664716,0.0070604640369385215,0.021729910794511094,0.11393308639526367,71.77909326553345
CIC18,C__StandardScaler_no_pca_NONE_mlp,StandardScaler + sin PCA + NONE + mlp,StandardScaler,False,,NONE,NONE,mlp,MLPClassifier,10000,1,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [50]}",2,2225871,2225871,556468,0.0001,"(50,)",0.9785432405816686,0.984026893341756,0.9785432405816686,0.9801525144904123,0.8901900100227901,0.8001498258034457,0.8177555033901398,0.9647730755943958,0.9988285422821493,2.055813328636801e-07,0.0017172160272163884,0.19985017419655435,0.004301480989914491,0.021456759418331334,0.11439943313598633,84.57219886779785
CIC18,C__StandardScaler_no_pca_NONE_mlp,StandardScaler + sin PCA + NONE + mlp,StandardScaler,False,,NONE,NONE,mlp,MLPClassifier,10000,1,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [50]}",3,2225871,2225871,556468,0.0001,"(50,)",0.978742712968221,0.9839147332576056,0.978742712968221,0.9802804122993868,0.841942795764092,0.7977270147469159,0.8123590420202221,0.9650484154739247,0.9988379306061851,2.0397421782703833e-07,0.0017202067918320077,0.20227298525308418,0.004545814845701103,0.021257287031779006,0.11350512504577637,84.96055459976196
CIC18,C__StandardScaler_no_pca_NONE_mlp,StandardScaler + sin PCA + NONE + mlp,StandardScaler,False,,NONE,NONE,mlp,MLPClassifier,10000,1,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [50]}",4,2225871,2225871,556468,0.0001,"(50,)",0.9784192442332713,0.9834049530350444,0.9784192442332713,0.9799109300127641,0.8997655984196347,0.7931216484298618,0.8116387224872096,0.9644380882604647,0.9988029668319256,2.029990661812381e-07,0.0017979511217941862,0.2068783515701382,0.005388511060184066,0.021580755766728726,0.11296248435974121,67.62362360954285
CIC18,C__StandardScaler_no_pca_NONE_mlp,StandardScaler + sin PCA + NONE + mlp,StandardScaler,False,,NONE,NONE,mlp,MLPClassifier,10000,1,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [50]}",5,2225872,2225872,556467,0.0001,"(50,)",0.9783095852943661,0.9836476588038174,0.9783095852943661,0.9798899954613579,0.8456238627291801,0.7855096731169301,0.7998720162622971,0.9643398630627804,0.9987672258769273,2.0950245307151139e-07,0.0017671155647205376,0.21449032688306988,0.004816318765174125,0.02169041470563394,0.11658120155334473,62.77090072631836
CIC18,C__StandardScaler_no_pca_NONE_mlp,StandardScaler + sin PCA + NONE + mlp,StandardScaler,False,,NONE,NONE,mlp,MLPClassifier,10000,2,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [100]}",1,2225871,2225871,556468,0.0001,"(100,)",0.9783725209715564,0.9824785482162197,0.9783725209715564,0.9796820681236343,0.8489915068734926,0.7953725468691435,0.796399062129597,0.9641391072819487,0.9988292746467898,2.774332139287013e-07,0.001926424024135263,0.20462745313085648,0.007268881333585257,0.021627479028443683,0.15438270568847656,85.97168850898743
CIC18,C__StandardScaler_no_pca_NONE_mlp,StandardScaler + sin PCA + NONE + mlp,StandardScaler,False,,NONE,NONE,mlp,MLPClassifier,10000,2,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [100]}",2,2225871,2225871,556468,0.0001,"(100,)",0.9784983143684812,0.9842136344083996,0.9784983143684812,0.9801525994807171,0.8526288410841836,0.8086625284381945,0.8200958429884007,0.9647666508614351,0.9988242921250865,2.7640236381455575e-07,0.0016882170739383972,0.19133747156180544,0.003821570477557166,0.021501685631518795,0.1538090705871582,106.79955053329468
CIC18,C__StandardScaler_no_pca_NONE_mlp,StandardScaler + sin PCA + NONE + mlp,StandardScaler,False,,NONE,NONE,mlp,MLPClassifier,10000,2,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [100]}",3,2225871,2225871,556468,0.0001,"(100,)",0.9786582516874286,0.9825221663286966,0.9786582516874286,0.9799195930377401,0.8584764691763943,0.8019943760109319,0.8212627841357605,0.9645674414696329,0.9988338266685891,2.7621770196950305e-07,0.0019214282104473032,0.19800562398906804,0.007479674844138112,0.02134174831257143,0.15370631217956543,106.9871551990509
CIC18,C__StandardScaler_no_pca_NONE_mlp,StandardScaler + sin PCA + NONE + mlp,StandardScaler,False,,NONE,NONE,mlp,MLPClassifier,10000,2,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [100]}",4,2225871,2225871,556468,0.0001,"(100,)",0.9785162848537562,0.9829598816515259,0.9785162848537562,0.9798914841578487,0.8700756246343773,0.7912598375110569,0.8070238057135252,0.9644663375563174,0.9988379547800859,2.76359947288662e-07,0.001858577507967615,0.20874016248894317,0.006394947473270417,0.02148371514624381,0.15378546714782715,117.30307602882385
CIC18,C__StandardScaler_no_pca_NONE_mlp,StandardScaler + sin PCA + NONE + mlp,StandardScaler,False,,NONE,NONE,mlp,MLPClassifier,10000,2,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [100]}",5,2225872,2225872,556467,0.0001,"(100,)",0.9785539843333028,0.983052302167979,0.9785539843333028,0.979968030393232,0.8502089502941241,0.8534231795851028,0.8368917592687068,0.9645484307441119,0.998825298944247,2.786179497456512e-07,0.0018407517683168794,0.14657682041489728,0.006165260858055972,0.021446015666697217,0.15504169464111328,87.9242217540741
CIC18,C__StandardScaler_no_pca_NONE_mlp,StandardScaler + sin PCA + NONE + mlp,StandardScaler,False,,NONE,NONE,mlp,MLPClassifier,10000,3,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [100, 50]}",1,2225871,2225871,556468,0.0001,"(100, 50)",0.9788433476857609,0.9839765788370892,0.9788433476857609,0.9803813828790818,0.8727201658243874,0.8494605047039306,0.8469841436106557,0.9651978790983634,0.9988578903014478,3.4578723118163424e-07,0.0017187354574281215,0.15053949529606933,0.004624379547182724,0.021156652314239095,0.19241952896118164,182.26188397407532
CIC18,C__StandardScaler_no_pca_NONE_mlp,StandardScaler + sin PCA + NONE + mlp,StandardScaler,False,,NONE,NONE,mlp,MLPClassifier,10000,3,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [100, 50]}",2,2225871,2225871,556468,0.0001,"(100, 50)",0.9786079343286586,0.9839820869599953,0.9786079343286586,0.9802023070682522,0.8537522920583519,0.8272835542179531,0.827391993040768,0.9648627622712809,0.9988328274028362,3.4385749347834594e-07,0.0017178386957486756,0.17271644578204687,0.004375514764888746,0.02139206567134139,0.1913456916809082,108.31248450279236
CIC18,C__StandardScaler_no_pca_NONE_mlp,StandardScaler + sin PCA + NONE + mlp,StandardScaler,False,,NONE,NONE,mlp,MLPClassifier,10000,3,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [100, 50]}",3,2225871,2225871,556468,0.0001,"(100, 50)",0.9790176613929282,0.9840990003094144,0.9790176613929282,0.9805170034988675,0.8561502470810034,0.782044796366289,0.8018700583702262,0.9654684542566052,0.9988514575512552,3.444796025247879e-07,0.0017121404678745145,0.21795520363371093,0.004699768411045974,0.020982338607071747,0.19169187545776367,128.5730299949646
CIC18,C__StandardScaler_no_pca_NONE_mlp,StandardScaler + sin PCA + NONE + mlp,StandardScaler,False,,NONE,NONE,mlp,MLPClassifier,10000,3,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [100, 50]}",4,2225871,2225871,556468,0.0001,"(100, 50)",0.9784965173199537,0.9829607985625456,0.9784965173199537,0.9798766549500408,0.879232471854076,0.8203627780808925,0.8263705294322831,0.9644520307997606,0.9988358413767064,3.442246749196688e-07,0.0018472128458233753,0.17963722191910764,0.0062047100073043355,0.02150348268004629,0.19155001640319824,91.11850428581238
CIC18,C__StandardScaler_no_pca_NONE_mlp,StandardScaler + sin PCA + NONE + mlp,StandardScaler,False,,NONE,NONE,mlp,MLPClassifier,10000,3,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [100, 50]}",5,2225872,2225872,556467,0.0001,"(100, 50)",0.9789726973926576,0.9841061455561068,0.9789726973926576,0.9805001597243272,0.8776668908406576,0.8319142387405393,0.8435891447409506,0.9654271891706317,0.998873331046041,3.4691124985953516e-07,0.0016930335946583222,0.16808576125946084,0.004368201312532434,0.021027302607342393,0.19304466247558594,191.24211382865906
CIC18,C__StandardScaler_no_pca_NONE_mlp,StandardScaler + sin PCA + NONE + mlp,StandardScaler,False,,NONE,NONE,mlp,MLPClassifier,10000,4,"{""alpha"": 0.001, ""hidden_layer_sizes"": [50]}",1,2225871,2225871,556468,0.001,"(50,)",0.9784623733979312,0.983803642782632,0.9784623733979312,0.9800237940890705,0.7927560313487075,0.7274311068188071,0.7416693546444262,0.9645976540324243,0.9987947196648446,2.0502177748168753e-07,0.0017505710946994376,0.2725688931811929,0.004720939818422797,0.021537626602068764,0.11408805847167969,97.57840752601624
CIC18,C__StandardScaler_no_pca_NONE_mlp,StandardScaler + sin PCA + NONE + mlp,StandardScaler,False,,NONE,NONE,mlp,MLPClassifier,10000,4,"{""alpha"": 0.001, ""hidden_layer_sizes"": [50]}",2,2225871,2225871,556468,0.001,"(50,)",0.9782143807011364,0.9831079615760028,0.9782143807011364,0.9796908991762736,0.8213446051330758,0.7329750878805157,0.7533047840507774,0.9640694270609395,0.9987811816384397,2.0398921356851593e-07,0.0018366768812415218,0.2670249121194843,0.005764533919759279,0.021785619298863548,0.11351346969604492,85.50649809837341
CIC18,C__StandardScaler_no_pca_NONE_mlp,StandardScaler + sin PCA + NONE + mlp,StandardScaler,False,,NONE,NONE,mlp,MLPClassifier,10000,4,"{""alpha"": 0.001, ""hidden_layer_sizes"": [50]}",3,2225871,2225871,556468,0.001,"(50,)",0.9787409159196935,0.9836315923554662,0.9787409159196935,0.9802068697721373,0.782089085335869,0.7245822506462635,0.7352796219028203,0.9649670109684065,0.9988235394452747,2.028409682210886e-07,0.001764593114157572,0.2754177493537365,0.00520981263205707,0.021259084080306506,0.11287450790405273,87.2169885635376
CIC18,C__StandardScaler_no_pca_NONE_mlp,StandardScaler + sin PCA + NONE + mlp,StandardScaler,False,,NONE,NONE,mlp,MLPClassifier,10000,4,"{""alpha"": 0.001, ""hidden_layer_sizes"": [50]}",4,2225871,2225871,556468,0.001,"(50,)",0.9783150154186764,0.983449494775445,0.9783150154186764,0.9798365684193449,0.764321280532425,0.708789915926171,0.719246896879204,0.9643182920348558,0.9988057769506804,2.0510703898323155e-07,0.0017802908085763744,0.2912100840738291,0.005019377547321984,0.021684984581323632,0.1141355037689209,77.53942465782166
CIC18,C__StandardScaler_no_pca_NONE_mlp,StandardScaler + sin PCA + NONE + mlp,StandardScaler,False,,NONE,NONE,mlp,MLPClassifier,10000,4,"{""alpha"": 0.001, ""hidden_layer_sizes"": [50]}",5,2225872,2225872,556467,0.001,"(50,)",0.9783419322259901,0.9828011950034855,0.9783419322259901,0.9797123499114521,0.8567101448685078,0.7740742378806001,0.7883563867531314,0.9641833215932172,0.9988096851323667,2.0832807017851434e-07,0.0018730965102274526,0.22592576211939977,0.006438379879401829,0.02165806777400996,0.11592769622802734,64.56999111175537
CIC18,C__StandardScaler_no_pca_NONE_mlp,StandardScaler + sin PCA + NONE + mlp,StandardScaler,False,,NONE,NONE,mlp,MLPClassifier,10000,5,"{""alpha"": 0.001, ""hidden_layer_sizes"": [100]}",1,2225871,2225871,556468,0.001,"(100,)",0.978230554137884,0.9824475379483658,0.978230554137884,0.979548582887355,0.8848096598802554,0.775921030325359,0.7869894576810631,0.9639195524223333,0.998796738014966,2.761602897021317e-07,0.0019342978162092833,0.22407896967464105,0.007245021381023184,0.02176944586211606,0.15367436408996582,76.7478187084198
CIC18,C__StandardScaler_no_pca_NONE_mlp,StandardScaler + sin PCA + NONE + mlp,StandardScaler,False,,NONE,NONE,mlp,MLPClassifier,10000,5,"{""alpha"": 0.001, ""hidden_layer_sizes"": [100]}",2,2225871,2225871,556468,0.001,"(100,)",0.9784623733979312,0.9833513750132263,0.9784623733979312,0.9799264406179786,0.8029114981809057,0.7320700857974226,0.7493666542454619,0.9644813089936238,0.998809463890461,2.781997105430847e-07,0.0018119464613643068,0.2679299142025774,0.00564157031839584,0.021537626602068764,0.15480923652648926,135.40583086013794
CIC18,C__StandardScaler_no_pca_NONE_mlp,StandardScaler + sin PCA + NONE + mlp,StandardScaler,False,,NONE,NONE,mlp,MLPClassifier,10000,5,"{""alpha"": 0.001, ""hidden_layer_sizes"": [100]}",3,2225871,2225871,556468,0.001,"(100,)",0.9789565617429933,0.9838780211130561,0.9789565617429933,0.9804041439685063,0.7876969887247405,0.7328162859645034,0.7432808906141724,0.9653424508776803,0.9988382444519804,2.7928797292460164e-07,0.0017304832486057186,0.2671837140354965,0.004913810472079087,0.02104343825700669,0.15541481971740723,111.92777276039124
CIC18,C__StandardScaler_no_pca_NONE_mlp,StandardScaler + sin PCA + NONE + mlp,StandardScaler,False,,NONE,NONE,mlp,MLPClassifier,10000,5,"{""alpha"": 0.001, ""hidden_layer_sizes"": [100]}",4,2225871,2225871,556468,0.001,"(100,)",0.9784084619421063,0.9831108974712728,0.9784084619421063,0.9798333537110713,0.8400658698234972,0.7268668262151947,0.7505195692088138,0.9643526107024966,0.9988134678655616,2.7785395158958697e-07,0.001834992617931837,0.27313317378480556,0.005933351211083836,0.021591538057893715,0.1546168327331543,122.29537963867188
CIC18,C__StandardScaler_no_pca_NONE_mlp,StandardScaler + sin PCA + NONE + mlp,StandardScaler,False,,NONE,NONE,mlp,MLPClassifier,10000,5,"{""alpha"": 0.001, ""hidden_layer_sizes"": [100]}",5,2225872,2225872,556467,0.001,"(100,)",0.9786078958860094,0.9833791881593491,0.9786078958860094,0.9800484194647798,0.8055513016092967,0.735355369928617,0.7537648203760262,0.9647004252369145,0.9988160863543093,2.7834374140872374e-07,0.0018044386139186145,0.264644630071383,0.0056744750947886335,0.021392104113990586,0.15488910675048828,89.72795295715332
CIC18,C__StandardScaler_no_pca_NONE_mlp,StandardScaler + sin PCA + NONE + mlp,StandardScaler,False,,NONE,NONE,mlp,MLPClassifier,10000,6,"{""alpha"": 0.001, ""hidden_layer_sizes"": [100, 50]}",1,2225871,2225871,556468,0.001,"(100, 50)",0.9785666022125261,0.9834657614860546,0.9785666022125261,0.9800633079121909,0.8749473188991107,0.8178928822362634,0.832273440793005,0.9646523502334626,0.9988307230326064,3.4644961450518745e-07,0.0017994881577723214,0.18210711776373661,0.005558924579110961,0.021433397787473853,0.19278812408447266,130.46447014808655
CIC18,C__StandardScaler_no_pca_NONE_mlp,StandardScaler + sin PCA + NONE + mlp,StandardScaler,False,,NONE,NONE,mlp,MLPClassifier,10000,6,"{""alpha"": 0.001, ""hidden_layer_sizes"": [100, 50]}",2,2225871,2225871,556468,0.001,"(100, 50)",0.9785288641934486,0.9834123296159284,0.9785288641934486,0.9800241972886585,0.8735412862637387,0.8167405128740934,0.8345378519077045,0.9646045253835956,0.9988351852458454,3.483904919021448e-07,0.0017921022251610893,0.1832594871259065,0.005410397570865018,0.02147113580655132,0.19386816024780273,160.9949779510498
CIC18,C__StandardScaler_no_pca_NONE_mlp,StandardScaler + sin PCA + NONE + mlp,StandardScaler,False,,NONE,NONE,mlp,MLPClassifier,10000,6,"{""alpha"": 0.001, ""hidden_layer_sizes"": [100, 50]}",3,2225871,2225871,556468,0.001,"(100, 50)",0.9791075138193032,0.984350674440005,0.9791075138193032,0.9806457017767529,0.8942817644567509,0.8295630648473564,0.846969153651671,0.9656747746322943,0.9988577201167915,3.4999803538854307e-07,0.001669843304351633,0.1704369351526436,0.004155163384577675,0.020892486180696824,0.1947627067565918,150.26104617118835
CIC18,C__StandardScaler_no_pca_NONE_mlp,StandardScaler + sin PCA + NONE + mlp,StandardScaler,False,,NONE,NONE,mlp,MLPClassifier,10000,6,"{""alpha"": 0.001, ""hidden_layer_sizes"": [100, 50]}",4,2225871,2225871,556468,0.001,"(100, 50)",0.9785360523875587,0.983792496893564,0.9785360523875587,0.980092982195472,0.8580383011564895,0.7982127883184353,0.8117224697143866,0.9647245811507266,0.9988486143249945,3.535653080611848e-07,0.0017327298666756725,0.20178721168156458,0.004527000387693761,0.021463947612441327,0.1967477798461914,150.07380843162537
