dataset,experiment,descripcion_experimento,scaler,use_pca,n_components_pca,rebalanceo,rebalanceo_short,model,model_display_name,n,param_id,params,fold,train_original_rows_A,train_balanceado_rows_A,val_rows_B,param_alpha,param_hidden_layer_sizes,B_accuracy,B_precision_weighted,B_recall_weighted,B_f1_weighted,B_precision_macro,B_recall_macro,B_f1_macro,B_mcc,B_roc_auc,B_detection_latency_seconds,B_fpr_macro,B_fnr_macro,B_fpr_weighted,B_fnr_weighted,B_score_time,B_fit_time
CIC17,B__StandardScaler_pca_NM_SMOTE_ENN_mlp,StandardScaler + PCA + NearMiss_SMOTE_ENN + mlp,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,mlp,MLPClassifier,10000,1,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [50]}",1,1613311,142557,403328,0.0001,"(50,)",0.1500044628689305,0.9395321053939947,0.1500044628689305,0.18687283538059202,0.25189989837467686,0.7392243342158777,0.19322317839178846,0.18314830113408165,0.5381222146665442,2.848262854584888e-07,0.05728944696497696,0.2607756657841221,0.009346167343584904,0.8499955371310695,0.11487841606140137,7.38508152961731
CIC17,B__StandardScaler_pca_NM_SMOTE_ENN_mlp,StandardScaler + PCA + NearMiss_SMOTE_ENN + mlp,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,mlp,MLPClassifier,10000,1,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [50]}",2,1613311,141791,403328,0.0001,"(50,)",0.15883102586480483,0.939851270247859,0.15883102586480483,0.21268918540435464,0.24570438398013508,0.7572131310724207,0.17803921847548043,0.1925949741425903,0.6431078101184218,2.498764181772666e-07,0.0566759540355998,0.24278686892757922,0.008970336398801959,0.8411689741351952,0.10078215599060059,14.310549259185791
CIC17,B__StandardScaler_pca_NM_SMOTE_ENN_mlp,StandardScaler + PCA + NearMiss_SMOTE_ENN + mlp,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,mlp,MLPClassifier,10000,1,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [50]}",3,1613311,141957,403328,0.0001,"(50,)",0.16810883449698508,0.9063490139894638,0.16810883449698508,0.21940571852394572,0.2369585928387461,0.7378133161180432,0.1696638600091979,0.19427831263215325,0.6298595688995496,2.4837554352353845e-07,0.05710766086318438,0.2621866838819568,0.024723747444750824,0.8318911655030149,0.10017681121826172,8.891360998153687
CIC17,B__StandardScaler_pca_NM_SMOTE_ENN_mlp,StandardScaler + PCA + NearMiss_SMOTE_ENN + mlp,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,mlp,MLPClassifier,10000,1,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [50]}",4,1613311,141753,403328,0.0001,"(50,)",0.14963255712472232,0.906063222516016,0.14963255712472232,0.19954942359499336,0.228054303579649,0.7347975008066153,0.15001781198614855,0.17587333700982527,0.5541984153059183,2.548673140817277e-07,0.058075780532885944,0.26520249919338473,0.020769265118011453,0.8503674428752777,0.10279512405395508,11.215364694595337
CIC17,B__StandardScaler_pca_NM_SMOTE_ENN_mlp,StandardScaler + PCA + NearMiss_SMOTE_ENN + mlp,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,mlp,MLPClassifier,10000,1,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [50]}",5,1613312,142167,403327,0.0001,"(50,)",0.17944248711343402,0.8490563975113316,0.17944248711343402,0.23704548444913653,0.23422967863414224,0.7274479746074178,0.17674879099761975,0.1797889489030227,0.6638691702022167,2.5284155329247714e-07,0.058859410746494555,0.27255202539258233,0.06233364831085225,0.820557512886566,0.10197782516479492,11.355485200881958
CIC17,B__StandardScaler_pca_NM_SMOTE_ENN_mlp,StandardScaler + PCA + NearMiss_SMOTE_ENN + mlp,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,mlp,MLPClassifier,10000,2,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [100]}",1,1613311,142557,403328,0.0001,"(100,)",0.15767563868613138,0.9038816226772922,0.15767563868613138,0.21471959153083273,0.2425247640384132,0.7576505076123777,0.1814359714474197,0.19908239515853796,0.5388404646583835,3.5184958990472945e-07,0.05772572644928256,0.24234949238762224,0.02356153542536982,0.8423243613138686,0.14191079139709473,10.222742557525635
CIC17,B__StandardScaler_pca_NM_SMOTE_ENN_mlp,StandardScaler + PCA + NearMiss_SMOTE_ENN + mlp,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,mlp,MLPClassifier,10000,2,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [100]}",2,1613311,141791,403328,0.0001,"(100,)",0.14230353459219294,0.9508570594291044,0.14230353459219294,0.18657234185744762,0.24642453679191564,0.7401121307550284,0.17637938152324442,0.19849947457752695,0.624173097813604,3.4432038924914244e-07,0.0574377736338698,0.25988786924497165,0.003870139100239973,0.8576964654078071,0.13887405395507812,9.194805383682251
CIC17,B__StandardScaler_pca_NM_SMOTE_ENN_mlp,StandardScaler + PCA + NearMiss_SMOTE_ENN + mlp,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,mlp,MLPClassifier,10000,2,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [100]}",3,1613311,141957,403328,0.0001,"(100,)",0.15569957949857188,0.912998513983876,0.15569957949857188,0.20271236642754967,0.23366903873875008,0.7274878960330141,0.1666913051658632,0.18872438275954068,0.6270625025409664,3.415923323263558e-07,0.05754245999138521,0.27251210396698594,0.018836479369350036,0.8443004205014282,0.13777375221252441,10.31299638748169
CIC17,B__StandardScaler_pca_NM_SMOTE_ENN_mlp,StandardScaler + PCA + NearMiss_SMOTE_ENN + mlp,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,mlp,MLPClassifier,10000,2,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [100]}",4,1613311,141753,403328,0.0001,"(100,)",0.1502499206601079,0.9186974592957341,0.1502499206601079,0.20135525401327406,0.23718372821977335,0.7339417493850333,0.16584477882900525,0.1862464125951969,0.5298893920133582,3.4651288396780245e-07,0.05768367792920358,0.2660582506149668,0.0155050895981617,0.8497500793398921,0.13975834846496582,10.049971580505371
CIC17,B__StandardScaler_pca_NM_SMOTE_ENN_mlp,StandardScaler + PCA + NearMiss_SMOTE_ENN + mlp,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,mlp,MLPClassifier,10000,2,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [100]}",5,1613312,142167,403327,0.0001,"(100,)",0.1661678985041914,0.9359070758220367,0.1661678985041914,0.22491867147605543,0.2452728907194591,0.7225586067949405,0.18241307095787854,0.1960822763394794,0.599381873222299,3.879986361630498e-07,0.056280553162124464,0.2774413932050595,0.01037619593605832,0.8338321014958087,0.15649032592773438,10.991475820541382
