dataset,experiment,selection_metric,selection_column,best_param_id,best_params,param_id,param_metric,param_n_neighbors,B_accuracy_mean,B_accuracy_std,B_accuracy_var,B_precision_weighted_mean,B_precision_weighted_std,B_precision_weighted_var,B_recall_weighted_mean,B_recall_weighted_std,B_recall_weighted_var,B_f1_weighted_mean,B_f1_weighted_std,B_f1_weighted_var,B_precision_macro_mean,B_precision_macro_std,B_precision_macro_var,B_recall_macro_mean,B_recall_macro_std,B_recall_macro_var,B_f1_macro_mean,B_f1_macro_std,B_f1_macro_var,B_fpr_weighted_mean,B_fpr_weighted_std,B_fpr_weighted_var,B_fnr_weighted_mean,B_fnr_weighted_std,B_fnr_weighted_var,B_fpr_macro_mean,B_fpr_macro_std,B_fpr_macro_var,B_fnr_macro_mean,B_fnr_macro_std,B_fnr_macro_var,B_mcc_mean,B_mcc_std,B_mcc_var,B_roc_auc_mean,B_roc_auc_std,B_roc_auc_var,B_detection_latency_seconds_mean,B_detection_latency_seconds_std,B_detection_latency_seconds_var,B_fit_time_mean,B_fit_time_std,B_fit_time_var,B_score_time_mean,B_score_time_std,B_score_time_var
CIC17,B__RobustScaler_pca_NM_SMOTE_knn,f1_macro,B_f1_macro_mean,2,"{""metric"": ""euclidean"", ""n_neighbors"": 5}",2,euclidean,5,0.07805859158556372,0.022355852588814222,0.0004997841449727916,0.8545047637545128,0.003319657073172115,1.1020123083461652e-05,0.07805859158556372,0.022355852588814222,0.0004997841449727916,0.08658562164450959,0.03475508044914766,0.0012079156170267259,0.1326901481473101,0.007127467844814627,5.0800797878866466e-05,0.6354109829894485,0.033662256344278656,0.0011331475021879285,0.09507140364269999,0.01298230112512005,0.00016854014250329333,0.014819044112825207,0.001998486206499571,3.9939471175690475e-06,0.9219414084144363,0.022355852588814208,0.0004997841449727909,0.062450696835150775,0.0016064749379267143,2.58076172618664e-06,0.3645890170105514,0.0336622563442787,0.0011331475021879314,0.07353093039206501,0.020109587875429352,0.00040439552451961523,0.5346954382681215,0.015430067198099523,0.00023808697373786685,2.680502491722252e-06,2.0986861480591115e-07,4.4044835480551914e-14,0.04472007751464844,0.004894733654250759,2.3958417546054986e-05,1.0811212062835693,0.08464638873743968,0.007165011126289755
