dataset,experiment,selection_metric,selection_column,best_param_id,best_params,param_id,param_alpha,param_hidden_layer_sizes,B_accuracy_mean,B_accuracy_std,B_accuracy_var,B_precision_weighted_mean,B_precision_weighted_std,B_precision_weighted_var,B_recall_weighted_mean,B_recall_weighted_std,B_recall_weighted_var,B_f1_weighted_mean,B_f1_weighted_std,B_f1_weighted_var,B_precision_macro_mean,B_precision_macro_std,B_precision_macro_var,B_recall_macro_mean,B_recall_macro_std,B_recall_macro_var,B_f1_macro_mean,B_f1_macro_std,B_f1_macro_var,B_fpr_weighted_mean,B_fpr_weighted_std,B_fpr_weighted_var,B_fnr_weighted_mean,B_fnr_weighted_std,B_fnr_weighted_var,B_fpr_macro_mean,B_fpr_macro_std,B_fpr_macro_var,B_fnr_macro_mean,B_fnr_macro_std,B_fnr_macro_var,B_mcc_mean,B_mcc_std,B_mcc_var,B_roc_auc_mean,B_roc_auc_std,B_roc_auc_var,B_detection_latency_seconds_mean,B_detection_latency_seconds_std,B_detection_latency_seconds_var,B_fit_time_mean,B_fit_time_std,B_fit_time_var,B_score_time_mean,B_score_time_std,B_score_time_var
CIC18,B__RobustScaler_pca_NM_SMOTE_ENN_mlp,f1_macro,B_f1_macro_mean,4,"{""alpha"": 0.001, ""hidden_layer_sizes"": [50]}",4,0.001,"(50,)",0.13378002019007135,0.20559458660928845,0.04226913404304421,0.33192910020469885,0.3052541826524992,0.09318011602684534,0.13378002019007135,0.20559458660928845,0.04226913404304421,0.10022730029263835,0.1838771091868105,0.03381079128289823,0.05894729034006783,0.0316296413556399,0.0010004342122864056,0.18361453909095285,0.009824627281292263,9.65233012163122e-05,0.04285139570944363,0.019101078831236205,0.00036485121251709986,0.10121140667411861,0.2106178167043058,0.04435986471328855,0.8662199798099287,0.20559458660928848,0.04226913404304422,0.06449542576560315,0.0004183399637255973,1.7500832524993405e-07,0.8163854609090471,0.009824627281292254,9.652330121631202e-05,0.06745457369948146,0.009545427607878533,9.111518821724969e-05,0.5323011962980552,0.04000024113993808,0.0016000192912531948,2.2303362440051685e-07,1.2161601564851756e-08,1.4790455262220468e-16,2.137748622894287,0.6002578451191836,0.3603094806271258,0.12411103248596192,0.006767589834227726,4.5800272164342457e-05
