dataset,experiment,selection_metric,selection_column,best_param_id,best_params,param_id,param_metric,param_n_neighbors,B_accuracy_mean,B_accuracy_std,B_accuracy_var,B_precision_weighted_mean,B_precision_weighted_std,B_precision_weighted_var,B_recall_weighted_mean,B_recall_weighted_std,B_recall_weighted_var,B_f1_weighted_mean,B_f1_weighted_std,B_f1_weighted_var,B_precision_macro_mean,B_precision_macro_std,B_precision_macro_var,B_recall_macro_mean,B_recall_macro_std,B_recall_macro_var,B_f1_macro_mean,B_f1_macro_std,B_f1_macro_var,B_fpr_weighted_mean,B_fpr_weighted_std,B_fpr_weighted_var,B_fnr_weighted_mean,B_fnr_weighted_std,B_fnr_weighted_var,B_fpr_macro_mean,B_fpr_macro_std,B_fpr_macro_var,B_fnr_macro_mean,B_fnr_macro_std,B_fnr_macro_var,B_mcc_mean,B_mcc_std,B_mcc_var,B_roc_auc_mean,B_roc_auc_std,B_roc_auc_var,B_detection_latency_seconds_mean,B_detection_latency_seconds_std,B_detection_latency_seconds_var,B_fit_time_mean,B_fit_time_std,B_fit_time_var,B_score_time_mean,B_score_time_std,B_score_time_var
CIC18,C__RobustScaler_no_pca_RUS_SMOTE_ENN_knn,f1_macro,B_f1_macro_mean,7,"{""metric"": ""manhattan"", ""n_neighbors"": 3}",7,manhattan,3,0.9594643214306222,0.0007196966437234957,5.179632589868643e-07,0.9736312149701216,0.00012867015467911506,1.6556008705147397e-08,0.9594643214306222,0.0007196966437234957,5.179632589868643e-07,0.9639585664033173,0.0005200716391674109,2.704745098662777e-07,0.6707344272721756,0.009141624304557923,8.356929492568415e-05,0.954420764794425,0.007990568085553647,6.384917832986848e-05,0.7327685211792867,0.007647276057663418,5.848083110211215e-05,0.0053860752118364864,7.036034978882022e-05,4.950578822405133e-09,0.040535678569377745,0.0007196966437234903,5.179632589868566e-07,0.003061450252080949,4.52765022240756e-05,2.049961653646723e-09,0.045579235205575094,0.00799056808555368,6.384917832986901e-05,0.9353092122314252,0.0010450877222003612,1.0922083470939393e-06,0.9841677865494827,0.0003330343137501019,1.1091185413500134e-07,0.00014999744438680193,3.693164690486324e-07,1.3639465431054942e-13,0.02870793342590332,0.0009219001276896892,8.498998454342654e-07,83.46874794960021,0.20554626602884224,0.04224926747839959
