dataset,experiment,descripcion_experimento,scaler,use_pca,n_components_pca,rebalanceo,rebalanceo_short,model,model_display_name,n,param_id,params,fold,train_original_rows_A,train_balanceado_rows_A,val_rows_B,param_alpha,param_hidden_layer_sizes,B_accuracy,B_precision_weighted,B_recall_weighted,B_f1_weighted,B_precision_macro,B_recall_macro,B_f1_macro,B_mcc,B_roc_auc,B_detection_latency_seconds,B_fpr_macro,B_fnr_macro,B_fpr_weighted,B_fnr_weighted,B_score_time,B_fit_time
CIC17,B__RobustScaler_pca_NONE_mlp,RobustScaler + PCA + NONE + mlp,RobustScaler,True,3,NONE,NONE,mlp,MLPClassifier,10000,1,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [50]}",1,1613311,1613311,403328,0.0001,"(50,)",0.84148137496033,0.7737800599078201,0.84148137496033,0.7899591887294523,0.1573903356622394,0.12249689874175915,0.12497914943357057,0.25898285967783374,0.5871479261707397,2.451172445509707e-07,0.05824484361527307,0.8775031012582409,0.7151540291894259,0.15851862503966996,0.0988626480102539,30.334461450576782
CIC17,B__RobustScaler_pca_NONE_mlp,RobustScaler + PCA + NONE + mlp,RobustScaler,True,3,NONE,NONE,mlp,MLPClassifier,10000,1,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [50]}",2,1613311,1613311,403328,0.0001,"(50,)",0.8650205291970803,0.8016933045030542,0.8650205291970803,0.8280135498768924,0.17869394483783244,0.14885869801486992,0.15768839535269252,0.4489169336533595,0.6791929031076603,2.2780546231029223e-07,0.043523360981024974,0.8511413019851302,0.5178709439124549,0.13497947080291972,0.09188032150268555,24.346243858337402
CIC17,B__RobustScaler_pca_NONE_mlp,RobustScaler + PCA + NONE + mlp,RobustScaler,True,3,NONE,NONE,mlp,MLPClassifier,10000,1,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [50]}",3,1613311,1613311,403328,0.0001,"(50,)",0.8482698944779435,0.7808363094916076,0.8482698944779435,0.804091262239309,0.1777454902691982,0.1305898401442866,0.14429404881123525,0.32646933620056096,0.6100049668407481,2.2809984418408374e-07,0.05370834048315183,0.8694101598557135,0.6538950017252211,0.15173010552205649,0.09199905395507812,24.392630577087402
CIC17,B__RobustScaler_pca_NONE_mlp,RobustScaler + PCA + NONE + mlp,RobustScaler,True,3,NONE,NONE,mlp,MLPClassifier,10000,1,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [50]}",4,1613311,1613311,403328,0.0001,"(50,)",0.8455277094573151,0.7875879456827211,0.8455277094573151,0.8087079228174356,0.20851316865272404,0.1576162934891843,0.17525661079926994,0.3337995896328643,0.6251918753985862,2.2715935912142856e-07,0.051766245496530736,0.8423837065108157,0.6220213919052762,0.15447229054268485,0.09161972999572754,25.54477858543396
CIC17,B__RobustScaler_pca_NONE_mlp,RobustScaler + PCA + NONE + mlp,RobustScaler,True,3,NONE,NONE,mlp,MLPClassifier,10000,1,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [50]}",5,1613312,1613312,403327,0.0001,"(50,)",0.8452967443290432,0.8025180637669965,0.8452967443290432,0.8174617881786667,0.189354169446995,0.15631219567032856,0.16727960855712384,0.37092881686348284,0.6829013778390715,2.2418713094195476e-07,0.044702754822623,0.8436878043296715,0.5158380666683884,0.15470325567095683,0.09042072296142578,26.971824407577515
CIC17,B__RobustScaler_pca_NONE_mlp,RobustScaler + PCA + NONE + mlp,RobustScaler,True,3,NONE,NONE,mlp,MLPClassifier,10000,2,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [100]}",1,1613311,1613311,403328,0.0001,"(100,)",0.8600444303395748,0.7794516305837553,0.8600444303395748,0.8177089021721202,0.16743826337031606,0.16509278141024114,0.1649797136062121,0.43109886746402126,0.6984205318945479,2.8998742630201007e-07,0.04343375827451122,0.8349072185897588,0.5115508044572431,0.13995556966042527,0.11696004867553711,32.44526290893555
CIC17,B__RobustScaler_pca_NONE_mlp,RobustScaler + PCA + NONE + mlp,RobustScaler,True,3,NONE,NONE,mlp,MLPClassifier,10000,2,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [100]}",2,1613311,1613311,403328,0.0001,"(100,)",0.8653428475087274,0.8051256013300772,0.8653428475087274,0.8280022825648187,0.20835366209643771,0.16469100780300444,0.17720867476415533,0.44871277426647177,0.6911566235145628,2.883937445113637e-07,0.04394517483491934,0.8353089921969956,0.5245204700325174,0.1346571524912726,0.1163172721862793,32.486419677734375
CIC17,B__RobustScaler_pca_NONE_mlp,RobustScaler + PCA + NONE + mlp,RobustScaler,True,3,NONE,NONE,mlp,MLPClassifier,10000,2,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [100]}",3,1613311,1613311,403328,0.0001,"(100,)",0.8382656299587432,0.7649149749553492,0.8382656299587432,0.7836336743543642,0.1941597012816065,0.13077168419962854,0.1457400716649483,0.22543538802486562,0.4662839436753994,2.900211206128657e-07,0.06006864294206596,0.8692283158003715,0.7392952740897328,0.16173437004125674,0.1169736385345459,35.44684839248657
CIC17,B__RobustScaler_pca_NONE_mlp,RobustScaler + PCA + NONE + mlp,RobustScaler,True,3,NONE,NONE,mlp,MLPClassifier,10000,2,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [100]}",4,1613311,1613311,403328,0.0001,"(100,)",0.8446847231037766,0.772162007496622,0.8446847231037766,0.7982384179171049,0.1730923922279674,0.12882123226495787,0.14037754209787234,0.3057781171178301,0.606407117807452,3.177805037318393e-07,0.05449185202259661,0.8711787677350422,0.6620625034427257,0.15531527689622343,0.12816977500915527,27.73247718811035
CIC17,B__RobustScaler_pca_NONE_mlp,RobustScaler + PCA + NONE + mlp,RobustScaler,True,3,NONE,NONE,mlp,MLPClassifier,10000,2,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [100]}",5,1613312,1613312,403327,0.0001,"(100,)",0.8467099896609946,0.7606494092165702,0.8467099896609946,0.7922818568107253,0.17904835617365217,0.13365928481755288,0.14575464749688027,0.292403325353662,0.5849709059171494,2.9262399273976444e-07,0.05755425836991254,0.8663407151824472,0.710023865209683,0.15329001033900533,0.11802315711975098,28.48860812187195
