dataset,experiment,descripcion_experimento,scaler,use_pca,n_components_pca,rebalanceo,rebalanceo_short,model,model_display_name,n,param_id,params,fold,train_original_rows_A,train_balanceado_rows_A,val_rows_B,param_C,B_accuracy,B_precision_weighted,B_recall_weighted,B_f1_weighted,B_precision_macro,B_recall_macro,B_f1_macro,B_mcc,B_roc_auc,B_detection_latency_seconds,B_fpr_macro,B_fnr_macro,B_fpr_weighted,B_fnr_weighted,B_score_time,B_fit_time
CIC17,B__RobustScaler_pca_NM_SMOTE_logreg,RobustScaler + PCA + NearMiss_SMOTE + logreg,RobustScaler,True,3,NearMiss_SMOTE,NM_SMOTE,logreg,LogisticRegression,10000,1,"{""C"": 0.01}",1,1613311,150000,403328,0.01,0.0024520985401459854,0.8316709200645217,0.0024520985401459854,0.0012571407783005897,0.08420892650705572,0.15421831287170396,0.02660070316511902,0.006308983233498988,0.5646894799127815,4.034273040290864e-08,0.06653596202218803,0.845781687128296,0.0004915288729664722,0.9975479014598541,0.016271352767944336,17.493959665298462
CIC17,B__RobustScaler_pca_NM_SMOTE_logreg,RobustScaler + PCA + NearMiss_SMOTE + logreg,RobustScaler,True,3,NearMiss_SMOTE,NM_SMOTE,logreg,LogisticRegression,10000,1,"{""C"": 0.01}",2,1613311,150000,403328,0.01,0.0039198865439543,0.5395023344675225,0.0039198865439543,0.0038362599890521022,0.09271111214086461,0.1563973846101442,0.018996526569865103,0.0041293169856179545,0.5668311762838617,3.982371979007945e-08,0.06676290336356865,0.8436026153898557,0.0053634369974839904,0.9960801134560457,0.016062021255493164,11.25160264968872
CIC17,B__RobustScaler_pca_NM_SMOTE_logreg,RobustScaler + PCA + NearMiss_SMOTE + logreg,RobustScaler,True,3,NearMiss_SMOTE,NM_SMOTE,logreg,LogisticRegression,10000,1,"{""C"": 0.01}",3,1613311,150000,403328,0.01,0.002352923675023802,0.801960053108506,0.002352923675023802,0.0009660043905113532,0.08102129541688503,0.14621790362824444,0.02599738535165736,0.005919888521789122,0.5657076263314146,4.0757702441867745e-08,0.06655192231078282,0.8537820963717556,0.0006317583367659392,0.9976470763249762,0.016438722610473633,13.176564931869507
CIC17,B__RobustScaler_pca_NM_SMOTE_logreg,RobustScaler + PCA + NearMiss_SMOTE + logreg,RobustScaler,True,3,NearMiss_SMOTE,NM_SMOTE,logreg,LogisticRegression,10000,1,"{""C"": 0.01}",4,1613311,150000,403328,0.01,0.008005890986988258,0.27560276513462917,0.008005890986988258,0.012079839533057354,0.039249531186240465,0.133310668970217,0.02739719391632285,-0.023333307222385864,0.5649393030232464,3.2324075547523705e-08,0.06996629547936145,0.866689331029783,0.05750032317741017,0.9919941090130118,0.01303720474243164,15.442496299743652
CIC17,B__RobustScaler_pca_NM_SMOTE_logreg,RobustScaler + PCA + NearMiss_SMOTE + logreg,RobustScaler,True,3,NearMiss_SMOTE,NM_SMOTE,logreg,LogisticRegression,10000,1,"{""C"": 0.01}",5,1613312,150000,403327,0.01,0.002588470397469051,0.8314708965931162,0.002588470397469051,0.0013193651377001968,0.07781347164916723,0.13059563853848133,0.017630103883877434,0.0056324820004279245,0.5668909583415124,4.074538977135798e-08,0.06653887466381347,0.8694043614615187,0.0006715903546711766,0.997411529602531,0.0164337158203125,13.357635498046875
CIC17,B__RobustScaler_pca_NM_SMOTE_logreg,RobustScaler + PCA + NearMiss_SMOTE + logreg,RobustScaler,True,3,NearMiss_SMOTE,NM_SMOTE,logreg,LogisticRegression,10000,2,"{""C"": 0.1}",1,1613311,150000,403328,0.1,0.002471933513170422,0.8316709210652589,0.002471933513170422,0.0012967922341036702,0.08420894309667912,0.15421990391413504,0.026603914437176093,0.006304087561886421,0.5646891207268179,3.970372075317247e-08,0.06653482888476317,0.8457800960858649,0.0004943667846178211,0.9975280664868296,0.016013622283935547,16.923356771469116
CIC17,B__RobustScaler_pca_NM_SMOTE_logreg,RobustScaler + PCA + NearMiss_SMOTE + logreg,RobustScaler,True,3,NearMiss_SMOTE,NM_SMOTE,logreg,LogisticRegression,10000,2,"{""C"": 0.1}",2,1613311,150000,403328,0.1,0.003788479847667407,0.4579633563640494,0.003788479847667407,0.0035746987576998636,0.047276666141601316,0.15612807653977737,0.018461438206949256,0.001709790111904912,0.5668310438347265,2.880745352506259e-08,0.06688737453447048,0.8438719234602226,0.007099097864724776,0.9962115201523326,0.011618852615356445,12.710368871688843
CIC17,B__RobustScaler_pca_NM_SMOTE_logreg,RobustScaler + PCA + NearMiss_SMOTE + logreg,RobustScaler,True,3,NearMiss_SMOTE,NM_SMOTE,logreg,LogisticRegression,10000,2,"{""C"": 0.1}",3,1613311,150000,403328,0.1,0.0023628411615360203,0.8056703552695407,0.0023628411615360203,0.0009858358728853421,0.08131891456006658,0.14621869915183322,0.025998976309953296,0.005924024636459237,0.5657041770909538,4.565638233767128e-08,0.06655125751583543,0.8537813008481668,0.0006317038990674694,0.9976371588384639,0.01841449737548828,14.733778715133667
CIC17,B__RobustScaler_pca_NM_SMOTE_logreg,RobustScaler + PCA + NearMiss_SMOTE + logreg,RobustScaler,True,3,NearMiss_SMOTE,NM_SMOTE,logreg,LogisticRegression,10000,2,"{""C"": 0.1}",4,1613311,150000,403328,0.1,0.007703407648365598,0.2700783373217213,0.007703407648365598,0.011494691082806959,0.03881248245569802,0.13328640550075965,0.027357198461473296,-0.022746189780190714,0.5649437105369018,4.0411892409401824e-08,0.06989617613807743,0.8667135944992402,0.05614604971952693,0.9922965923516344,0.01629924774169922,15.377424955368042
CIC17,B__RobustScaler_pca_NM_SMOTE_logreg,RobustScaler + PCA + NearMiss_SMOTE + logreg,RobustScaler,True,3,NearMiss_SMOTE,NM_SMOTE,logreg,LogisticRegression,10000,2,"{""C"": 0.1}",5,1613312,150000,403327,0.1,0.0025760735085922836,0.8314710027008921,0.0025760735085922836,0.0012947039590120923,0.07781678149509895,0.13059464413399538,0.017631568257195054,0.005642639222545775,0.5668910338644918,3.0816774889166005e-08,0.06653934681389544,0.8694053558660045,0.0006662757170236769,0.9974239264914078,0.012429237365722656,13.586519956588745
