dataset,experiment,descripcion_experimento,scaler,use_pca,n_components_pca,rebalanceo,rebalanceo_short,model,model_display_name,n,param_id,params,fold,train_original_rows_A,train_balanceado_rows_A,val_rows_B,param_C,B_accuracy,B_precision_weighted,B_recall_weighted,B_f1_weighted,B_precision_macro,B_recall_macro,B_f1_macro,B_mcc,B_roc_auc,B_detection_latency_seconds,B_fpr_macro,B_fnr_macro,B_fpr_weighted,B_fnr_weighted,B_score_time,B_fit_time
CIC17,B__RobustScaler_pca_RUS_SMOTE_ENN_logreg,RobustScaler + PCA + RUS_SMOTE_ENN + logreg,RobustScaler,True,3,RUS_SMOTE_ENN,RUS_SMOTE_ENN,logreg,LogisticRegression,10000,1,"{""C"": 0.01}",1,1613311,129798,403328,0.01,0.05214614408124405,0.8567055072425908,0.05214614408124405,0.02940794693297723,0.11082158459774973,0.16109438143690039,0.03490088020626661,0.04685950466063513,0.5115891765652683,4.166271980888538e-08,0.06533356367924593,0.8389056185630995,0.032149599269933056,0.9478538559187559,0.016803741455078125,32.19625735282898
CIC17,B__RobustScaler_pca_RUS_SMOTE_ENN_logreg,RobustScaler + PCA + RUS_SMOTE_ENN + logreg,RobustScaler,True,3,RUS_SMOTE_ENN,RUS_SMOTE_ENN,logreg,LogisticRegression,10000,1,"{""C"": 0.01}",2,1613311,128156,403328,0.01,0.043748512377023166,0.8553413472176807,0.043748512377023166,0.012662408080434279,0.10801744958402146,0.15089780439606987,0.03166820531323366,0.041063324683771336,0.5091359186323449,4.5451260831234226e-08,0.06589427952668354,0.8491021956039302,0.03216270527727661,0.9562514876229768,0.01833176612854004,18.633536338806152
CIC17,B__RobustScaler_pca_RUS_SMOTE_ENN_logreg,RobustScaler + PCA + RUS_SMOTE_ENN + logreg,RobustScaler,True,3,RUS_SMOTE_ENN,RUS_SMOTE_ENN,logreg,LogisticRegression,10000,1,"{""C"": 0.01}",3,1613311,130638,403328,0.01,0.0161927761028245,0.8532020721565257,0.016192776102824498,0.026617447154333947,0.10528297998161643,0.1393075997673545,0.02864186426188169,0.028909885432098582,0.5084559022602844,4.9023448910194135e-08,0.06563435320400286,0.8606924002326455,0.0007080741628675354,0.9838072238971755,0.01977252960205078,28.91865634918213
CIC17,B__RobustScaler_pca_RUS_SMOTE_ENN_logreg,RobustScaler + PCA + RUS_SMOTE_ENN + logreg,RobustScaler,True,3,RUS_SMOTE_ENN,RUS_SMOTE_ENN,logreg,LogisticRegression,10000,1,"{""C"": 0.01}",4,1613311,129362,403328,0.01,0.07250674389082831,0.8568790792669759,0.07250674389082831,0.06840658460303686,0.11191214124293648,0.14126864153864915,0.03905611961417965,0.05989149886906124,0.5028094559827039,5.025181343577393e-08,0.06397083988565637,0.8587313584613508,0.03206934217567387,0.9274932561091717,0.020267963409423828,18.812443733215332
CIC17,B__RobustScaler_pca_RUS_SMOTE_ENN_logreg,RobustScaler + PCA + RUS_SMOTE_ENN + logreg,RobustScaler,True,3,RUS_SMOTE_ENN,RUS_SMOTE_ENN,logreg,LogisticRegression,10000,1,"{""C"": 0.01}",5,1613312,129406,403327,0.01,0.04949333915160651,0.8544361859692131,0.04949333915160651,0.024176001943255646,0.10651115540334775,0.13695114893574065,0.03188776173099088,0.044252165185673625,0.5019627721196771,3.1144260757511704e-08,0.06550651603706611,0.8630488510642593,0.03209107970759827,0.9505066608483935,0.012561321258544922,29.735907793045044
CIC17,B__RobustScaler_pca_RUS_SMOTE_ENN_logreg,RobustScaler + PCA + RUS_SMOTE_ENN + logreg,RobustScaler,True,3,RUS_SMOTE_ENN,RUS_SMOTE_ENN,logreg,LogisticRegression,10000,2,"{""C"": 0.1}",1,1613311,129798,403328,0.1,0.05202465487146937,0.8566935186469328,0.05202465487146937,0.029168372133632544,0.11077557109363427,0.16108463630200984,0.03483276312976999,0.04677126245809424,0.5116149462133982,4.541461087907545e-08,0.06534132746717479,0.8389153636979902,0.03214456687909109,0.9479753451285307,0.018316984176635742,18.570018768310547
CIC17,B__RobustScaler_pca_RUS_SMOTE_ENN_logreg,RobustScaler + PCA + RUS_SMOTE_ENN + logreg,RobustScaler,True,3,RUS_SMOTE_ENN,RUS_SMOTE_ENN,logreg,LogisticRegression,10000,2,"{""C"": 0.1}",2,1613311,128156,403328,0.1,0.04384272849888924,0.855357081223595,0.04384272849888924,0.012852119771283716,0.10804424167413745,0.15090536187016315,0.03169475643277568,0.0411229524003324,0.5092555425234342,4.826325796702974e-08,0.06588770581390228,0.8490946381298369,0.032158315707423564,0.9561572715011107,0.019465923309326172,20.24886965751648
CIC17,B__RobustScaler_pca_RUS_SMOTE_ENN_logreg,RobustScaler + PCA + RUS_SMOTE_ENN + logreg,RobustScaler,True,3,RUS_SMOTE_ENN,RUS_SMOTE_ENN,logreg,LogisticRegression,10000,2,"{""C"": 0.1}",3,1613311,130638,403328,0.1,0.016341538400507775,0.8532348935944725,0.016341538400507775,0.026880633468922128,0.1053882240318566,0.13960165604826327,0.028770347803056626,0.02911447092243604,0.5084409044964926,4.344497151467128e-08,0.06562433008448892,0.8603983439517368,0.000706489667841646,0.9836584615994922,0.017522573471069336,18.66260027885437
CIC17,B__RobustScaler_pca_RUS_SMOTE_ENN_logreg,RobustScaler + PCA + RUS_SMOTE_ENN + logreg,RobustScaler,True,3,RUS_SMOTE_ENN,RUS_SMOTE_ENN,logreg,LogisticRegression,10000,2,"{""C"": 0.1}",4,1613311,129362,403328,0.1,0.07257120755315773,0.8568841333343131,0.07257120755315773,0.06852591189113481,0.11188433160664298,0.14127381244197615,0.03901243826286031,0.05991695533554822,0.5029125807662156,4.660277868293271e-08,0.06396618292040195,0.8587261875580239,0.03206395135918694,0.9274287924468423,0.018796205520629883,20.510565042495728
CIC17,B__RobustScaler_pca_RUS_SMOTE_ENN_logreg,RobustScaler + PCA + RUS_SMOTE_ENN + logreg,RobustScaler,True,3,RUS_SMOTE_ENN,RUS_SMOTE_ENN,logreg,LogisticRegression,10000,2,"{""C"": 0.1}",5,1613312,129406,403327,0.1,0.04945862786275156,0.8544312868857658,0.04945862786275156,0.02410709330480555,0.1065033416303169,0.13694836460318,0.031879501510827864,0.04423200897479064,0.5019579739692114,4.4757387223455917e-08,0.06550897840309312,0.86305163539682,0.0320933039091483,0.9505413721372484,0.018051862716674805,23.416773796081543
