dataset,experiment,descripcion_experimento,scaler,use_pca,n_components_pca,rebalanceo,rebalanceo_short,model,model_display_name,n,param_id,params,param_alpha,param_hidden_layer_sizes,B_accuracy_mean,B_accuracy_std,B_accuracy_var,B_precision_weighted_mean,B_precision_weighted_std,B_precision_weighted_var,B_recall_weighted_mean,B_recall_weighted_std,B_recall_weighted_var,B_f1_weighted_mean,B_f1_weighted_std,B_f1_weighted_var,B_precision_macro_mean,B_precision_macro_std,B_precision_macro_var,B_recall_macro_mean,B_recall_macro_std,B_recall_macro_var,B_f1_macro_mean,B_f1_macro_std,B_f1_macro_var,B_fpr_weighted_mean,B_fpr_weighted_std,B_fpr_weighted_var,B_fnr_weighted_mean,B_fnr_weighted_std,B_fnr_weighted_var,B_fpr_macro_mean,B_fpr_macro_std,B_fpr_macro_var,B_fnr_macro_mean,B_fnr_macro_std,B_fnr_macro_var,B_mcc_mean,B_mcc_std,B_mcc_var,B_roc_auc_mean,B_roc_auc_std,B_roc_auc_var,B_detection_latency_seconds_mean,B_detection_latency_seconds_std,B_detection_latency_seconds_var,B_fit_time_mean,B_fit_time_std,B_fit_time_var,B_score_time_mean,B_score_time_std,B_score_time_var
CIC17,C__StandardScaler_no_pca_RUS_SMOTE_mlp,StandardScaler + sin PCA + RUS_SMOTE + mlp,StandardScaler,False,,RUS_SMOTE,RUS_SMOTE,mlp,MLPClassifier,10000,1,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [50]}",0.0001,"(50,)",0.9319089843820698,0.004672082447809903,2.1828354399133377e-05,0.96626433578368,0.0011683949820920777,1.3651468341779465e-06,0.9319089843820698,0.004672082447809903,2.1828354399133377e-05,0.9450394582161172,0.0032752375318844335,1.0727180890264435e-05,0.4596164373274232,0.013042870773847373,0.00017011647802328198,0.8884605239455607,0.01683858813444691,0.0002835380503615363,0.5372805868403029,0.012024472031079807,0.00014458792762622052,0.0025310084013016256,0.00028130029839442354,7.912985787679173e-08,0.0680910156179303,0.004672082447809909,2.1828354399133434e-05,0.004708134934615462,0.0003196826194494408,1.0219697717805598e-07,0.11153947605443923,0.01683858813444679,0.00028353805036153223,0.8228764726650404,0.009435540303841122,8.902942082541021e-05,0.9961822336609935,0.00040462151620094866,1.6371857137275455e-07,2.4077681572898864e-07,1.3786569528233486e-08,1.9006949935681606e-16,9.301018619537354,2.462335835492396,6.063097766750037,0.09711198806762696,0.0055606019054740925,3.0920293551162106e-05
CIC17,C__StandardScaler_no_pca_RUS_SMOTE_mlp,StandardScaler + sin PCA + RUS_SMOTE + mlp,StandardScaler,False,,RUS_SMOTE,RUS_SMOTE,mlp,MLPClassifier,10000,2,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [100]}",0.0001,"(100,)",0.9419256490088725,0.00612834251806665,3.755658201874349e-05,0.9711051374116446,0.003139746560378079,9.858008463405979e-06,0.9419256490088725,0.00612834251806665,3.755658201874349e-05,0.9532427083598227,0.004901403181951003,2.402375315203942e-05,0.47845610681606165,0.008848333762349739,7.82930103699383e-05,0.8985774115798412,0.02174247948507998,0.00047273541415912394,0.5576662860661449,0.008040944851211672,6.465679410022751e-05,0.0022662444799607913,0.00026374829843471234,6.956316492720608e-08,0.058074350991127566,0.006128342518066662,3.755658201874363e-05,0.004022706364739224,0.0003985326237624451,1.5882825220297862e-07,0.1014225884201587,0.021742479485079975,0.0004727354141591235,0.8442714050912521,0.013422847698869238,0.00018017284034703922,0.9963901290944082,0.0004112857814419242,1.6915599401629423e-07,3.294690610624328e-07,3.207902151074588e-08,1.0290636210868968e-15,15.436922550201416,3.0982200619758573,9.598967552429684,0.13288402557373047,0.012938283657180583,0.00016739918399366616
CIC17,C__StandardScaler_no_pca_RUS_SMOTE_mlp,StandardScaler + sin PCA + RUS_SMOTE + mlp,StandardScaler,False,,RUS_SMOTE,RUS_SMOTE,mlp,MLPClassifier,10000,3,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [100, 50]}",0.0001,"(100, 50)",0.9467648894466578,0.0029252938369412813,8.557344032446645e-06,0.9731183746721438,0.0014749448135629901,2.1754622030563637e-06,0.9467648894466578,0.0029252938369412813,8.557344032446645e-06,0.9571585583061732,0.0022599687228512253,5.107458628265797e-06,0.4968250518630094,0.014916983493845869,0.0002225163965556701,0.8854546575403273,0.022186748837454695,0.0004922518239762972,0.5691527660229854,0.015163625409506784,0.00022993553555983982,0.0024058359584846548,0.0004653899185567295,2.1658777629423933e-07,0.05323511055334229,0.002925293836941295,8.557344032446724e-06,0.003709396434121797,0.00018240925350915661,3.327313576576776e-08,0.11454534245967266,0.022186748837454712,0.000492251823976298,0.8547264458612007,0.006511463142026009,4.239915224996323e-05,0.9964298252259811,0.000375234750560715,1.40801118028362e-07,4.008614287570136e-07,2.7471127642459792e-08,7.546628539483184e-16,19.206861829757692,5.95905799991884,35.51037224639673,0.16167855262756348,0.011079766982362021,0.0001227612363834396
CIC17,C__StandardScaler_no_pca_RUS_SMOTE_mlp,StandardScaler + sin PCA + RUS_SMOTE + mlp,StandardScaler,False,,RUS_SMOTE,RUS_SMOTE,mlp,MLPClassifier,10000,4,"{""alpha"": 0.001, ""hidden_layer_sizes"": [50]}",0.001,"(50,)",0.9337144630856242,0.0016657520363329568,2.774729846547392e-06,0.9661325401680425,0.0012087334746877063,1.4610366128306159e-06,0.9337144630856242,0.0016657520363329568,2.774729846547392e-06,0.9460276939514308,0.0015597077544525488,2.4326882792994126e-06,0.45976317318552196,0.02975220197184186,0.0008851935221732707,0.8900312904856053,0.018511343319850455,0.000342669831505372,0.5367887650126797,0.018201303891271826,0.00033128746334242686,0.002583998489834429,0.0002595475787248971,6.736494562195667e-08,0.06628553691437573,0.001665752036332973,2.7747298465474462e-06,0.004591302360280677,0.0001225109464310566,1.500893199543322e-08,0.10996870951439466,0.018511343319850486,0.00034266983150537327,0.8264755499466133,0.00348662235897555,1.2156535474108227e-05,0.9963599286593556,0.000297298125883941,8.838617565410363e-08,2.4282851310443463e-07,7.855899174305519e-09,6.171515183685413e-17,12.361738538742065,3.889557172832699,15.1286550007343,0.09793949127197266,0.0031685531451919884,1.0039729033906042e-05
CIC17,C__StandardScaler_no_pca_RUS_SMOTE_mlp,StandardScaler + sin PCA + RUS_SMOTE + mlp,StandardScaler,False,,RUS_SMOTE,RUS_SMOTE,mlp,MLPClassifier,10000,5,"{""alpha"": 0.001, ""hidden_layer_sizes"": [100]}",0.001,"(100,)",0.938581471408637,0.005570145611594994,3.102652213437097e-05,0.969032228351332,0.0024603808940674462,6.053474143892126e-06,0.938581471408637,0.005570145611594994,3.102652213437097e-05,0.9503167857087437,0.004287847268609679,1.8385634198923484e-05,0.47343910573020215,0.01460818667738962,0.0002133991180014636,0.9046060760969296,0.01694220531190946,0.0002870383208308931,0.5552548510110001,0.013235442535006655,0.0001751769390974634,0.002287849085209989,0.00024260377243060516,5.885659039756086e-08,0.06141852859136303,0.005570145611594999,3.102652213437103e-05,0.004247091845104868,0.0003702923663240531,1.3711643655786674e-07,0.09539392390307042,0.016942205311909538,0.0002870383208308958,0.8369893185728945,0.011878245560713435,0.0001410927176006084,0.996466211023602,0.0005208279480962108,2.7126175151810926e-07,3.3791049002671914e-07,1.1727004088018298e-08,1.3752262488039787e-16,15.109029769897461,3.74958318676878,14.059374074499118,0.1362886905670166,0.004729677616206335,2.2369850353243236e-05
CIC17,C__StandardScaler_no_pca_RUS_SMOTE_mlp,StandardScaler + sin PCA + RUS_SMOTE + mlp,StandardScaler,False,,RUS_SMOTE,RUS_SMOTE,mlp,MLPClassifier,10000,6,"{""alpha"": 0.001, ""hidden_layer_sizes"": [100, 50]}",0.001,"(100, 50)",0.9425687997464165,0.006635932501922425,4.403560017007042e-05,0.9710468021727513,0.0021240516810665236,4.5115955438415244e-06,0.9425687997464165,0.006635932501922425,4.403560017007042e-05,0.9536491187593514,0.004481880371459035,2.008725166406978e-05,0.48581256951597906,0.01960115128992824,0.0003842051318906555,0.8965015809445536,0.02361226030849975,0.0005575388368763527,0.5592336185866841,0.019566985514685685,0.0003828669221319195,0.002066462823548619,0.00022450070267724995,5.0400565502578985e-08,0.05743120025358354,0.006635932501922415,4.4035600170070286e-05,0.00396651087180881,0.0004447943887088747,1.978420482269015e-07,0.10349841905544646,0.023612260308499795,0.0005575388368763548,0.8457244659210824,0.014312522621292553,0.00020484830378501105,0.9965716793277941,0.0007536216247916559,5.679455533536154e-07,4.2345305886084114e-07,1.57747945331121e-08,2.488441425619034e-16,20.16194157600403,3.948404393633946,15.589897255667847,0.17079038619995118,0.006362259772766436,4.047834941616202e-05
