dataset,experiment,descripcion_experimento,scaler,use_pca,n_components_pca,rebalanceo,rebalanceo_short,model,model_display_name,n,param_id,params,fold,train_original_rows_A,train_balanceado_rows_A,val_rows_B,param_metric,param_n_neighbors,B_accuracy,B_precision_weighted,B_recall_weighted,B_f1_weighted,B_precision_macro,B_recall_macro,B_f1_macro,B_mcc,B_roc_auc,B_detection_latency_seconds,B_fpr_macro,B_fnr_macro,B_fpr_weighted,B_fnr_weighted,B_score_time,B_fit_time
CIC17,B__StandardScaler_pca_NM_SMOTE_ENN_knn,StandardScaler + PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,10000,1,"{""metric"": ""euclidean"", ""n_neighbors"": 3}",1,1613311,142557,403328,euclidean,3,0.16126328943192636,0.8192492188115856,0.16126328943192636,0.21216395551847314,0.2725785037909978,0.7158933769707699,0.19822564695498263,0.1350291389453493,0.5242271134640165,4.6761675141645364e-05,0.06131167978026801,0.28410662302923007,0.08093848613594659,0.8387367105680736,18.86029291152954,0.014734745025634766
CIC17,B__StandardScaler_pca_NM_SMOTE_ENN_knn,StandardScaler + PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,10000,1,"{""metric"": ""euclidean"", ""n_neighbors"": 3}",2,1613311,141791,403328,euclidean,3,0.14720773167248494,0.8128114741418472,0.14720773167248494,0.1999547247169689,0.2919386553621585,0.7538640093941075,0.22000887340301675,0.15691655433419308,0.5260273284379258,4.587205193679093e-05,0.06128898783979569,0.24613599060589253,0.06654254926942021,0.8527922683275151,18.50148296356201,0.013680696487426758
CIC17,B__StandardScaler_pca_NM_SMOTE_ENN_knn,StandardScaler + PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,10000,1,"{""metric"": ""euclidean"", ""n_neighbors"": 3}",3,1613311,141957,403328,euclidean,3,0.1596343422722945,0.8029211789645828,0.1596343422722945,0.22137137061486292,0.2987289324111446,0.7262076115238147,0.23152614894098417,0.15602003449618218,0.5238684107148449,4.4661641158742856e-05,0.06175695265354985,0.2737923884761853,0.0859886320755424,0.8403656577277054,18.013290405273438,0.01237034797668457
CIC17,B__StandardScaler_pca_NM_SMOTE_ENN_knn,StandardScaler + PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,10000,1,"{""metric"": ""euclidean"", ""n_neighbors"": 3}",4,1613311,141753,403328,euclidean,3,0.16359885750555378,0.8161724749416098,0.16359885750555378,0.22766505116292327,0.2966231470978594,0.744927978369379,0.22623451428512578,0.16013941119961697,0.5303430401095747,4.6553569619748674e-05,0.06114389238139419,0.2550720216306211,0.0807572432264668,0.8364011424944462,18.776358127593994,0.011183738708496094
CIC17,B__StandardScaler_pca_NM_SMOTE_ENN_knn,StandardScaler + PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,10000,1,"{""metric"": ""euclidean"", ""n_neighbors"": 3}",5,1613312,142167,403327,euclidean,3,0.15782479229012686,0.7984659451856799,0.15782479229012686,0.21529006187857674,0.2884602183444917,0.7064574968599018,0.22135777651955335,0.15314312021935247,0.5199107273378993,4.525225679395847e-05,0.061776132672460154,0.29354250314009817,0.08446678237702913,0.8421752077098731,18.25145697593689,0.014178037643432617
CIC17,B__StandardScaler_pca_NM_SMOTE_ENN_knn,StandardScaler + PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,10000,2,"{""metric"": ""euclidean"", ""n_neighbors"": 5}",1,1613311,142557,403328,euclidean,5,0.16008062916534432,0.8195045795145037,0.16008062916534432,0.21010953380633718,0.27309125547389596,0.7166257891275751,0.19976878693012398,0.13522143375788206,0.5252362829233159,4.5117045779600476e-05,0.06127997903420043,0.28337421087242476,0.0792803146783508,0.8399193708346556,18.196967840194702,0.013047933578491211
CIC17,B__StandardScaler_pca_NM_SMOTE_ENN_knn,StandardScaler + PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,10000,2,"{""metric"": ""euclidean"", ""n_neighbors"": 5}",2,1613311,141791,403328,euclidean,5,0.1463201166296414,0.8492122967207261,0.1463201166296414,0.1987730719577557,0.29471243234705385,0.7544254626679124,0.2203620357418607,0.16369915429106544,0.5271739097317939,4.56622250493993e-05,0.06001331974495227,0.24557453733208742,0.046519912803925464,0.8536798833703586,18.41685390472412,0.015039443969726562
CIC17,B__StandardScaler_pca_NM_SMOTE_ENN_knn,StandardScaler + PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,10000,2,"{""metric"": ""euclidean"", ""n_neighbors"": 5}",3,1613311,141957,403328,euclidean,5,0.1582855641066328,0.8295482198692539,0.1582855641066328,0.21955595151869448,0.2984405164609134,0.7253056126689518,0.2280021500576849,0.16229012471190582,0.5232130929743717,4.677482656318776e-05,0.06059417983783078,0.27469438733104834,0.06719826167409453,0.8417144358933671,18.865597248077393,0.012914896011352539
CIC17,B__StandardScaler_pca_NM_SMOTE_ENN_knn,StandardScaler + PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,10000,2,"{""metric"": ""euclidean"", ""n_neighbors"": 5}",4,1613311,141753,403328,euclidean,5,0.162108755157093,0.8272545367389755,0.162108755157093,0.22530207901586993,0.2969154895580418,0.7441856321436056,0.2256259906581456,0.16274309310539659,0.5313724625259373,4.54428780413703e-05,0.06064715049522885,0.2558143678563945,0.07181601258552567,0.837891244842907,18.3283851146698,0.017342090606689453
CIC17,B__StandardScaler_pca_NM_SMOTE_ENN_knn,StandardScaler + PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,10000,2,"{""metric"": ""euclidean"", ""n_neighbors"": 5}",5,1613312,142167,403327,euclidean,5,0.1560842690918287,0.8210548044567063,0.1560842690918287,0.21278471907814248,0.29004937152377663,0.7068347260566854,0.2210090158351847,0.15810810195725608,0.5201913239148904,4.2320730393418925e-05,0.060819255576246095,0.2931652739433146,0.06837310273552007,0.8439157309081713,17.069093227386475,0.012918949127197266
