dataset,experiment,selection_metric,selection_column,best_param_id,best_params,param_id,param_C,B_accuracy_mean,B_accuracy_std,B_accuracy_var,B_precision_weighted_mean,B_precision_weighted_std,B_precision_weighted_var,B_recall_weighted_mean,B_recall_weighted_std,B_recall_weighted_var,B_f1_weighted_mean,B_f1_weighted_std,B_f1_weighted_var,B_precision_macro_mean,B_precision_macro_std,B_precision_macro_var,B_recall_macro_mean,B_recall_macro_std,B_recall_macro_var,B_f1_macro_mean,B_f1_macro_std,B_f1_macro_var,B_fpr_weighted_mean,B_fpr_weighted_std,B_fpr_weighted_var,B_fnr_weighted_mean,B_fnr_weighted_std,B_fnr_weighted_var,B_fpr_macro_mean,B_fpr_macro_std,B_fpr_macro_var,B_fnr_macro_mean,B_fnr_macro_std,B_fnr_macro_var,B_mcc_mean,B_mcc_std,B_mcc_var,B_roc_auc_mean,B_roc_auc_std,B_roc_auc_var,B_detection_latency_seconds_mean,B_detection_latency_seconds_std,B_detection_latency_seconds_var,B_fit_time_mean,B_fit_time_std,B_fit_time_var,B_score_time_mean,B_score_time_std,B_score_time_var
CIC18,C__RobustScaler_no_pca_NM_SMOTE_ENN_logreg,f1_macro,B_f1_macro_mean,2,"{""C"": 0.1}",2,0.1,0.11941427889171181,0.010220230375888486,0.0001044531089362337,0.8086872679989426,0.005147686990966258,2.649868135696325e-05,0.11941427889171181,0.010220230375888486,0.0001044531089362337,0.09121086723903449,0.012335586504751441,0.00015216669441620587,0.23409464029692217,0.013245539984271372,0.00017544432947493163,0.338342726825793,0.019342818027638237,0.0003741446092503268,0.13153934775131987,0.01880296954845342,0.00035355166384006665,0.016925036289785488,0.00016363747782631422,2.677722414935748e-08,0.8805857211082883,0.010220230375888473,0.00010445310893623346,0.059834050493204914,0.0006885645764873651,4.7412117599322447e-07,0.661657273174207,0.01934281802763823,0.0003741446092503265,0.13643544074837893,0.013580849874523907,0.00018443948331435604,0.6220982410251926,0.0013633399581642368,1.858695841527263e-06,8.194207431361907e-08,2.3610828096406006e-09,5.5747120339803526e-18,61.109028053283694,2.859823056533173,8.17858791467874,0.04559812545776367,0.001313850934267129,1.7262042774746076e-06
