dataset,experiment,selection_metric,selection_column,best_param_id,best_params,param_id,param_alpha,param_hidden_layer_sizes,B_accuracy_mean,B_accuracy_std,B_accuracy_var,B_precision_weighted_mean,B_precision_weighted_std,B_precision_weighted_var,B_recall_weighted_mean,B_recall_weighted_std,B_recall_weighted_var,B_f1_weighted_mean,B_f1_weighted_std,B_f1_weighted_var,B_precision_macro_mean,B_precision_macro_std,B_precision_macro_var,B_recall_macro_mean,B_recall_macro_std,B_recall_macro_var,B_f1_macro_mean,B_f1_macro_std,B_f1_macro_var,B_fpr_weighted_mean,B_fpr_weighted_std,B_fpr_weighted_var,B_fnr_weighted_mean,B_fnr_weighted_std,B_fnr_weighted_var,B_fpr_macro_mean,B_fpr_macro_std,B_fpr_macro_var,B_fnr_macro_mean,B_fnr_macro_std,B_fnr_macro_var,B_mcc_mean,B_mcc_std,B_mcc_var,B_roc_auc_mean,B_roc_auc_std,B_roc_auc_var,B_detection_latency_seconds_mean,B_detection_latency_seconds_std,B_detection_latency_seconds_var,B_fit_time_mean,B_fit_time_std,B_fit_time_var,B_score_time_mean,B_score_time_std,B_score_time_var
CIC17,B__RobustScaler_pca_NM_SMOTE_mlp,f1_macro,B_f1_macro_mean,6,"{""alpha"": 0.001, ""hidden_layer_sizes"": [100, 50]}",6,0.001,"(100, 50)",0.15678604237007815,0.32004442095521574,0.10242843138455934,0.1380797006639928,0.3056547706467452,0.0934248388191144,0.15678604237007815,0.32004442095521574,0.10242843138455934,0.14276483277425417,0.3146796483562487,0.09902328108961234,0.03605693029633557,0.033020647124301514,0.001090363136507642,0.1557157565188479,0.01660819050843238,0.0002758319919643834,0.04238337216488105,0.03218844515124013,0.0010360960012543942,0.16433710171531987,0.3395351500414781,0.11528411811368905,0.8432139576299219,0.3200444209552158,0.10242843138455938,0.06717007062301612,0.001299642676131553,1.6890710856223847e-06,0.8442842434811523,0.016608190508432433,0.0002758319919643852,-0.0008357823434976365,0.012777349654821668,0.00016326066420157138,0.4798492496052206,0.00381270882117114,1.4536748555036224e-05,4.010379425622743e-07,3.059768737542426e-08,9.362184727241974e-16,7.548323774337769,1.298755253348944,1.6867652081014797,0.1617497444152832,0.012340785595897137,0.00015229498912390225
