dataset,experiment,descripcion_experimento,scaler,use_pca,n_components_pca,rebalanceo,rebalanceo_short,model,model_display_name,n,param_id,params,param_metric,param_n_neighbors,B_accuracy_mean,B_accuracy_std,B_accuracy_var,B_precision_weighted_mean,B_precision_weighted_std,B_precision_weighted_var,B_recall_weighted_mean,B_recall_weighted_std,B_recall_weighted_var,B_f1_weighted_mean,B_f1_weighted_std,B_f1_weighted_var,B_precision_macro_mean,B_precision_macro_std,B_precision_macro_var,B_recall_macro_mean,B_recall_macro_std,B_recall_macro_var,B_f1_macro_mean,B_f1_macro_std,B_f1_macro_var,B_fpr_weighted_mean,B_fpr_weighted_std,B_fpr_weighted_var,B_fnr_weighted_mean,B_fnr_weighted_std,B_fnr_weighted_var,B_fpr_macro_mean,B_fpr_macro_std,B_fpr_macro_var,B_fnr_macro_mean,B_fnr_macro_std,B_fnr_macro_var,B_mcc_mean,B_mcc_std,B_mcc_var,B_roc_auc_mean,B_roc_auc_std,B_roc_auc_var,B_detection_latency_seconds_mean,B_detection_latency_seconds_std,B_detection_latency_seconds_var,B_fit_time_mean,B_fit_time_std,B_fit_time_var,B_score_time_mean,B_score_time_std,B_score_time_var
CIC18,B__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,StandardScaler,True,44,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,10000,1,"{""metric"": ""euclidean"", ""n_neighbors"": 3}",euclidean,3,0.960649655101163,0.00043718136723880737,1.9112754786079293e-07,0.9742557647598689,0.0002989013878065247,8.934203963266646e-08,0.960649655101163,0.00043718136723880737,1.9112754786079293e-07,0.9650783646254293,0.0003605593081409629,1.3000301468708983e-07,0.6694830975439761,0.0053845410050740936,2.8993281835324333e-05,0.9495644554510715,0.006887192075341329,4.74334146826444e-05,0.7215370655126085,0.004359870410442627,1.900846999585316e-05,0.005059038433287332,0.0002573689675399404,6.62387854525749e-08,0.03935034489883711,0.0004371813672388377,1.9112754786081945e-07,0.0029606255554749626,4.31026732419682e-05,1.857840440603881e-09,0.05043554454892849,0.006887192075341308,4.743341468264411e-05,0.9372141691604208,0.0006844522972813602,4.684749472537315e-07,0.9850536019576662,0.0003372029899306858,1.1370585641819417e-07,3.127715054384625e-05,2.676137993959425e-07,7.161714562713174e-14,0.016922473907470703,0.002139761281393818,4.578578341352113e-06,17.404727077484132,0.14890729017792062,0.02217338106813145
CIC18,B__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,StandardScaler,True,44,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,10000,2,"{""metric"": ""euclidean"", ""n_neighbors"": 5}",euclidean,5,0.9578049262274144,0.0003828192579248764,1.4655058423815303e-07,0.9737548150172503,0.00023612698800697148,5.575595446524446e-08,0.9578049262274144,0.0003828192579248764,1.4655058423815303e-07,0.9629878031035692,0.0003199489007085337,1.0236729906459916e-07,0.6604757768269346,0.004727296954502518,2.234733649604878e-05,0.951293200038603,0.0071264122700946215,5.0785751843355174e-05,0.7123720869026124,0.0033843382249986002,1.1453745221186677e-05,0.004062403516545578,0.0001764805006975147,3.114536712644548e-08,0.042195073772585655,0.00038281925792489136,1.4655058423816452e-07,0.003083831819275416,3.4149393292009875e-05,1.1661810622123692e-09,0.04870679996139706,0.007126412270094677,5.0785751843355974e-05,0.9332297570749704,0.0005823083595822637,3.3908302563938695e-07,0.9865829274799769,0.0002538936942654437,6.446200798775458e-08,3.148545638505906e-05,9.665412387011251e-08,9.342019661099054e-15,0.016824674606323243,0.0012877254455947017,1.6582368232320734e-06,17.520642614364625,0.05377173826362378,0.0028913998358916617
CIC18,B__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,StandardScaler,True,44,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,10000,3,"{""metric"": ""euclidean"", ""n_neighbors"": 7}",euclidean,7,0.9553559074788194,0.00026740906114143304,7.150760598054268e-08,0.9731345368389617,8.699466629232965e-05,7.568071963313795e-09,0.9553559074788194,0.00026740906114143304,7.150760598054268e-08,0.961161939852798,0.0002024344672886588,4.0979713546443075e-08,0.6542814046326171,0.004493498967946431,2.0191532974935636e-05,0.9512032087060373,0.007138713058007503,5.0961224124566835e-05,0.7061673834186937,0.003207988204954598,1.0291188323127824e-05,0.003603407701981313,0.00012420139632024157,1.542598684789772e-08,0.0446440925211805,0.0002674090611414264,7.150760598053912e-08,0.003216500014877453,2.100708700386245e-05,4.4129770438784657e-10,0.048796791293962624,0.00713871305800747,5.096122412456637e-05,0.9297571582928095,0.0003853396040033966,1.4848661041349452e-07,0.9877687794037087,0.0002460528156931763,6.054198811054017e-08,3.1540651311602415e-05,8.267031532830829e-08,6.834381036481925e-15,0.016829538345336913,0.0016334333899089937,2.6681046392695864e-06,17.551356840133668,0.0460006181230564,0.0021160568677032645
CIC18,B__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,StandardScaler,True,44,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,10000,4,"{""metric"": ""euclidean"", ""n_neighbors"": 9}",euclidean,9,0.9531426616585019,0.00028436864777902705,8.086552783967233e-08,0.9725456298710785,0.00011474281966805921,1.3165914665376755e-08,0.9531426616585019,0.00028436864777902705,8.086552783967233e-08,0.9595103504434309,0.0002464003205093891,6.071311794712966e-08,0.6488182351149124,0.0036003371061617867,1.296242727800543e-05,0.9523016910315224,0.007909762882707092,6.256434886065082e-05,0.7007426042444886,0.0021173493710384753,4.483168359037026e-06,0.0032963243424922644,0.00012503171986492413,1.5632930972380862e-08,0.04685733834149808,0.0002843686477790401,8.086552783967978e-08,0.003343577512266023,2.2315405237768813e-05,4.979773109258398e-10,0.047698308968477564,0.00790976288270704,6.256434886065e-05,0.9266224152897738,0.00040376503900663825,1.6302620672403212e-07,0.9887287914857413,0.00022127597068810062,4.896305520396117e-08,3.221457908967889e-05,1.3142892183667919e-06,1.7273561495151928e-12,0.01665921211242676,0.0010074971029407445,1.0150504124339931e-06,17.926375484466554,0.7313444598619998,0.5348647189708402
CIC18,B__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,StandardScaler,True,44,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,10000,5,"{""metric"": ""euclidean"", ""n_neighbors"": 11}",euclidean,11,0.9512115525784267,0.0002941310194498217,8.651305660259138e-08,0.9719839366972582,0.00016748886087231612,2.8052518516306066e-08,0.9512115525784267,0.0002941310194498217,8.651305660259138e-08,0.9580605220419287,0.0002853631286126675,8.14321151716098e-08,0.6443601090389313,0.0033729957311200514,1.1377100202154091e-05,0.9532239852604766,0.007519023183523014,5.653570963435657e-05,0.6962217213137195,0.0019870505872867854,3.948370036436759e-06,0.003146480990012518,0.0001376405756425136,1.8944928063202507e-08,0.04878844742157338,0.0002941310194497979,8.651305660257738e-08,0.003462328560772393,2.2443100254724937e-05,5.036927490436346e-10,0.04677601473952345,0.007519023183523062,5.653570963435728e-05,0.9238820208945787,0.0004086718019458164,1.6701264170564055e-07,0.9895174279597019,0.0002015034251385014,4.0603630342547633e-08,3.2157510628191e-05,7.623517277474638e-07,5.811801567995431e-13,0.01639566421508789,0.0009078793476206653,8.242449098361249e-07,17.894619274139405,0.42422857880596093,0.1799698870757254
CIC18,B__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,StandardScaler,True,44,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,10000,6,"{""metric"": ""euclidean"", ""n_neighbors"": 15}",euclidean,15,0.947832381256231,0.0004085796208649721,1.6693730658616436e-07,0.9709857355883637,0.00024455964802259136,5.980942144093377e-08,0.947832381256231,0.0004085796208649721,1.6693730658616436e-07,0.9555311209434135,0.00040864341940738223,1.669894442249577e-07,0.6364597226237798,0.003292364221358019,1.0839662166078395e-05,0.9544372799054838,0.008767422623288642,7.68676994553535e-05,0.6881496598963153,0.0023057226240285745,5.316356818957215e-06,0.002957216222453103,0.00010749223855666067,1.1554581349922046e-08,0.05216761874376903,0.00040857962086497267,1.669373065861648e-07,0.0036749889977481425,2.6067031642138213e-05,6.794901386322347e-10,0.04556272009451632,0.008767422623288635,7.686769945535337e-05,0.9191075450742516,0.0005537617943598425,3.066521248926325e-07,0.9907819986947907,0.00020064681141312722,4.025914293025504e-08,3.1851873638390015e-05,7.611373118794954e-08,5.793300075351441e-15,0.016495180130004884,0.0005618380078546766,3.1566194707011165e-07,17.72454204559326,0.04235284841178709,0.0017937637685918161
CIC18,B__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,StandardScaler,True,44,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,10000,7,"{""metric"": ""manhattan"", ""n_neighbors"": 3}",manhattan,3,0.9604868424399836,0.0004137216290190791,1.711655863182005e-07,0.974255564884114,0.00030253161706936873,9.152537932660716e-08,0.9604868424399836,0.0004137216290190791,1.711655863182005e-07,0.9649675533908401,0.0003609714552906825,1.303003915346732e-07,0.668447341062088,0.004041995166279619,1.6337724924227807e-05,0.9507975191225018,0.006795108584299747,4.617350067242411e-05,0.7202396083291464,0.0029037267298658667,8.43162892173752e-06,0.004993291917231635,0.0002426340915669561,5.8871302390522034e-08,0.03951315756001626,0.0004137216290190914,1.7116558631821068e-07,0.0029670966318165264,4.124071220533413e-05,1.7007963432031955e-09,0.049202480877498275,0.006795108584299755,4.617350067242422e-05,0.9369886814630052,0.0006484708331381447,4.2051442143087946e-07,0.9849594129221864,0.00035013463570621043,1.2259426312112068e-07,0.0001297907146180267,2.813117949052476e-06,7.913632595281208e-12,0.016754579544067384,0.0011659175256236237,1.3593636765563133e-06,72.22435245513915,1.5653521620920154,2.450327391366147
CIC18,B__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,StandardScaler,True,44,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,10000,8,"{""metric"": ""manhattan"", ""n_neighbors"": 5}",manhattan,5,0.9577492176810798,0.0003587894070987785,1.28729838646293e-07,0.9737897017724195,0.00025774250208279004,6.643119737989704e-08,0.9577492176810798,0.0003587894070987785,1.28729838646293e-07,0.9629632325670381,0.00031901860049817204,1.0177286746381228e-07,0.6577564234645308,0.004137584088534574,1.7119602089694484e-05,0.951691050831369,0.006820578102376319,4.6520285650615346e-05,0.7100719609185295,0.0025706230877410616,6.608103059227389e-06,0.003992201034567633,0.00017262011422674998,2.9797703835656214e-08,0.04225078231892017,0.00035878940709877443,1.287298386462901e-07,0.003082865556899187,3.3068485498492783e-05,1.0935247331640276e-09,0.0483089491686311,0.00682057810237631,4.652028565061522e-05,0.9331654324404216,0.0005519605647884259,3.046604650815581e-07,0.9865410495546335,0.00024666245597647774,6.084236718834781e-08,0.00012993191915183034,2.7529507010693855e-06,7.57873756251842e-12,0.016823863983154295,0.0007839668501126705,6.146040220755822e-07,72.3029296875,1.5319571816669162,2.3468928064608408
CIC18,B__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,StandardScaler,True,44,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,10000,9,"{""metric"": ""manhattan"", ""n_neighbors"": 7}",manhattan,7,0.9551801561102244,0.0003312672862636702,1.0973801494849644e-07,0.9731323541175481,0.00016077304503353591,2.584797200935537e-08,0.9551801561102244,0.0003312672862636702,1.0973801494849644e-07,0.9610503483348767,0.0002786459541221901,7.764356774866568e-08,0.6513162390457461,0.003484263007872803,1.2140088708030834e-05,0.9521222731817458,0.007034785815157534,4.948821146514166e-05,0.7036840147524688,0.0021443419520859237,4.598202407475669e-06,0.0035425660919674736,0.00015060201863983485,2.268096801839316e-08,0.04481984388977557,0.0003312672862636875,1.0973801494850789e-07,0.003224160665449536,2.6414255769131577e-05,6.977129078371007e-10,0.04787772681825417,0.007034785815157473,4.9488211465140786e-05,0.9295165382525974,0.0004813145363601804,2.316636829116154e-07,0.9876958884817133,0.00024099786021723396,5.807996862928544e-08,0.00012992756483844284,2.33079237838316e-06,5.432593111129028e-12,0.01674675941467285,0.0005006265612781007,2.5062695385713596e-07,72.30050601959229,1.297001185397878,1.682212074923501
CIC18,B__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,StandardScaler,True,44,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,10000,10,"{""metric"": ""manhattan"", ""n_neighbors"": 9}",manhattan,9,0.9530125553276724,0.00031103054767070534,9.674000158433891e-08,0.9725707388545775,0.00017345139499923835,3.008538642718181e-08,0.9530125553276724,0.00031103054767070534,9.674000158433891e-08,0.959444148060802,0.00028516295836272684,8.13179128221823e-08,0.645981639967103,0.0030861654201944605,9.52441700080405e-06,0.9523460996405403,0.006899225275135114,4.759930939706319e-05,0.6983872576155671,0.0016701136069146368,2.789279460001418e-06,0.003245011729358568,0.00012442001848678085,1.548034100025089e-08,0.04698744467232767,0.0003110305476707001,9.674000158433565e-08,0.0033488304267790822,2.2425213074191666e-05,5.028901814228968e-10,0.047653900359459836,0.006899225275135159,4.759930939706381e-05,0.9264473821719461,0.00043468040973390794,1.8894705860643809e-07,0.9886979606339736,0.00021357722758131662,4.561523214132151e-08,0.00012853594069966943,8.022582472479427e-07,6.436182952773412e-13,0.016847705841064452,0.0009977702968491141,9.955455652743695e-07,71.52611236572265,0.44647544437037473,0.19934032242572358
