dataset,experiment,descripcion_experimento,scaler,use_pca,n_components_pca,rebalanceo,rebalanceo_short,model,model_display_name,n,param_id,params,param_metric,param_n_neighbors,B_accuracy_mean,B_accuracy_std,B_accuracy_var,B_precision_weighted_mean,B_precision_weighted_std,B_precision_weighted_var,B_recall_weighted_mean,B_recall_weighted_std,B_recall_weighted_var,B_f1_weighted_mean,B_f1_weighted_std,B_f1_weighted_var,B_precision_macro_mean,B_precision_macro_std,B_precision_macro_var,B_recall_macro_mean,B_recall_macro_std,B_recall_macro_var,B_f1_macro_mean,B_f1_macro_std,B_f1_macro_var,B_fpr_weighted_mean,B_fpr_weighted_std,B_fpr_weighted_var,B_fnr_weighted_mean,B_fnr_weighted_std,B_fnr_weighted_var,B_fpr_macro_mean,B_fpr_macro_std,B_fpr_macro_var,B_fnr_macro_mean,B_fnr_macro_std,B_fnr_macro_var,B_mcc_mean,B_mcc_std,B_mcc_var,B_roc_auc_mean,B_roc_auc_std,B_roc_auc_var,B_detection_latency_seconds_mean,B_detection_latency_seconds_std,B_detection_latency_seconds_var,B_fit_time_mean,B_fit_time_std,B_fit_time_var,B_score_time_mean,B_score_time_std,B_score_time_var
CIC18,B__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,StandardScaler,True,44,RUS_SMOTE,RUS_SMOTE,knn,KNeighborsClassifier,10000,1,"{""metric"": ""euclidean"", ""n_neighbors"": 3}",euclidean,3,0.9601967987127015,0.0005041793346384023,2.54196801476422e-07,0.9753962204318984,0.0001495852753692097,2.2375754607282292e-08,0.9601967987127015,0.0005041793346384023,2.54196801476422e-07,0.9649040984702826,0.00038607017482104167,1.490501798863497e-07,0.683250254996436,0.004984738607346433,2.4847618983570062e-05,0.9478346063517599,0.007070592935293798,4.999328445662656e-05,0.7306896266408172,0.003658281815669702,1.3383025842859613e-05,0.0026610287352274104,9.11296079392802e-05,8.304605443166922e-09,0.03980320128729854,0.0005041793346384282,2.541968014764482e-07,0.002830948668168397,3.6948245744647877e-05,1.3651728636068897e-09,0.05216539364824012,0.007070592935293777,4.999328445662627e-05,0.9371090066041058,0.0007399100806191808,5.474669274018827e-07,0.9846901462768562,0.00037851922127667164,1.432768008758979e-07,3.141057224785402e-05,2.686985466483984e-07,7.219890897096154e-14,0.01696887016296387,0.0009353012810166718,8.747884862714272e-07,17.478972053527833,0.14952476958596844,0.02235765671973695
CIC18,B__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,StandardScaler,True,44,RUS_SMOTE,RUS_SMOTE,knn,KNeighborsClassifier,10000,2,"{""metric"": ""euclidean"", ""n_neighbors"": 5}",euclidean,5,0.9573337399207208,0.00039454857678463675,1.556685794427824e-07,0.9745156824553586,0.0001240542055287836,1.538944590937768e-08,0.9573337399207208,0.00039454857678463675,1.556685794427824e-07,0.9627295875520862,0.000315927461927827,9.98101612001586e-08,0.6702101544230372,0.0038452850126906176,1.4786216828823084e-05,0.9496315326119312,0.007700757831976227,5.93016711867432e-05,0.7189881317891136,0.003501874960889897,1.2263128241707619e-05,0.0023924678121105174,5.579852194984171e-05,3.113475051786967e-09,0.04266626007927918,0.00039454857678461626,1.5566857944276625e-07,0.0030039151927593126,2.7934782691640528e-05,7.803520840291792e-10,0.05036846738806879,0.007700757831976221,5.9301671186743113e-05,0.9329714014443333,0.0005681535041147838,3.2279840423790767e-07,0.9863110962102818,0.00026428450298032915,6.984629851555961e-08,3.2581095651915606e-05,1.575181066050242e-06,2.481195390843177e-12,0.01671123504638672,0.0008513441728929344,7.247869007187546e-07,18.13033084869385,0.8765435866970753,0.7683286593797731
CIC18,B__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,StandardScaler,True,44,RUS_SMOTE,RUS_SMOTE,knn,KNeighborsClassifier,10000,3,"{""metric"": ""euclidean"", ""n_neighbors"": 7}",euclidean,7,0.9549095204747452,0.0003235521235121277,1.0468597662920714e-07,0.9737161421654841,0.00010107830081582407,1.021682289581422e-08,0.9549095204747452,0.0003235521235121277,1.0468597662920714e-07,0.9608927906624836,0.0002541533983624593,6.459394989918694e-08,0.6642087885772427,0.0038303843260717283,1.4671844085415969e-05,0.9491280739763723,0.008028009317490328,6.444893360171153e-05,0.7128299694786743,0.003415343135305912,1.1664568731881216e-05,0.0023056949652261577,6.951721712322347e-05,4.832643476557395e-09,0.045090479525254766,0.000323552123512129,1.04685976629208e-07,0.0031597449660320624,2.541971082970004e-05,6.461616986655696e-10,0.050871926023627514,0.008028009317490314,6.44489336017113e-05,0.9294645380723059,0.0004665437501438494,2.176630707982866e-07,0.9875468693962354,0.00022633776927658036,5.1228785801098525e-08,3.168121092633693e-05,1.7176674239807806e-07,2.9503813794047705e-14,0.016976165771484374,6.450762626534341e-05,4.161233846389223e-09,17.629573774337768,0.09558931147285434,0.009137316467854362
CIC18,B__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,StandardScaler,True,44,RUS_SMOTE,RUS_SMOTE,knn,KNeighborsClassifier,10000,4,"{""metric"": ""euclidean"", ""n_neighbors"": 9}",euclidean,9,0.9526668030559933,0.00034891378893341205,1.2174083210786962e-07,0.9729540827176641,0.00014029794488830933,1.9683513339883087e-08,0.9526668030559933,0.00034891378893341205,1.2174083210786962e-07,0.9591928747246792,0.00029560612929622196,8.73829836774947e-08,0.6554948153948014,0.0024454762310945678,5.980353996848492e-06,0.9500858825895184,0.00928079019617101,8.613306666534394e-05,0.7052709202805183,0.0012450898527597315,1.55024874144525e-06,0.002305236616531955,6.318265090236908e-05,3.992047375050641e-09,0.047333196944006825,0.00034891378893340516,1.217408321078648e-07,0.003309228904035919,2.7058191059003688e-05,7.321457033855471e-10,0.04991411741048153,0.009280790196171009,8.613306666534391e-05,0.9262247430239363,0.0004976852799304812,2.4769063785948147e-07,0.9885460544273755,0.0002225208565224314,4.9515531587476506e-08,3.228976822313313e-05,1.3265311277211832e-06,1.7596848328132338e-12,0.01725802421569824,0.0010356249050966066,1.0725189440563552e-06,17.96821641921997,0.7381761041504117,0.5449039607386794
CIC18,B__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,StandardScaler,True,44,RUS_SMOTE,RUS_SMOTE,knn,KNeighborsClassifier,10000,5,"{""metric"": ""euclidean"", ""n_neighbors"": 11}",euclidean,11,0.9507910431170681,0.0002971338340774344,8.828851535355632e-08,0.9723264028671628,0.00016725137587707658,2.7973022732775153e-08,0.9507910431170681,0.0002971338340774344,8.828851535355632e-08,0.9577737857750449,0.00027987493142404856,7.832997723961588e-08,0.6511618297735036,0.0025858086244021305,6.686406242032439e-06,0.9497133684000764,0.008746844149868361,7.650728258208638e-05,0.7008227404603918,0.0010220436970045316,1.0445733185866907e-06,0.0023031191051537574,6.754102127823243e-05,4.561789555306645e-09,0.049208956882931976,0.00029713383407744756,8.828851535356413e-08,0.0034341383992057147,2.3884823815244934e-05,5.704848086852916e-10,0.05028663159992373,0.00874684414986837,7.650728258208652e-05,0.9235331581506703,0.00041989607105989734,1.7631271049153833e-07,0.9893714978031941,0.00019378063763837925,3.755093552353684e-08,3.18116472339495e-05,3.748981924917877e-08,1.4054865473360951e-15,0.01738767623901367,0.0017117498153311486,2.9300874302862214e-06,17.70215735435486,0.020865814500702972,0.0004353822147777464
CIC18,B__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,StandardScaler,True,44,RUS_SMOTE,RUS_SMOTE,knn,KNeighborsClassifier,10000,6,"{""metric"": ""euclidean"", ""n_neighbors"": 15}",euclidean,15,0.9474402651493351,0.0002926665148614693,8.565368892115863e-08,0.9711931468858971,0.00018204721445055702,3.31411882892071e-08,0.9474402651493351,0.0002926665148614693,8.565368892115863e-08,0.9552401814896554,0.00030105729353298863,9.063549398940807e-08,0.6407643007688798,0.0028610222088622747,8.185448079603168e-06,0.9518732278659623,0.009877055871913926,9.755623269690935e-05,0.6910606198971055,0.0024699030292699253,6.100420973996753e-06,0.002331521512318988,4.582116730758768e-05,2.099579373429942e-09,0.05255973485066483,0.00029266651486143654,8.565368892113945e-08,0.0036594170908655884,2.2297859935626864e-05,4.971945577088336e-10,0.048126772134037585,0.009877055871913886,9.755623269690856e-05,0.9187502039902592,0.00040967840224889496,1.678363932692074e-07,0.9907023642934926,0.00018534953295667436,3.435444936725732e-08,3.248173603596646e-05,6.862766556450939e-07,4.709756480834147e-13,0.016815662384033203,0.0008564672358374093,7.335361260629725e-07,18.07504024505615,0.38189410490533404,0.1458431073614463
CIC18,B__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,StandardScaler,True,44,RUS_SMOTE,RUS_SMOTE,knn,KNeighborsClassifier,10000,7,"{""metric"": ""manhattan"", ""n_neighbors"": 3}",manhattan,3,0.9600494406501283,0.000422874204849749,1.7882259312730746e-07,0.9753610761295599,0.00015451421330539295,2.3874642113384474e-08,0.9600494406501283,0.000422874204849749,1.7882259312730746e-07,0.964799919630383,0.00034120323395005913,1.1641964685797878e-07,0.6819604793391002,0.004891066890490669,2.392253532725406e-05,0.948987967002614,0.007004711692963155,4.9065985901534753e-05,0.7293408219302708,0.0024833318955194803,6.166937303304374e-06,0.0026709757538428774,7.91686969606639e-05,6.267682578449434e-09,0.03995055934987166,0.00042287420484972725,1.7882259312728909e-07,0.0028414356735809694,3.129326373554856e-05,9.792683552225983e-10,0.051012032997386006,0.0070047116929631385,4.906598590153452e-05,0.9368926594620852,0.0006187574954554197,3.828608381822637e-07,0.9846105406870361,0.00037617700566553976,1.4150913959149155e-07,0.00013095580737084437,2.3522637244736397e-06,5.533144629474599e-12,0.017284488677978514,0.000605186539944057,3.6625074812945967e-07,72.87269010543824,1.3089650805192607,1.7133895820187945
CIC18,B__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,StandardScaler,True,44,RUS_SMOTE,RUS_SMOTE,knn,KNeighborsClassifier,10000,8,"{""metric"": ""manhattan"", ""n_neighbors"": 5}",manhattan,5,0.9573402092850858,0.0003507796205187916,1.2304634217130744e-07,0.9745494744534232,0.00014870741568149445,2.211389547866878e-08,0.9573402092850858,0.0003507796205187916,1.2304634217130744e-07,0.9627540711518083,0.00030419947469221897,9.253732040302198e-08,0.666389970595081,0.003242963047472981,1.0516809327275244e-05,0.9499700846203705,0.00845082332681694,7.141641490107333e-05,0.7163831551251454,0.0029937902431978734,8.962780020266783e-06,0.0023681689609137305,4.0230151995321385e-05,1.6184651295666613e-09,0.04265979071491423,0.0003507796205187733,1.2304634217129462e-07,0.003001863978388531,2.420165965457802e-05,5.857203300360294e-10,0.0500299153796296,0.008450823326817004,7.14164149010744e-05,0.9329855369124672,0.0005030246392038568,2.530337876461702e-07,0.9862399490512723,0.00028500105244428216,8.122559989434846e-08,0.00012991971495717884,1.5562564007949845e-06,2.4219339850153593e-12,0.016240501403808595,0.0009331428702152256,8.707556162335094e-07,72.29613790512084,0.8660012705655541,0.749958200621154
CIC18,B__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,StandardScaler,True,44,RUS_SMOTE,RUS_SMOTE,knn,KNeighborsClassifier,10000,9,"{""metric"": ""manhattan"", ""n_neighbors"": 7}",manhattan,7,0.9548131986685042,0.000355497280838848,1.2637831668381476e-07,0.9737223605767259,0.00013114117648409213,1.7198008169631803e-08,0.9548131986685042,0.000355497280838848,1.2637831668381476e-07,0.9608481623884272,0.00030120820256896867,9.072638129482887e-08,0.6602076191523214,0.003410504356602925,1.1631539966407532e-05,0.9499923849021445,0.008403533798667885,7.061938030535349e-05,0.7100026095307524,0.0033261422156456023,1.1063222038699835e-05,0.0022983928897676595,5.441508032291426e-05,2.961000966549211e-09,0.045186801331495705,0.0003554972808388555,1.263783166838201e-07,0.003165679614750891,2.6283574346321647e-05,6.908262804186174e-10,0.05000761509785541,0.008403533798667848,7.061938030535288e-05,0.9293251040928112,0.0005075440231288779,2.5760093541384694e-07,0.9874657910156976,0.0002458973363116205,6.046550000515019e-08,0.00013001850660872616,1.1889453137337115e-06,1.4135909590493539e-12,0.017353630065917967,0.0006155914525068949,3.789528363995487e-07,72.35111260414124,0.6616468543739071,0.4377765599028862
CIC18,B__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,StandardScaler,True,44,RUS_SMOTE,RUS_SMOTE,knn,KNeighborsClassifier,10000,10,"{""metric"": ""manhattan"", ""n_neighbors"": 9}",manhattan,9,0.9525895299725402,0.0003600794908283204,1.2965723971518248e-07,0.9729764441731021,0.00014082596669590783,1.983195289583694e-08,0.9525895299725402,0.0003600794908283204,1.2965723971518248e-07,0.9591669598232837,0.00031212546312259855,9.742230472949662e-08,0.6519695175639385,0.0030641003892686106,9.388711195516052e-06,0.9499529316462262,0.008220133649487087,6.757059721542988e-05,0.7026415067790533,0.001455998598004547,2.1199319173912063e-06,0.0022842505684148077,5.213280169142601e-05,2.7178290121975503e-09,0.04741047002745988,0.00036007949082831096,1.2965723971517567e-07,0.003312981373058312,2.7178022091632634e-05,7.386448848132714e-10,0.050047068353773705,0.008220133649487106,6.75705972154302e-05,0.9261174828542711,0.0005087813626673078,2.5885847499760253e-07,0.9884938685842568,0.00021178600606880886,4.485331236657754e-08,0.00012912532681675197,6.447725203094412e-07,4.1573160294618874e-13,0.017483901977539063,0.001341697629529697,1.8001525290856081e-06,71.85408668518066,0.3588319117392346,0.12876034088243388
