dataset,experiment,descripcion_experimento,scaler,use_pca,n_components_pca,rebalanceo,rebalanceo_short,model,model_display_name,n,param_id,params,fold,train_original_rows_A,train_balanceado_rows_A,val_rows_B,param_metric,param_n_neighbors,B_accuracy,B_precision_weighted,B_recall_weighted,B_f1_weighted,B_precision_macro,B_recall_macro,B_f1_macro,B_mcc,B_roc_auc,B_detection_latency_seconds,B_fpr_macro,B_fnr_macro,B_fpr_weighted,B_fnr_weighted,B_score_time,B_fit_time
CIC18,B__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,StandardScaler,True,44,RUS_SMOTE,RUS_SMOTE,knn,KNeighborsClassifier,10000,1,"{""metric"": ""euclidean"", ""n_neighbors"": 3}",1,2225871,150000,556468,euclidean,3,0.9597479100325625,0.975325091212078,0.9597479100325625,0.964593725318966,0.6904013813618814,0.9435881077501869,0.7344697457012254,0.936440143873236,0.9845549752283831,3.104774356749551e-05,0.00286246566453135,0.056411892249813085,0.0026848950005327666,0.04025208996743748,17.27707576751709,0.017681598663330078
CIC18,B__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,StandardScaler,True,44,RUS_SMOTE,RUS_SMOTE,knn,KNeighborsClassifier,10000,1,"{""metric"": ""euclidean"", ""n_neighbors"": 3}",2,2225871,150000,556468,euclidean,3,0.9599366001279499,0.9753487714435665,0.9599366001279499,0.9646830729368542,0.6825849145278121,0.9571812903113769,0.7306136017696812,0.9367594994147839,0.984564033408599,3.1698669287660335e-05,0.002843375641536403,0.04281870968862315,0.002587234750995904,0.04006339987205015,17.63929510116577,0.01743769645690918
CIC18,B__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,StandardScaler,True,44,RUS_SMOTE,RUS_SMOTE,knn,KNeighborsClassifier,10000,1,"{""metric"": ""euclidean"", ""n_neighbors"": 3}",3,2225871,150000,556468,euclidean,3,0.9605080615596944,0.9753416558756981,0.9605080615596944,0.9650552629188938,0.6829419076390022,0.9413027440983489,0.7341946384970016,0.9375668980284002,0.9849779504579088,3.165492628132043e-05,0.002806299742282372,0.05869725590165116,0.0026025576939299367,0.039491938440305636,17.61495351791382,0.016947269439697266
CIC18,B__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,StandardScaler,True,44,RUS_SMOTE,RUS_SMOTE,knn,KNeighborsClassifier,10000,1,"{""metric"": ""euclidean"", ""n_neighbors"": 3}",4,2225871,150000,556468,euclidean,3,0.959861124089795,0.97530359116284,0.959861124089795,0.9646723878910771,0.6763777718497455,0.9535947392272343,0.7263899799624458,0.9365975380609948,0.9841995243182063,3.133106710867661e-05,0.00286324886264249,0.04640526077276579,0.002809857029432278,0.04013887591020508,17.434736251831055,0.01741313934326172
CIC18,B__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,StandardScaler,True,44,RUS_SMOTE,RUS_SMOTE,knn,KNeighborsClassifier,10000,1,"{""metric"": ""euclidean"", ""n_neighbors"": 3}",5,2225872,150000,556467,euclidean,3,0.9609302977535056,0.9756619924653096,0.9609302977535056,0.9655160432856216,0.6839452996037387,0.9435061503716525,0.7277801672737315,0.9381809536431142,0.9851542479711834,3.132045499411722e-05,0.0027793534298493714,0.05649384962834742,0.002620599201246165,0.0390697022464944,17.428799629211426,0.015364646911621094
CIC18,B__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,StandardScaler,True,44,RUS_SMOTE,RUS_SMOTE,knn,KNeighborsClassifier,10000,2,"{""metric"": ""euclidean"", ""n_neighbors"": 5}",1,2225871,150000,556468,euclidean,5,0.9570092080766549,0.9744799180027219,0.9570092080766549,0.9625041156705604,0.6750531591875699,0.9443193418334596,0.721247625458559,0.9324966171561081,0.9861582715074261,3.423628422182886e-05,0.0030258822113741492,0.05568065816654046,0.0023974412472671496,0.042990791923345095,19.05139660835266,0.016867399215698242
CIC18,B__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,StandardScaler,True,44,RUS_SMOTE,RUS_SMOTE,knn,KNeighborsClassifier,10000,2,"{""metric"": ""euclidean"", ""n_neighbors"": 5}",2,2225871,150000,556468,euclidean,5,0.9572464184822846,0.9745717820159887,0.9572464184822846,0.962677973698344,0.668539764940012,0.9570354296506888,0.7182202297617799,0.9328565717373187,0.9862135323894512,3.1384523070996425e-05,0.003009313335042739,0.04296457034931123,0.0023861185079257774,0.04275358151771531,17.46448278427124,0.01727437973022461
CIC18,B__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,StandardScaler,True,44,RUS_SMOTE,RUS_SMOTE,knn,KNeighborsClassifier,10000,2,"{""metric"": ""euclidean"", ""n_neighbors"": 5}",3,2225871,150000,556468,euclidean,5,0.9575015993731895,0.9744685642812099,0.9575015993731895,0.9628027283477101,0.6735843800771222,0.9412820229890522,0.7236480898442833,0.9332193974093147,0.9865816917779554,3.4374542387553754e-05,0.002987166193838565,0.058717977010947935,0.0023090922807679423,0.04249840062681052,19.12833285331726,0.017336130142211914
CIC18,B__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,StandardScaler,True,44,RUS_SMOTE,RUS_SMOTE,knn,KNeighborsClassifier,10000,2,"{""metric"": ""euclidean"", ""n_neighbors"": 5}",4,2225871,150000,556468,euclidean,5,0.9569804553002149,0.9743639183978394,0.9569804553002149,0.9624318146402238,0.6667317836462092,0.9584558385859264,0.7170788767401295,0.9324592997050268,0.9860068116372612,3.1477446967985766e-05,0.00303231792662845,0.04154416141407367,0.0024652241996416684,0.04301954469978508,17.516191959381104,0.015244245529174805
CIC18,B__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,StandardScaler,True,44,RUS_SMOTE,RUS_SMOTE,knn,KNeighborsClassifier,10000,2,"{""metric"": ""euclidean"", ""n_neighbors"": 5}",5,2225872,150000,556467,euclidean,5,0.9579310183712602,0.9746942295790331,0.9579310183712602,0.9632313054035926,0.6671416842642727,0.9470650300005292,0.7147458371408164,0.9338251212138978,0.9865951737393145,3.14326816112132e-05,0.002964896296912662,0.052934969999470664,0.0024044628249500492,0.04206898162873989,17.491250038146973,0.016834020614624023
