dataset,experiment,selection_metric,selection_column,best_param_id,best_params,param_id,param_metric,param_n_neighbors,B_accuracy_mean,B_accuracy_std,B_accuracy_var,B_precision_weighted_mean,B_precision_weighted_std,B_precision_weighted_var,B_recall_weighted_mean,B_recall_weighted_std,B_recall_weighted_var,B_f1_weighted_mean,B_f1_weighted_std,B_f1_weighted_var,B_precision_macro_mean,B_precision_macro_std,B_precision_macro_var,B_recall_macro_mean,B_recall_macro_std,B_recall_macro_var,B_f1_macro_mean,B_f1_macro_std,B_f1_macro_var,B_fpr_weighted_mean,B_fpr_weighted_std,B_fpr_weighted_var,B_fnr_weighted_mean,B_fnr_weighted_std,B_fnr_weighted_var,B_fpr_macro_mean,B_fpr_macro_std,B_fpr_macro_var,B_fnr_macro_mean,B_fnr_macro_std,B_fnr_macro_var,B_mcc_mean,B_mcc_std,B_mcc_var,B_roc_auc_mean,B_roc_auc_std,B_roc_auc_var,B_detection_latency_seconds_mean,B_detection_latency_seconds_std,B_detection_latency_seconds_var,B_fit_time_mean,B_fit_time_std,B_fit_time_var,B_score_time_mean,B_score_time_std,B_score_time_var
CIC18,B__StandardScaler_pca_RUS_SMOTE_knn,f1_macro,B_f1_macro_mean,1,"{""metric"": ""euclidean"", ""n_neighbors"": 3}",1,euclidean,3,0.9601967987127015,0.0005041793346384023,2.54196801476422e-07,0.9753962204318984,0.0001495852753692097,2.2375754607282292e-08,0.9601967987127015,0.0005041793346384023,2.54196801476422e-07,0.9649040984702826,0.00038607017482104167,1.490501798863497e-07,0.683250254996436,0.004984738607346433,2.4847618983570062e-05,0.9478346063517599,0.007070592935293798,4.999328445662656e-05,0.7306896266408172,0.003658281815669702,1.3383025842859613e-05,0.0026610287352274104,9.11296079392802e-05,8.304605443166922e-09,0.03980320128729854,0.0005041793346384282,2.541968014764482e-07,0.002830948668168397,3.6948245744647877e-05,1.3651728636068897e-09,0.05216539364824012,0.007070592935293777,4.999328445662627e-05,0.9371090066041058,0.0007399100806191808,5.474669274018827e-07,0.9846901462768562,0.00037851922127667164,1.432768008758979e-07,3.141057224785402e-05,2.686985466483984e-07,7.219890897096154e-14,0.01696887016296387,0.0009353012810166718,8.747884862714272e-07,17.478972053527833,0.14952476958596844,0.02235765671973695
