dataset,experiment,selection_metric,selection_column,best_param_id,best_params,param_id,param_C,B_accuracy_mean,B_accuracy_std,B_accuracy_var,B_precision_weighted_mean,B_precision_weighted_std,B_precision_weighted_var,B_recall_weighted_mean,B_recall_weighted_std,B_recall_weighted_var,B_f1_weighted_mean,B_f1_weighted_std,B_f1_weighted_var,B_precision_macro_mean,B_precision_macro_std,B_precision_macro_var,B_recall_macro_mean,B_recall_macro_std,B_recall_macro_var,B_f1_macro_mean,B_f1_macro_std,B_f1_macro_var,B_fpr_weighted_mean,B_fpr_weighted_std,B_fpr_weighted_var,B_fnr_weighted_mean,B_fnr_weighted_std,B_fnr_weighted_var,B_fpr_macro_mean,B_fpr_macro_std,B_fpr_macro_var,B_fnr_macro_mean,B_fnr_macro_std,B_fnr_macro_var,B_mcc_mean,B_mcc_std,B_mcc_var,B_roc_auc_mean,B_roc_auc_std,B_roc_auc_var,B_detection_latency_seconds_mean,B_detection_latency_seconds_std,B_detection_latency_seconds_var,B_fit_time_mean,B_fit_time_std,B_fit_time_var,B_score_time_mean,B_score_time_std,B_score_time_var
CIC17,B__StandardScaler_pca_NONE_logreg,f1_macro,B_f1_macro_mean,4,"{""C"": 10}",4,10.0,0.9735361655614074,0.0006156044457415239,3.789688336167289e-07,0.9751934766909784,0.0006185169843861606,3.825632599741501e-07,0.9735361655614074,0.0006156044457415239,3.789688336167289e-07,0.9730185760472765,0.0006010220457107671,3.6122749943035536e-07,0.6286189770935511,0.04111278276692298,0.0016902609068401991,0.5274057171905049,0.037294570473591505,0.0013908849868096832,0.5367333050118925,0.03354195914332938,0.0011250630231727772,0.048022023992531346,0.00300276993682902,9.016627293524157e-06,0.026463834438592633,0.0006156044457415173,3.7896883361672073e-07,0.004965723895408265,0.00019257988450448296,3.7087011915759996e-08,0.47259428280949506,0.03729457047359153,0.0013908849868096852,0.9139753001944495,0.0017870928511250657,3.1937008585423166e-06,0.9970403057873455,5.3731693062897055e-05,2.8870948394053794e-09,5.15617815622304e-08,5.80948900262872e-09,3.375016247166404e-17,242.51964201927186,30.749985130617176,945.5615855331775,0.02079629898071289,0.002343118190007264,5.490202852342918e-06
