dataset,experiment,descripcion_experimento,scaler,use_pca,n_components_pca,rebalanceo,rebalanceo_short,model,model_display_name,n,param_id,params,fold,train_original_rows_A,train_balanceado_rows_A,val_rows_B,param_metric,param_n_neighbors,B_accuracy,B_precision_weighted,B_recall_weighted,B_f1_weighted,B_precision_macro,B_recall_macro,B_f1_macro,B_mcc,B_roc_auc,B_detection_latency_seconds,B_fpr_macro,B_fnr_macro,B_fpr_weighted,B_fnr_weighted,B_score_time,B_fit_time
CIC18,C__RobustScaler_no_pca_NM_SMOTE_ENN_knn,RobustScaler + sin PCA + NearMiss_SMOTE_ENN + knn,RobustScaler,False,,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,10000,1,"{""metric"": ""euclidean"", ""n_neighbors"": 3}",1,2225871,149730,556468,euclidean,3,0.2233282057548682,0.9354901749955782,0.2233282057548682,0.2846309597037619,0.4889816257769048,0.6803080919884237,0.3363080738630721,0.23661150053518745,0.6112738452115661,3.552475346246391e-05,0.05217021317880986,0.31969190801157643,0.005881403437016146,0.7766717942451318,19.768388509750366,0.028132200241088867
CIC18,C__RobustScaler_no_pca_NM_SMOTE_ENN_knn,RobustScaler + sin PCA + NearMiss_SMOTE_ENN + knn,RobustScaler,False,,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,10000,1,"{""metric"": ""euclidean"", ""n_neighbors"": 3}",2,2225871,149595,556468,euclidean,3,0.24602133456011846,0.9175932100627027,0.24602133456011846,0.30102834136504353,0.47321704267355186,0.6982038486900691,0.3308649484564893,0.24676847105795588,0.6240644307728608,3.491161401167433e-05,0.05082602734947675,0.3017961513099308,0.008411744802269711,0.7539786654398816,19.42719602584839,0.028556346893310547
CIC18,C__RobustScaler_no_pca_NM_SMOTE_ENN_knn,RobustScaler + sin PCA + NearMiss_SMOTE_ENN + knn,RobustScaler,False,,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,10000,1,"{""metric"": ""euclidean"", ""n_neighbors"": 3}",3,2225871,149718,556468,euclidean,3,0.22388888489544773,0.935777761313705,0.22388888489544773,0.28671669351066376,0.5012885095102141,0.6670687092838761,0.3416700182486255,0.2351624641751201,0.6110698582133178,3.288193354748565e-05,0.05212922408359825,0.332931290716124,0.005827246149421377,0.7761111151045523,18.297743797302246,0.028373241424560547
CIC18,C__RobustScaler_no_pca_NM_SMOTE_ENN_knn,RobustScaler + sin PCA + NearMiss_SMOTE_ENN + knn,RobustScaler,False,,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,10000,1,"{""metric"": ""euclidean"", ""n_neighbors"": 3}",4,2225871,149691,556468,euclidean,3,0.2618479409417972,0.9349357742847627,0.2618479409417972,0.3434298029137396,0.5012802828491033,0.6909160228352422,0.3544010652197221,0.25664093222067985,0.6301901311606323,3.278424229005571e-05,0.04959917066847193,0.3090839771647577,0.005835500968876116,0.7381520590582028,18.24338173866272,0.02703380584716797
CIC18,C__RobustScaler_no_pca_NM_SMOTE_ENN_knn,RobustScaler + sin PCA + NearMiss_SMOTE_ENN + knn,RobustScaler,False,,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,10000,1,"{""metric"": ""euclidean"", ""n_neighbors"": 3}",5,2225872,149741,556467,euclidean,3,0.22495314187543916,0.9333036456382359,0.22495314187543916,0.2865260352668981,0.4791514182041673,0.6809893740958024,0.3293443721055966,0.23534149582958577,0.6120191925630444,3.2818694214145564e-05,0.05207895145410839,0.31901062590419754,0.006137413687065046,0.7750468581245609,18.26252031326294,0.029853105545043945
CIC18,C__RobustScaler_no_pca_NM_SMOTE_ENN_knn,RobustScaler + sin PCA + NearMiss_SMOTE_ENN + knn,RobustScaler,False,,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,10000,2,"{""metric"": ""euclidean"", ""n_neighbors"": 5}",1,2225871,149730,556468,euclidean,5,0.224149456931935,0.9354886366054624,0.224149456931935,0.28598016853689423,0.48905492344150875,0.6803965266151221,0.336664002462627,0.23714256035436188,0.6154667194018089,3.300375038225451e-05,0.05211504882311789,0.31960347338487805,0.005875189278703281,0.775850543068065,18.365530967712402,0.028022289276123047
CIC18,C__RobustScaler_no_pca_NM_SMOTE_ENN_knn,RobustScaler + sin PCA + NearMiss_SMOTE_ENN + knn,RobustScaler,False,,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,10000,2,"{""metric"": ""euclidean"", ""n_neighbors"": 5}",2,2225871,149595,556468,euclidean,5,0.24582186217356614,0.917265654080027,0.24582186217356614,0.3008468118015219,0.4729052795143722,0.6975419267852668,0.3304345617746328,0.24649188142697503,0.627841703047265,3.292455273011425e-05,0.050841990492755514,0.30245807321473317,0.008451719564898779,0.7541781378264338,18.321460008621216,0.02818894386291504
CIC18,C__RobustScaler_no_pca_NM_SMOTE_ENN_knn,RobustScaler + sin PCA + NearMiss_SMOTE_ENN + knn,RobustScaler,False,,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,10000,2,"{""metric"": ""euclidean"", ""n_neighbors"": 5}",3,2225871,149718,556468,euclidean,5,0.22431837949351985,0.9347001429209775,0.22431837949351985,0.287073365188537,0.4933813471732019,0.6670792844673772,0.3378270352929332,0.23527879329782966,0.6124723788265078,3.297399668891418e-05,0.052104565871758095,0.3329207155326228,0.005886867569891292,0.7756816205064802,18.348973989486694,0.029308795928955078
CIC18,C__RobustScaler_no_pca_NM_SMOTE_ENN_knn,RobustScaler + sin PCA + NearMiss_SMOTE_ENN + knn,RobustScaler,False,,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,10000,2,"{""metric"": ""euclidean"", ""n_neighbors"": 5}",4,2225871,149691,556468,euclidean,5,0.26180301472860973,0.9344832542151356,0.26180301472860973,0.3433180930231186,0.5008925259696887,0.6912535647986757,0.35484307745106886,0.2567545469481514,0.63163108667628,3.2966452545601676e-05,0.04960238727575713,0.30874643520132417,0.005838823864966801,0.7381969852713902,18.344775915145874,0.028737783432006836
CIC18,C__RobustScaler_no_pca_NM_SMOTE_ENN_knn,RobustScaler + sin PCA + NearMiss_SMOTE_ENN + knn,RobustScaler,False,,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,10000,2,"{""metric"": ""euclidean"", ""n_neighbors"": 5}",5,2225872,149741,556467,euclidean,5,0.22572946823441462,0.9328783287746559,0.22572946823441462,0.28731653113997807,0.47870668614263784,0.6814770614207164,0.32966183314206904,0.2359772060181764,0.6142790874025355,3.324044034675681e-05,0.052030660090696804,0.3185229385792836,0.006189369594866757,0.7742705317655854,18.49720811843872,0.028293609619140625
