rank,descripcion_experimento,scaler,use_pca,n_components_pca,rebalanceo,rebalanceo_short,model,model_display_name,n,param_id,params,param_C,B_accuracy_mean,B_accuracy_std,B_accuracy_var,B_precision_weighted_mean,B_precision_weighted_std,B_precision_weighted_var,B_recall_weighted_mean,B_recall_weighted_std,B_recall_weighted_var,B_f1_weighted_mean,B_f1_weighted_std,B_f1_weighted_var,B_precision_macro_mean,B_precision_macro_std,B_precision_macro_var,B_recall_macro_mean,B_recall_macro_std,B_recall_macro_var,B_f1_macro_mean,B_f1_macro_std,B_f1_macro_var,B_fpr_weighted_mean,B_fpr_weighted_std,B_fpr_weighted_var,B_fnr_weighted_mean,B_fnr_weighted_std,B_fnr_weighted_var,B_fpr_macro_mean,B_fpr_macro_std,B_fpr_macro_var,B_fnr_macro_mean,B_fnr_macro_std,B_fnr_macro_var,B_mcc_mean,B_mcc_std,B_mcc_var,B_roc_auc_mean,B_roc_auc_std,B_roc_auc_var,B_detection_latency_seconds_mean,B_detection_latency_seconds_std,B_detection_latency_seconds_var,B_fit_time_mean,B_fit_time_std,B_fit_time_var,B_score_time_mean,B_score_time_std,B_score_time_var
1,StandardScaler + PCA + RUS_SMOTE_ENN + logreg,StandardScaler,True,44,RUS_SMOTE_ENN,RUS_SMOTE_ENN,logreg,LogisticRegression,10000,4,"{""C"": 10}",10.0,0.8818914600347949,0.004964006419627141,2.4641359734099466e-05,0.9584119350486622,0.0011906994537811426,1.4177651892347114e-06,0.8818914600347949,0.004964006419627141,2.4641359734099466e-05,0.910725135370282,0.004072696817461622,1.658685936696202e-05,0.5587639322918408,0.0035686963445991722,1.2735593599955493e-05,0.9345770084957525,0.012756913785159278,0.00016273884932198682,0.5945830882179894,0.0033478301049556514,1.1207966411647369e-05,0.005620582317390331,0.00012811550390478,1.64135823407757e-08,0.11810853996520505,0.004964006419627143,2.4641359734099483e-05,0.008248608152173025,0.000337267468348667,1.1374934520631912e-07,0.0654229915042475,0.012756913785159281,0.0001627388493219869,0.8331207734274486,0.005703909792696532,3.253458692321939e-05,0.9885899979822625,0.0003414734424549465,1.1660411190203165e-07,6.12149540521154e-08,4.344446670720587e-09,1.8874216874735193e-17,45.453494215011595,3.1896920761121925,10.174135540412909,0.03406414985656738,0.002417527480426756,5.844439118618539e-06
2,StandardScaler + PCA + RUS_SMOTE_ENN + logreg,StandardScaler,True,44,RUS_SMOTE_ENN,RUS_SMOTE_ENN,logreg,LogisticRegression,10000,3,"{""C"": 1}",1.0,0.8556523860450668,0.005135544912907362,2.6373821552488684e-05,0.9519286650121794,0.0015544155783021195,2.4162077900683127e-06,0.8556523860450668,0.005135544912907362,2.6373821552488684e-05,0.8909774968900882,0.0046034190803436546,2.1191467229272017e-05,0.5478644928076184,0.0041818774179397545,1.748809873867447e-05,0.9252606793770308,0.007546622873171425,5.6951516789874136e-05,0.5832633035929375,0.0038669311844420234,1.4953156785210188e-05,0.006181787048004836,0.00019697897900307763,3.8800718169094895e-08,0.1443476139549333,0.005135544912907328,2.6373821552488338e-05,0.010035293400195879,0.00035256388270213016,1.243012913860014e-07,0.07473932062296931,0.007546622873171467,5.6951516789874766e-05,0.8026547285361421,0.005529082883344459,3.057075753089267e-05,0.9869600036651762,0.0003254121740757986,1.0589308303673786e-07,6.057407544542959e-08,4.193981883537825e-09,1.7589484039443482e-17,29.844521379470827,1.8164354478324762,3.2994377361423686,0.03370752334594727,0.002333830914667901,5.4467667382596126e-06
3,StandardScaler + PCA + RUS_SMOTE_ENN + logreg,StandardScaler,True,44,RUS_SMOTE_ENN,RUS_SMOTE_ENN,logreg,LogisticRegression,10000,2,"{""C"": 0.1}",0.1,0.814286469901155,0.0022802088550304745,5.1993524225593875e-06,0.9404773327314031,0.0008977016506151752,8.058682535172101e-07,0.814286469901155,0.0022802088550304745,5.1993524225593875e-06,0.8573238089763775,0.002196721764842115,4.8255865121310565e-06,0.5185268918061732,0.003030267278046961,9.182519776402137e-06,0.9079766597456633,0.014544903375670867,0.0002115542142076018,0.5574093129204778,0.00232565538061561,5.408672949386337e-06,0.006579959437576164,0.00017049008088442945,2.9066867679979292e-08,0.18571353009884498,0.0022802088550304676,5.199352422559355e-06,0.01281956596909474,0.00015705119402388586,2.466507754432824e-08,0.09202334025433664,0.014544903375670886,0.00021155421420760234,0.7580693662830242,0.002176993794303889,4.739301980437644e-06,0.9832458541281447,0.0002994232996004668,8.96543123436309e-08,6.034425875722965e-08,5.292686701482323e-09,2.801253252004784e-17,20.53196907043457,0.7005898734879457,0.4908261708338557,0.03357963562011719,0.0029451903790762343,8.674146369003212e-06
4,StandardScaler + PCA + RUS_SMOTE_ENN + logreg,StandardScaler,True,44,RUS_SMOTE_ENN,RUS_SMOTE_ENN,logreg,LogisticRegression,10000,1,"{""C"": 0.01}",0.01,0.7739671539696833,0.002600103921679173,6.760540403531416e-06,0.9332427293912936,0.00021323745197731952,4.5470210925779645e-08,0.7739671539696833,0.002600103921679173,6.760540403531416e-06,0.8241487797100193,0.0019194433766309311,3.6842628760923508e-06,0.49777364780108496,0.0021977439993173024,4.830078686535211e-06,0.902495827369434,0.008756119016959232,7.666962023915513e-05,0.5367007537946235,0.0015581668879886162,2.4278840508241288e-06,0.006893322011699732,5.209599358127998e-05,2.7139925472207646e-09,0.2260328460303167,0.0026001039216792016,6.760540403531563e-06,0.015528411202801096,0.0001754075472204719,3.076780762190208e-08,0.097504172630566,0.008756119016959265,7.666962023915568e-05,0.7195679739349469,0.002331499299100357,5.435888981705455e-06,0.9725939636027261,0.0005411070979775852,2.92796891481724e-07,6.654461205910012e-08,7.385282522733654e-10,5.454239794059517e-19,10.650096082687378,0.43999139141655524,0.19359242452067632,0.03702993392944336,0.00041097351655797144,1.6889923131202523e-07
