dataset,experiment,descripcion_experimento,scaler,use_pca,n_components_pca,rebalanceo,rebalanceo_short,model,model_display_name,n,B_accuracy_mean,B_accuracy_std,B_accuracy_var,B_precision_weighted_mean,B_precision_weighted_std,B_precision_weighted_var,B_recall_weighted_mean,B_recall_weighted_std,B_recall_weighted_var,B_f1_weighted_mean,B_f1_weighted_std,B_f1_weighted_var,B_precision_macro_mean,B_precision_macro_std,B_precision_macro_var,B_recall_macro_mean,B_recall_macro_std,B_recall_macro_var,B_f1_macro_mean,B_f1_macro_std,B_f1_macro_var,B_fpr_weighted_mean,B_fpr_weighted_std,B_fpr_weighted_var,B_fnr_weighted_mean,B_fnr_weighted_std,B_fnr_weighted_var,B_fpr_macro_mean,B_fpr_macro_std,B_fpr_macro_var,B_fnr_macro_mean,B_fnr_macro_std,B_fnr_macro_var,B_mcc_mean,B_mcc_std,B_mcc_var,B_roc_auc_mean,B_roc_auc_std,B_roc_auc_var,B_detection_latency_seconds_mean,B_detection_latency_seconds_std,B_detection_latency_seconds_var,B_fit_time_mean,B_fit_time_std,B_fit_time_var,B_score_time_mean,B_score_time_std,B_score_time_var
CIC17,A2__StandardScaler_pca_NM_SMOTE_ENN_knn,StandardScaler + PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,500,0.11259774192605754,0.0030044062345392407,9.02645682213826e-06,0.8004478403238405,0.03057414559708106,0.0009347783789915112,0.11259774192605754,0.0030044062345392407,9.02645682213826e-06,0.1581832183121988,0.006197685831365833,3.841130966431279e-05,0.2732765954669499,0.01844667461053656,0.00034027980418701404,0.5218588679269612,0.022845715217160476,0.0005219267037835977,0.14508199832310684,0.01984712847447947,0.00039390850868249386,0.05728256159421041,0.013684304049730301,0.0001872601773254651,0.8874022580739425,0.003004406234539216,9.02645682213811e-06,0.06297898797787685,0.0010293231457828567,1.0595061384443158e-06,0.4781411320730388,0.022845715217160507,0.0005219267037835992,0.11778980935872999,0.013358171627399183,0.00017844074922705253,0.5081869879759798,0.024626032204319658,0.0006064414621281889,1.6827092598254876e-06,2.4228128981030666e-08,5.87002233921458e-16,0.0009668350219726562,0.00014803695453237132,2.1914939907219375e-08,0.6786834239959717,0.00977189940088704,9.549001790105649e-05
CIC17,A2__StandardScaler_pca_NM_SMOTE_ENN_knn,StandardScaler + PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,1000,0.1217471245519525,0.005090539414143094,2.5913591526944313e-05,0.7853756652798941,0.04590384868634891,0.002107163324219217,0.1217471245519525,0.005090539414143094,2.5913591526944313e-05,0.16738458482457946,0.010276637427136748,0.00010560927680882781,0.2962824356046216,0.03217020183159564,0.0010349218858855995,0.6138817874494837,0.018093532843891175,0.00032737593077296866,0.19460337764571137,0.03652657361753332,0.0013341905802370813,0.06871868389037672,0.01945825579130069,0.00037862371843968683,0.8782528754480474,0.005090539414143127,2.5913591526944645e-05,0.06313143728922829,0.0014738117110582427,2.172120959652425e-06,0.38611821255051637,0.018093532843891234,0.00032737593077297077,0.12331609438253244,0.017060949457741843,0.0002910759963996217,0.5068394347044543,0.011057648014648709,0.00012227157961586452,2.8008403918377266e-06,1.1308978144369012e-08,1.2789298666981597e-16,0.001638317108154297,0.00029969194529062566,8.981526207207935e-08,1.1296567916870117,0.00456069853632537,2.079997113924037e-05
CIC17,A2__StandardScaler_pca_NM_SMOTE_ENN_knn,StandardScaler + PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,2000,0.12378913742349426,0.00477323626298593,2.2783784422283888e-05,0.8539744531261512,0.025806505680034328,0.000665975735413644,0.12378913742349426,0.00477323626298593,2.2783784422283888e-05,0.16781243234504983,0.008318700925526069,6.920078508834828e-05,0.3079580732140682,0.007864593412942784,6.185182955090301e-05,0.6494251683804837,0.02575214241884169,0.0006631728391603054,0.2154128010794322,0.0075089600904662615,5.638448164021509e-05,0.037372925731757566,0.011866732915836748,0.00014081935009580332,0.8762108625765057,0.00477323626298592,2.278378442228379e-05,0.06090558588721756,0.0008677393471754602,7.529715746364938e-07,0.35057483161951636,0.02575214241884169,0.0006631728391603055,0.13552674641714563,0.01333740823097775,0.00017788645831975304,0.5292179819049962,0.004896176538147665,2.397254469270765e-05,5.369023637326711e-06,2.6651919755854976e-07,7.103248266725327e-14,0.0027647495269775392,0.00041382678223657966,1.7125260569628155e-07,2.1654765129089357,0.10749517625520089,0.011555212918136704
CIC17,A2__StandardScaler_pca_NM_SMOTE_ENN_knn,StandardScaler + PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,5000,0.1369997309912981,0.005720190702125049,3.272058166867786e-05,0.8310669701869177,0.021214606357109197,0.000450059522887098,0.1369997309912981,0.005720190702125049,3.272058166867786e-05,0.18281054648381817,0.009727840953825227,9.463088962291931e-05,0.28403827566495765,0.009945727016075712,9.891748587829828e-05,0.714146897957469,0.022091138091461338,0.00048801838217601404,0.2031584091016573,0.011802274296675842,0.00013929367857397522,0.05351878867070696,0.013716781014811857,0.000188150081408303,0.863000269008702,0.005720190702125032,3.272058166867766e-05,0.06110127051196059,0.0006393446828147537,4.087616234434979e-07,0.28585310204253106,0.022091138091461314,0.00048801838217601295,0.14275009713450243,0.012572203724598158,0.0001580603064927998,0.5332469600934362,0.0047684145171289745,2.2737777007166347e-05,1.3540909580119653e-05,8.393570844202643e-07,7.045203151664867e-13,0.0058405399322509766,0.0005195012272630907,2.6988152512785746e-07,5.46142544746399,0.3385395417090225,0.114609021300555
CIC17,A2__StandardScaler_pca_NM_SMOTE_ENN_knn,StandardScaler + PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,10000,0.15657586683010805,0.006149011252904537,3.781033938834662e-05,0.829314887460033,0.011881471895375908,0.0001411693744006076,0.15657586683010805,0.006149011252904537,3.781033938834662e-05,0.21330507107535995,0.01005811772691956,0.00010116573220857347,0.2906418130727363,0.010309240896819614,0.00010628044786865807,0.7294754445329461,0.019583132406538046,0.0003834990748520006,0.21895359584459997,0.011187744782370305,0.000125165633315454,0.0666375208954833,0.012193254699727705,0.00014867546017243176,0.843424133169892,0.006149011252904549,3.781033938834677e-05,0.060670776937691684,0.0004560286134863055,2.0796209631824224e-07,0.27052455546705395,0.019583132406538067,0.0003834990748520015,0.15641238156470122,0.012038008208199866,0.00014491364162068737,0.5254374144140619,0.004205643153784959,1.7687434336978298e-05,2.5776623716207468e-05,1.0220003214457826e-06,1.0444846570352827e-12,0.00986337661743164,0.0005158640377771528,2.661157054717478e-07,10.396429061889648,0.41220525121333956,0.16991316912785237
CIC17,A2__StandardScaler_pca_NM_SMOTE_ENN_knn,StandardScaler + PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,20000,0.18968442078133738,0.00848359458735577,7.197137712261212e-05,0.8880573615078153,0.020596420532640335,0.0004242125387573684,0.18968442078133738,0.00848359458735577,7.197137712261212e-05,0.25711802271180584,0.012378136000970123,0.00015321825085851262,0.30570535105932456,0.011395128937146023,0.00012984896349418267,0.7472304042738116,0.01896875088680133,0.00035981351020552627,0.24459613269547117,0.01401475426270668,0.00019641333704405506,0.04408408128939903,0.010264604715382134,0.00010536210996304514,0.8103155792186627,0.008483594587355776,7.197137712261222e-05,0.05695997736720411,0.0011562098385320039,1.3368211907182023e-06,0.25276959572618835,0.018968750886801337,0.00035981351020552654,0.2025737116238686,0.012415103494453569,0.0001541347947779932,0.5522123215716048,0.008542075240627674,7.296704941654434e-05,5.227514118732157e-05,2.632785722056327e-06,6.931560658263654e-12,0.02024226188659668,0.0007455053017088155,5.557781548759521e-07,21.08401675224304,1.0618508443176047,1.12752721557801
CIC17,A2__StandardScaler_pca_NM_SMOTE_ENN_knn,StandardScaler + PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,30000,0.2560899540868139,0.030922671627456953,0.0009562116205795313,0.935878719113483,0.011827677857628375,0.00013989396350383256,0.2560899540868139,0.030922671627456953,0.0009562116205795313,0.3363671765655844,0.038899836958180806,0.001513197315373049,0.32340383077107904,0.014365226159164215,0.00020635972260393584,0.7997965223669983,0.016043589712562752,0.0002573967708650493,0.2832488112426449,0.013997036096809507,0.00019591701949538834,0.025225298137900115,0.005244131413113388,2.7500914278002618e-05,0.743910045913186,0.030922671627456946,0.0009562116205795309,0.05127568960340575,0.002088323537443095,4.3610951970388414e-06,0.20020347763300178,0.016043589712562718,0.0002573967708650483,0.27862394393131995,0.006171641752430887,3.808916192034819e-05,0.6042131795556378,0.03277980277771341,0.0010745154701457878,7.846343890748013e-05,4.0016938952003e-06,1.6013554030883352e-11,0.031684160232543945,0.004790065708751446,2.294472949415649e-05,31.64648594856262,1.613989061143194,2.6049606894898885
CIC17,A2__StandardScaler_pca_NM_SMOTE_ENN_knn,StandardScaler + PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,40000,0.3403772153713519,0.0870673569767237,0.007580724650912237,0.9681022162873237,0.005715017147378309,3.266142099482811e-05,0.3403772153713519,0.0870673569767237,0.007580724650912237,0.4439941094606958,0.1011902409813328,0.010239464869860203,0.32935071161569807,0.011611907921367456,0.00013483640557431626,0.8153721630369646,0.01920968471889537,0.0003690119869993624,0.30455946993045974,0.007013240372935516,4.9185540528572704e-05,0.002329622999766801,0.001648888483385222,2.718833230640418e-06,0.6596227846286481,0.08706735697672373,0.007580724650912241,0.044130160508561,0.005703352447714508,3.252822914285107e-05,0.18462783696303553,0.019209684718895385,0.0003690119869993629,0.3317973755146396,0.025559708619448913,0.0006532987047111311,0.6814835506382932,0.04812436654195255,0.0023159546550642015,0.00010433088120232628,2.883176806873329e-06,8.312708499692284e-12,0.041741132736206055,0.0017811910976151455,3.1726417262234463e-06,42.07954502105713,1.1628763867961127,1.3522814909679823
