dataset,experiment,descripcion_experimento,scaler,use_pca,n_components_pca,rebalanceo,rebalanceo_short,model,model_display_name,n,fold,train_original_rows_A,train_balanceado_rows_A,val_rows_B,B_fit_time,B_score_time,B_accuracy,B_precision_weighted,B_recall_weighted,B_f1_weighted,B_precision_macro,B_recall_macro,B_f1_macro,B_mcc,B_roc_auc,B_detection_latency_seconds,B_fpr_macro,B_fnr_macro,B_fpr_weighted,B_fnr_weighted
CIC17,A2__StandardScaler_pca_NM_SMOTE_ENN_knn,StandardScaler + PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,2000,1,1613311,27804,403328,0.0023431777954101562,2.123655319213867,0.12507933989209774,0.8362244226666617,0.12507933989209774,0.16322615059560988,0.29639264720858877,0.6322448377109846,0.20313761390992044,0.11309472399712538,0.522033472877901,5.265330746226067e-06,0.06183185927905093,0.36775516228901534,0.05255722907786164,0.8749206601079023
CIC17,A2__StandardScaler_pca_NM_SMOTE_ENN_knn,StandardScaler + PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,2000,2,1613311,27670,403328,0.002710103988647461,2.357478380203247,0.11531309504919074,0.8385612517062088,0.11531309504919074,0.15543750315226554,0.30770235363397463,0.6836349800728819,0.21717389460300027,0.13869346480381456,0.5292613632935413,5.845065009628013e-06,0.061377091019744395,0.316365019927118,0.03596946034535658,0.8846869049508093
CIC17,A2__StandardScaler_pca_NM_SMOTE_ENN_knn,StandardScaler + PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,2000,3,1613311,27635,403328,0.0029633045196533203,2.113320827484131,0.12667853459219294,0.8991043608696859,0.12667853459219294,0.17557533655815166,0.318225177600522,0.6393699353726051,0.2228122377118676,0.14898835690641554,0.5358445888148345,5.239707700640994e-06,0.05951838093391112,0.3606300646273948,0.019454248600859647,0.8733214654078071
CIC17,A2__StandardScaler_pca_NM_SMOTE_ENN_knn,StandardScaler + PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,2000,4,1613311,27626,403328,0.0033652782440185547,2.1100430488586426,0.12578100206283718,0.8467738757411056,0.12578100206283718,0.17258932481394396,0.3106008232293162,0.6689791880096105,0.21943529180014265,0.13806409919429297,0.5298120225670925,5.231580869313915e-06,0.06096027130128342,0.3310208119903895,0.0401850715820884,0.8742189979371628
CIC17,A2__StandardScaler_pca_NM_SMOTE_ENN_knn,StandardScaler + PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,2000,5,1613312,27812,403327,0.002441883087158203,2.12288498878479,0.1260937155211528,0.8492083546470939,0.1260937155211528,0.17223384660527818,0.30686936439793927,0.622896900736336,0.21450496737223007,0.1387930871840796,0.5291384619716121,5.263433860824567e-06,0.06084032690209792,0.3771030992636641,0.03869861905262155,0.8739062844788472
CIC17,A2__StandardScaler_pca_NM_SMOTE_ENN_knn,StandardScaler + PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,5000,1,1613311,70550,403328,0.006337881088256836,5.745899677276611,0.13921423754363693,0.8232554018396194,0.13921423754363693,0.17834241352604593,0.26822904354076965,0.6977672234267192,0.18381119170098748,0.12137793322456224,0.5264415499458045,1.424622063748763e-05,0.061683572762442476,0.30223277657328074,0.06446782898027391,0.8607857624563631
CIC17,A2__StandardScaler_pca_NM_SMOTE_ENN_knn,StandardScaler + PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,5000,2,1613311,70209,403328,0.0049974918365478516,5.706787347793579,0.12717192954617582,0.8618121328779744,0.12717192954617582,0.16883149575031825,0.29165667928117567,0.7455957909048586,0.20885563493202897,0.1502426903254318,0.5378499642727126,1.4149246637460278e-05,0.06030294932431638,0.25440420909514144,0.03171616941092161,0.8728280704538242
CIC17,A2__StandardScaler_pca_NM_SMOTE_ENN_knn,StandardScaler + PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,5000,3,1613311,70226,403328,0.006006479263305664,5.078291893005371,0.14194650507775308,0.8238304478475347,0.14194650507775308,0.19361150185197024,0.289557164806702,0.7093769435283456,0.21413494397950528,0.15040002014092968,0.5375985726559478,1.2590972838497132e-05,0.06109247598458651,0.2906230564716546,0.058333644846550764,0.8580534949222469
CIC17,A2__StandardScaler_pca_NM_SMOTE_ENN_knn,StandardScaler + PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,5000,4,1613311,70211,403328,0.0057332515716552734,5.670701026916504,0.13915969136781975,0.8408023213016432,0.13915969136781975,0.18957070391234987,0.2905545099238366,0.7265892675376675,0.20812442854374735,0.15041504767789723,0.5332220655393789,1.4059775237316784e-05,0.060650957965375694,0.27341073246233255,0.04892406084845527,0.8608403086321803
CIC17,A2__StandardScaler_pca_NM_SMOTE_ENN_knn,StandardScaler + PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,5000,5,1613312,70392,403327,0.006127595901489258,5.105447292327881,0.13750629142110496,0.8056345470678172,0.13750629142110496,0.18369661737840667,0.28019398077230434,0.6914052643897539,0.20086584635201749,0.1413147943036912,0.531122648053337,1.2658332549836438e-05,0.06177639652308189,0.30859473561024614,0.06415223926733325,0.8624937085788951
