dataset,experiment,selection_metric,selection_column,best_param_id,best_params,param_id,param_C,B_accuracy_mean,B_accuracy_std,B_accuracy_var,B_precision_weighted_mean,B_precision_weighted_std,B_precision_weighted_var,B_recall_weighted_mean,B_recall_weighted_std,B_recall_weighted_var,B_f1_weighted_mean,B_f1_weighted_std,B_f1_weighted_var,B_precision_macro_mean,B_precision_macro_std,B_precision_macro_var,B_recall_macro_mean,B_recall_macro_std,B_recall_macro_var,B_f1_macro_mean,B_f1_macro_std,B_f1_macro_var,B_fpr_weighted_mean,B_fpr_weighted_std,B_fpr_weighted_var,B_fnr_weighted_mean,B_fnr_weighted_std,B_fnr_weighted_var,B_fpr_macro_mean,B_fpr_macro_std,B_fpr_macro_var,B_fnr_macro_mean,B_fnr_macro_std,B_fnr_macro_var,B_mcc_mean,B_mcc_std,B_mcc_var,B_roc_auc_mean,B_roc_auc_std,B_roc_auc_var,B_detection_latency_seconds_mean,B_detection_latency_seconds_std,B_detection_latency_seconds_var,B_fit_time_mean,B_fit_time_std,B_fit_time_var,B_score_time_mean,B_score_time_std,B_score_time_var
CIC17,C__StandardScaler_no_pca_RUS_SMOTE_logreg,f1_macro,B_f1_macro_mean,4,"{""C"": 10}",4,10.0,0.8341507837256396,0.0023269554341068567,5.414721592319431e-06,0.9617887038479791,0.000530470435904008,2.813988833681882e-07,0.8341507837256396,0.0023269554341068567,5.414721592319431e-06,0.8850578042707458,0.001747112687506969,3.052402742847824e-06,0.36737186746399725,0.006554589999022911,4.296265005529116e-05,0.8968101734314974,0.015533352512775898,0.0002412850402861613,0.44350777464010865,0.007678026291140479,5.895208772744442e-05,0.0028117523533171397,0.0001279900576975004,1.638145486940948e-08,0.16584921627436042,0.002326955434106865,5.414721592319467e-06,0.011244064575178502,0.0001499842480043785,2.249527464943891e-08,0.10318982656850251,0.015533352512775885,0.00024128504028616087,0.6702576126992631,0.0029768425275948744,8.861591434097442e-06,0.9877121802321147,0.0004026875861886758,1.6215729207046222e-07,7.064648086757676e-08,4.6217947577835e-09,2.136098678307504e-17,54.89767761230469,4.334270734275873,18.78590279800032,0.028493690490722656,0.0018641133960825462,3.4749187534544037e-06
