dataset,experiment,descripcion_experimento,scaler,use_pca,n_components_pca,rebalanceo,rebalanceo_short,model,model_display_name,n,param_id,params,fold,train_original_rows_A,train_balanceado_rows_A,val_rows_B,param_metric,param_n_neighbors,B_accuracy,B_precision_weighted,B_recall_weighted,B_f1_weighted,B_precision_macro,B_recall_macro,B_f1_macro,B_mcc,B_roc_auc,B_detection_latency_seconds,B_fpr_macro,B_fnr_macro,B_fpr_weighted,B_fnr_weighted,B_score_time,B_fit_time
CIC18,C__StandardScaler_no_pca_NM_SMOTE_ENN_knn,StandardScaler + sin PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,False,,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,10000,1,"{""metric"": ""euclidean"", ""n_neighbors"": 3}",1,2225871,149820,556468,euclidean,3,0.21556315906754747,0.8430540412157985,0.21556315906754747,0.2383696420653622,0.39629809403777055,0.7067779361541041,0.3354852293155919,0.2345172476938489,0.6042568721538812,3.498218311416838e-05,0.05304460552537096,0.29322206384589583,0.011232241948111713,0.7844368409324526,19.46646547317505,0.021828651428222656
CIC18,C__StandardScaler_no_pca_NM_SMOTE_ENN_knn,StandardScaler + sin PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,False,,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,10000,1,"{""metric"": ""euclidean"", ""n_neighbors"": 3}",2,2225871,149776,556468,euclidean,3,0.21440046867025597,0.828437411167405,0.21440046867025597,0.23443864166973252,0.41648497928514466,0.7128731916824086,0.3489527184272701,0.23372684375981237,0.6028284885815632,3.671730394231167e-05,0.05323065797076325,0.2871268083175914,0.012860338231704694,0.785599531329744,20.432004690170288,0.019570112228393555
CIC18,C__StandardScaler_no_pca_NM_SMOTE_ENN_knn,StandardScaler + sin PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,False,,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,10000,1,"{""metric"": ""euclidean"", ""n_neighbors"": 3}",3,2225871,149844,556468,euclidean,3,0.2136618817254541,0.8240120209178784,0.2136618817254541,0.23213969943592122,0.40489951197418805,0.7035367281258433,0.3442350278680626,0.2316186566349985,0.6019933085680348,3.455525178360269e-05,0.053306102124444116,0.2964632718741567,0.01325341359211581,0.7863381182745459,19.228891849517822,0.02230978012084961
CIC18,C__StandardScaler_no_pca_NM_SMOTE_ENN_knn,StandardScaler + sin PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,False,,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,10000,1,"{""metric"": ""euclidean"", ""n_neighbors"": 3}",4,2225871,149800,556468,euclidean,3,0.21879065822293464,0.83181109138108,0.21879065822293464,0.23934121388084148,0.4117541262469106,0.7263825983676295,0.3510421724395266,0.2384386616479088,0.6053974013439208,3.4556880749576914e-05,0.05290261215358561,0.27361740163237047,0.012329840526718868,0.7812093417770654,19.229798316955566,0.017950057983398438
CIC18,C__StandardScaler_no_pca_NM_SMOTE_ENN_knn,StandardScaler + sin PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,False,,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,10000,1,"{""metric"": ""euclidean"", ""n_neighbors"": 3}",5,2225872,149770,556467,euclidean,3,0.2149956780905247,0.8242614537321086,0.2149956780905247,0.23289983052120192,0.3916666700141243,0.7123884119445675,0.3363367742674412,0.23196905289755126,0.6029796014228416,3.5245411860471264e-05,0.05326043406590164,0.28761158805543247,0.013902189079049328,0.7850043219094753,19.612908601760864,0.028032541275024414
CIC18,C__StandardScaler_no_pca_NM_SMOTE_ENN_knn,StandardScaler + sin PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,False,,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,10000,2,"{""metric"": ""euclidean"", ""n_neighbors"": 5}",1,2225871,149820,556468,euclidean,5,0.2151875759253003,0.8301567179429411,0.2151875759253003,0.23639261033314551,0.3920014031887294,0.7070417640633812,0.3363635474103316,0.2335008843608022,0.6056326704740893,3.5331000770477755e-05,0.05313240143750154,0.29295823593661885,0.012173597487823408,0.7848124240746998,19.660571336746216,0.02095317840576172
CIC18,C__StandardScaler_no_pca_NM_SMOTE_ENN_knn,StandardScaler + sin PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,False,,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,10000,2,"{""metric"": ""euclidean"", ""n_neighbors"": 5}",2,2225871,149776,556468,euclidean,5,0.21327012514645946,0.829794958773974,0.21327012514645946,0.23326440624209172,0.41586580093771236,0.7127807458583119,0.35006426245304284,0.23382237141415493,0.6040806093660315,3.5190725891749006e-05,0.05327302870734544,0.2872192541416882,0.012365555756641083,0.7867298748535405,19.582512855529785,0.019445419311523438
CIC18,C__StandardScaler_no_pca_NM_SMOTE_ENN_knn,StandardScaler + sin PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,False,,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,10000,2,"{""metric"": ""euclidean"", ""n_neighbors"": 5}",3,2225871,149844,556468,euclidean,5,0.21248661198847013,0.8237950925965368,0.21248661198847013,0.23065270436186028,0.4036469356849942,0.7032749874477082,0.3447927323089451,0.23160200667365977,0.6037995644434666,3.488222021612945e-05,0.05335738655992898,0.2967250125522918,0.012847410387404726,0.7875133880115298,19.410839319229126,0.02300858497619629
CIC18,C__StandardScaler_no_pca_NM_SMOTE_ENN_knn,StandardScaler + sin PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,False,,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,10000,2,"{""metric"": ""euclidean"", ""n_neighbors"": 5}",4,2225871,149800,556468,euclidean,5,0.21950768058540654,0.8307093212906985,0.21950768058540654,0.2396327999065926,0.4110394622215085,0.7282018866635586,0.3528317874155954,0.23999668486372722,0.6075492433566743,3.680010485690411e-05,0.05284396256841987,0.2717981133364414,0.012167119111704539,0.7804923194145935,20.47808074951172,0.019428730010986328
CIC18,C__StandardScaler_no_pca_NM_SMOTE_ENN_knn,StandardScaler + sin PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,False,,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,10000,2,"{""metric"": ""euclidean"", ""n_neighbors"": 5}",5,2225872,149770,556467,euclidean,5,0.21511787760999304,0.8237137806322616,0.21511787760999304,0.23308144954667329,0.3883683339930748,0.7114252282180263,0.33655319199779105,0.23250632973863325,0.6040276513776024,3.4846069405888044e-05,0.053231683854306246,0.2885747717819737,0.013593135424586865,0.784882122390007,19.390687704086304,0.027333498001098633
