dataset,experiment,descripcion_experimento,scaler,use_pca,n_components_pca,rebalanceo,rebalanceo_short,model,model_display_name,n,param_id,params,fold,train_original_rows_A,train_balanceado_rows_A,val_rows_B,param_C,B_accuracy,B_precision_weighted,B_recall_weighted,B_f1_weighted,B_precision_macro,B_recall_macro,B_f1_macro,B_mcc,B_roc_auc,B_detection_latency_seconds,B_fpr_macro,B_fnr_macro,B_fpr_weighted,B_fnr_weighted,B_score_time,B_fit_time
CIC18,C__RobustScaler_no_pca_NM_SMOTE_logreg,RobustScaler + sin PCA + NearMiss_SMOTE + logreg,RobustScaler,False,,NearMiss_SMOTE,NM_SMOTE,logreg,LogisticRegression,10000,1,"{""C"": 0.01}",1,2225871,150000,556468,0.01,0.12273841442814322,0.8183502451917045,0.12273841442814322,0.09726769861276735,0.24282073161215856,0.31846356579325125,0.13978494343910183,0.1409510951020155,0.6132117109215001,9.071823764286256e-08,0.05959246299134693,0.6815364342067487,0.016625359298347304,0.8772615855718567,0.05048179626464844,59.70799231529236
CIC18,C__RobustScaler_no_pca_NM_SMOTE_logreg,RobustScaler + sin PCA + NearMiss_SMOTE + logreg,RobustScaler,False,,NearMiss_SMOTE,NM_SMOTE,logreg,LogisticRegression,10000,1,"{""C"": 0.01}",2,2225871,150000,556468,0.01,0.08225091110360344,0.8000627837485497,0.08225091110360344,0.06632885051594538,0.20746206324156982,0.3251179133106448,0.09159139048961225,0.08653390239577956,0.6150194272998634,9.041318141623261e-08,0.06223561226539747,0.6748820866893551,0.01578509508456553,0.9177490888963965,0.050312042236328125,59.394028186798096
CIC18,C__RobustScaler_no_pca_NM_SMOTE_logreg,RobustScaler + sin PCA + NearMiss_SMOTE + logreg,RobustScaler,False,,NearMiss_SMOTE,NM_SMOTE,logreg,LogisticRegression,10000,1,"{""C"": 0.01}",3,2225871,150000,556468,0.01,0.0812607373649518,0.7851088936271398,0.0812607373649518,0.0653562009681931,0.200674706737536,0.33165723692408305,0.09034611945001808,0.08565825202021242,0.6204014920408822,7.476662475850932e-08,0.062288834021489006,0.6683427630759169,0.015593247687286918,0.9187392626350482,0.041605234146118164,62.001741886138916
CIC18,C__RobustScaler_no_pca_NM_SMOTE_logreg,RobustScaler + sin PCA + NearMiss_SMOTE + logreg,RobustScaler,False,,NearMiss_SMOTE,NM_SMOTE,logreg,LogisticRegression,10000,1,"{""C"": 0.01}",4,2225871,150000,556468,0.01,0.12467922683784152,0.8091818793335942,0.12467922683784152,0.09608645488218154,0.2392015066380592,0.3344697062771337,0.139433145428671,0.1429343710793773,0.6198997781220699,7.773149707350823e-08,0.05952844971707561,0.6655302937228664,0.017605972593975686,0.8753207731621585,0.04325509071350098,58.20752215385437
CIC18,C__RobustScaler_no_pca_NM_SMOTE_logreg,RobustScaler + sin PCA + NearMiss_SMOTE + logreg,RobustScaler,False,,NearMiss_SMOTE,NM_SMOTE,logreg,LogisticRegression,10000,1,"{""C"": 0.01}",5,2225872,150000,556467,0.01,0.08383965266583643,0.7899258450102107,0.08383965266583643,0.0673030524334742,0.20862872850505354,0.3341288161621652,0.09270833456762381,0.08833020225166245,0.62533725795356,8.409241327669525e-08,0.06215337217062526,0.6658711838378347,0.016140235225215346,0.9161603473341635,0.04679465293884277,60.043489933013916
CIC18,C__RobustScaler_no_pca_NM_SMOTE_logreg,RobustScaler + sin PCA + NearMiss_SMOTE + logreg,RobustScaler,False,,NearMiss_SMOTE,NM_SMOTE,logreg,LogisticRegression,10000,2,"{""C"": 0.1}",1,2225871,150000,556468,0.1,0.12305649201751044,0.8170645513890304,0.12305649201751044,0.09677566023018597,0.24175915253331168,0.3189426494871987,0.13958869416341363,0.14130728309576876,0.6119966794950481,8.030648011008965e-08,0.05957704889461226,0.6810573505128014,0.01671222543669444,0.8769435079824895,0.04468798637390137,59.445064544677734
CIC18,C__RobustScaler_no_pca_NM_SMOTE_logreg,RobustScaler + sin PCA + NearMiss_SMOTE + logreg,RobustScaler,False,,NearMiss_SMOTE,NM_SMOTE,logreg,LogisticRegression,10000,2,"{""C"": 0.1}",2,2225871,150000,556468,0.1,0.08384489314749455,0.80236617239085,0.08384489314749455,0.06687629659818417,0.21065659734374373,0.32935397736877386,0.09164419079113004,0.08802921169977769,0.6193587870909786,9.163383477250889e-08,0.06217953556594283,0.6706460226312261,0.016537926636636974,0.9161551068525055,0.05099129676818848,59.40657186508179
CIC18,C__RobustScaler_no_pca_NM_SMOTE_logreg,RobustScaler + sin PCA + NearMiss_SMOTE + logreg,RobustScaler,False,,NearMiss_SMOTE,NM_SMOTE,logreg,LogisticRegression,10000,2,"{""C"": 0.1}",3,2225871,150000,556468,0.1,0.12386516385488473,0.8089824011085992,0.12386516385488473,0.09581351534431987,0.23867391965002582,0.3265981842890112,0.13872172204889702,0.1423568821829423,0.6156260969923814,8.98172078049373e-08,0.0595385501854205,0.6734018157109888,0.01694341663619214,0.8761348361451152,0.04998040199279785,60.33187794685364
CIC18,C__RobustScaler_no_pca_NM_SMOTE_logreg,RobustScaler + sin PCA + NearMiss_SMOTE + logreg,RobustScaler,False,,NearMiss_SMOTE,NM_SMOTE,logreg,LogisticRegression,10000,2,"{""C"": 0.1}",4,2225871,150000,556468,0.1,0.1425257157644285,0.8137482442145808,0.1425257157644285,0.10131888012148417,0.24778920137958388,0.3784223032078755,0.15049007111150933,0.16848931147607563,0.6223185442691397,8.681977330844419e-08,0.058365383101815195,0.6215776967921245,0.018006462291656405,0.8574742842355715,0.04831242561340332,58.37124252319336
CIC18,C__RobustScaler_no_pca_NM_SMOTE_logreg,RobustScaler + sin PCA + NearMiss_SMOTE + logreg,RobustScaler,False,,NearMiss_SMOTE,NM_SMOTE,logreg,LogisticRegression,10000,2,"{""C"": 0.1}",5,2225872,150000,556467,0.1,0.08121236299726668,0.7846325536605725,0.08121236299726668,0.06626322364122122,0.19991827294366374,0.3201421344810786,0.09041198993465147,0.08531986479949698,0.61778947303183,8.441632187469078e-08,0.062288018812140626,0.6798578655189212,0.015532645179376029,0.9187876370027334,0.046974897384643555,60.33806395530701
