dataset,experiment,descripcion_experimento,scaler,use_pca,n_components_pca,rebalanceo,rebalanceo_short,model,model_display_name,n,param_id,params,fold,train_original_rows_A,train_balanceado_rows_A,val_rows_B,param_metric,param_n_neighbors,B_accuracy,B_precision_weighted,B_recall_weighted,B_f1_weighted,B_precision_macro,B_recall_macro,B_f1_macro,B_mcc,B_roc_auc,B_detection_latency_seconds,B_fpr_macro,B_fnr_macro,B_fpr_weighted,B_fnr_weighted,B_score_time,B_fit_time
CIC17,C__StandardScaler_no_pca_NONE_knn,StandardScaler + sin PCA + NONE + knn,StandardScaler,False,,NONE,NONE,knn,KNeighborsClassifier,10000,1,"{""metric"": ""euclidean"", ""n_neighbors"": 3}",1,1613311,1613311,403328,euclidean,3,0.9950313392573786,0.9950255038301689,0.9950313392573786,0.995022481702554,0.8205263490773422,0.7940597895391424,0.8032675577569306,0.9835018925959577,0.997121568549664,0.0003669414082876049,0.000985727605751841,0.20594021046085764,0.00981725334365623,0.00496866074262139,147.99774432182312,0.19466280937194824
CIC17,C__StandardScaler_no_pca_NONE_knn,StandardScaler + sin PCA + NONE + knn,StandardScaler,False,,NONE,NONE,knn,KNeighborsClassifier,10000,1,"{""metric"": ""euclidean"", ""n_neighbors"": 3}",2,1613311,1613311,403328,euclidean,3,0.9948057164392257,0.9948434893150422,0.9948057164392257,0.99481921713901,0.8483109629487863,0.8329893048427289,0.8388112322027556,0.9827634872417408,0.997439993764239,0.00037057323647903586,0.0010060925080614793,0.16701069515727113,0.009897104060147835,0.0051942835607743576,149.46256232261658,0.1880342960357666
CIC17,C__StandardScaler_no_pca_NONE_knn,StandardScaler + sin PCA + NONE + knn,StandardScaler,False,,NONE,NONE,knn,KNeighborsClassifier,10000,1,"{""metric"": ""euclidean"", ""n_neighbors"": 3}",3,1613311,1613311,403328,euclidean,3,0.9948057164392257,0.9948314125888948,0.9948057164392257,0.9948101297078058,0.8137762064184716,0.775029406510161,0.7879210648552069,0.9827676576565153,0.9969693963895528,0.00033761090437918,0.0009989120541089036,0.2249705934898391,0.009789397250859198,0.0051942835607743576,136.16793084144592,0.20281624794006348
CIC17,C__StandardScaler_no_pca_NONE_knn,StandardScaler + sin PCA + NONE + knn,StandardScaler,False,,NONE,NONE,knn,KNeighborsClassifier,10000,1,"{""metric"": ""euclidean"", ""n_neighbors"": 3}",4,1613311,1613311,403328,euclidean,3,0.9948329895271343,0.9948276344437569,0.9948329895271343,0.9948224406742335,0.8428311836569161,0.7854543934942132,0.7941789966994044,0.982835474122351,0.99688377305272,0.0003721716147837129,0.0010639449480347241,0.2145456065057868,0.010792163747655103,0.005167010472865757,150.10723304748535,0.17882227897644043
CIC17,C__StandardScaler_no_pca_NONE_knn,StandardScaler + sin PCA + NONE + knn,StandardScaler,False,,NONE,NONE,knn,KNeighborsClassifier,10000,1,"{""metric"": ""euclidean"", ""n_neighbors"": 3}",5,1613312,1613312,403327,euclidean,3,0.9950015744048873,0.9950244506615762,0.9950015744048873,0.9950062577330365,0.8014514963229442,0.7905920679243386,0.7940942529464902,0.9834196110591304,0.9968990698137482,0.00035344911350446904,0.0009474302271580482,0.20940793207566138,0.009213027812258074,0.004998425595112651,142.555570602417,0.1692206859588623
CIC17,C__StandardScaler_no_pca_NONE_knn,StandardScaler + sin PCA + NONE + knn,StandardScaler,False,,NONE,NONE,knn,KNeighborsClassifier,10000,2,"{""metric"": ""euclidean"", ""n_neighbors"": 5}",1,1613311,1613311,403328,euclidean,5,0.9949445612503967,0.9949335511658585,0.9949445612503967,0.9949279851394894,0.8255675006069015,0.7935399016458828,0.8052373376774651,0.983219571442143,0.9981128815823989,0.00037268214802615643,0.0009902761622389781,0.20646009835411705,0.009798703683981372,0.0050554387496033,150.31314539909363,0.18974828720092773
CIC17,C__StandardScaler_no_pca_NONE_knn,StandardScaler + sin PCA + NONE + knn,StandardScaler,False,,NONE,NONE,knn,KNeighborsClassifier,10000,2,"{""metric"": ""euclidean"", ""n_neighbors"": 5}",2,1613311,1613311,403328,euclidean,5,0.9946941447159632,0.9947257293786249,0.9946941447159632,0.9947025278300005,0.847855076199506,0.8246604043625083,0.8322451983863849,0.9823958638301844,0.9984787809032988,0.0003371529685471104,0.001026862815243556,0.17533959563749177,0.010097086944616526,0.005305855284036814,135.98323249816895,0.19273591041564941
CIC17,C__StandardScaler_no_pca_NONE_knn,StandardScaler + sin PCA + NONE + knn,StandardScaler,False,,NONE,NONE,knn,KNeighborsClassifier,10000,2,"{""metric"": ""euclidean"", ""n_neighbors"": 5}",3,1613311,1613311,403328,euclidean,5,0.9947437321485243,0.9947757970859513,0.9947437321485243,0.9947463330582775,0.8289725583077704,0.7768339569318982,0.7941207298515194,0.9825710541763166,0.9979063829363947,0.000376266707828483,0.0009912357618439955,0.22316604306810192,0.009612268576184206,0.005256267851475722,151.7588987350464,0.19017553329467773
CIC17,C__StandardScaler_no_pca_NONE_knn,StandardScaler + sin PCA + NONE + knn,StandardScaler,False,,NONE,NONE,knn,KNeighborsClassifier,10000,2,"{""metric"": ""euclidean"", ""n_neighbors"": 5}",4,1613311,1613311,403328,euclidean,5,0.9947610877499207,0.9947486792384909,0.9947610877499207,0.9947436944578708,0.8447710139968131,0.7842810403220586,0.794302799990361,0.9826009820356979,0.9980114910605792,0.00033617144795173085,0.0010665863927618443,0.21571895967794144,0.010759883641348325,0.00523891225007934,135.5873577594757,0.18477416038513184
CIC17,C__StandardScaler_no_pca_NONE_knn,StandardScaler + sin PCA + NONE + knn,StandardScaler,False,,NONE,NONE,knn,KNeighborsClassifier,10000,2,"{""metric"": ""euclidean"", ""n_neighbors"": 5}",5,1613312,1613312,403327,euclidean,5,0.9948503323605908,0.994856919958489,0.9948503323605908,0.9948434136807824,0.7790232506615632,0.7755698304456973,0.7769880440297605,0.9829193510601942,0.9979164229609955,0.0003394503730196775,0.0009765384791599023,0.22443016955430264,0.009498409547989322,0.005149667639409214,136.90950059890747,0.19571161270141602
