dataset,experiment,selection_metric,selection_column,best_param_id,best_params,param_id,param_C,B_accuracy_mean,B_accuracy_std,B_accuracy_var,B_precision_weighted_mean,B_precision_weighted_std,B_precision_weighted_var,B_recall_weighted_mean,B_recall_weighted_std,B_recall_weighted_var,B_f1_weighted_mean,B_f1_weighted_std,B_f1_weighted_var,B_precision_macro_mean,B_precision_macro_std,B_precision_macro_var,B_recall_macro_mean,B_recall_macro_std,B_recall_macro_var,B_f1_macro_mean,B_f1_macro_std,B_f1_macro_var,B_fpr_weighted_mean,B_fpr_weighted_std,B_fpr_weighted_var,B_fnr_weighted_mean,B_fnr_weighted_std,B_fnr_weighted_var,B_fpr_macro_mean,B_fpr_macro_std,B_fpr_macro_var,B_fnr_macro_mean,B_fnr_macro_std,B_fnr_macro_var,B_mcc_mean,B_mcc_std,B_mcc_var,B_roc_auc_mean,B_roc_auc_std,B_roc_auc_var,B_detection_latency_seconds_mean,B_detection_latency_seconds_std,B_detection_latency_seconds_var,B_fit_time_mean,B_fit_time_std,B_fit_time_var,B_score_time_mean,B_score_time_std,B_score_time_var
CIC17,C__StandardScaler_no_pca_RUS_SMOTE_ENN_logreg,f1_macro,B_f1_macro_mean,4,"{""C"": 10}",4,10.0,0.8421963588884441,0.013014665609998548,0.00016938152094007889,0.9634649292033475,0.0011724464386395198,1.3746306514784932e-06,0.8421963588884441,0.013014665609998548,0.00016938152094007889,0.8909473769331943,0.007701389260196473,5.931139653706959e-05,0.3701531806551267,0.005397789494535763,2.9136131427320653e-05,0.8977491789324551,0.015220296388302891,0.00023165742214778604,0.44440972643096455,0.00559764976561333,3.1333682898470966e-05,0.003035506796061598,0.0003144518070171919,9.88799389363773e-08,0.15780364111155573,0.013014665609998522,0.00016938152094007818,0.010722609860507822,0.0008541318693369169,7.295412502169761e-07,0.1022508210675449,0.015220296388302869,0.00023165742214778536,0.6803277727119224,0.016482731782269174,0.00027168044700622636,0.9884234065172255,0.0006149854253321432,3.782070733709571e-07,7.200715511288551e-08,1.495002438670241e-08,2.2350322916299673e-16,46.13313736915588,3.3378474641374956,11.14122569384911,0.029042482376098633,0.006029722063955599,3.635754816855297e-05
