dataset,experiment,selection_metric,selection_column,best_param_id,best_params,param_id,param_alpha,param_hidden_layer_sizes,B_accuracy_mean,B_accuracy_std,B_accuracy_var,B_precision_weighted_mean,B_precision_weighted_std,B_precision_weighted_var,B_recall_weighted_mean,B_recall_weighted_std,B_recall_weighted_var,B_f1_weighted_mean,B_f1_weighted_std,B_f1_weighted_var,B_precision_macro_mean,B_precision_macro_std,B_precision_macro_var,B_recall_macro_mean,B_recall_macro_std,B_recall_macro_var,B_f1_macro_mean,B_f1_macro_std,B_f1_macro_var,B_fpr_weighted_mean,B_fpr_weighted_std,B_fpr_weighted_var,B_fnr_weighted_mean,B_fnr_weighted_std,B_fnr_weighted_var,B_fpr_macro_mean,B_fpr_macro_std,B_fpr_macro_var,B_fnr_macro_mean,B_fnr_macro_std,B_fnr_macro_var,B_mcc_mean,B_mcc_std,B_mcc_var,B_roc_auc_mean,B_roc_auc_std,B_roc_auc_var,B_detection_latency_seconds_mean,B_detection_latency_seconds_std,B_detection_latency_seconds_var,B_fit_time_mean,B_fit_time_std,B_fit_time_var,B_score_time_mean,B_score_time_std,B_score_time_var
CIC18,B__StandardScaler_pca_NONE_mlp,f1_macro,B_f1_macro_mean,3,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [100, 50]}",3,0.0001,"(100, 50)",0.9788505282255725,0.00029761029805012724,8.857188950548557e-08,0.9839469280094347,0.0003517476226816145,1.2372639006216744e-07,0.9788505282255725,0.00029761029805012724,8.857188950548557e-08,0.9803833714427344,0.000286417787124104,8.203514878106854e-08,0.8757879146647785,0.03194017568078705,0.0010201748225195405,0.8337507478059033,0.014936812098797984,0.00022310835567479785,0.8359187746481143,0.012209040485000319,0.00014906066956437683,0.004599054861594458,0.00038196103458275967,1.4589423193953213e-07,0.02114947177442741,0.0002976102980501287,8.857188950548643e-08,0.001716568442401458,4.234083525620886e-05,1.7927463301934193e-09,0.16624925219409667,0.01493681209879796,0.00022310835567479714,0.9652074188938744,0.000506689158103127,2.567339029392556e-07,0.9988621389196325,1.2660341203818247e-05,1.6028423939709807e-10,3.3186778941082167e-07,2.1574621644498928e-09,4.654642991032817e-18,142.65123353004455,19.054925965928337,363.09020356701,0.18467373847961427,0.0012005230537917575,1.441255602685487e-06
