experiment,descripcion_experimento,model_family,model,scaler,use_pca,n_components_pca,rebalanceo_short,n,metrica,metrica_columna,tipo_tiempo,tiempo_columna,tiempo,valor_metrica,delta_metrica,delta_tiempo,VD,VD_normalizado
A2__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE,10000,mean F1 macro,B_f1_macro_mean,total_time,B_total_time_mean,10.913697290420531,0.5639098406864587,0.04061476149923815,5.5438570976257315,0.007326083768759523,0.10339049860998864
A2__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE,20000,mean F1 macro,B_f1_macro_mean,total_time,B_total_time_mean,21.469887208938598,0.6089975638892973,0.0450877232028386,10.556189918518067,0.00427121182461335,0.049759074587751105
A2__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE,30000,mean F1 macro,B_f1_macro_mean,total_time,B_total_time_mean,31.71002478599549,0.6341399279313842,0.025142364042086918,10.240137577056892,0.0024552760012149233,0.01787845048222165
A2__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE,40000,mean F1 macro,B_f1_macro_mean,total_time,B_total_time_mean,43.29474749565125,0.6507861409205955,0.016646212989211318,11.584722709655761,0.001436910783832301,0.0
A2__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE,500,mean accuracy,B_accuracy_mean,fit_time,B_fit_time_mean,0.0010649681091308,0.8671804893301689,,,,
A2__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE,1000,mean accuracy,B_accuracy_mean,fit_time,B_fit_time_mean,0.0013767719268798,0.8965392408873054,0.02935875155713652,0.00031180381774900006,94.1577680770096,1.0
A2__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE,2000,mean accuracy,B_accuracy_mean,fit_time,B_fit_time_mean,0.0026074886322021,0.9220326494083768,0.025493408521071403,0.0012307167053222999,20.714278445091225,0.2174914226374841
A2__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE,5000,mean accuracy,B_accuracy_mean,fit_time,B_fit_time_mean,0.006166648864746,0.9460776075723468,0.02404495816397001,0.0035591602325439,6.755795354227124,0.06876983001828148
A2__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE,10000,mean accuracy,B_accuracy_mean,fit_time,B_fit_time_mean,0.0109540939331054,0.9581640542603758,0.01208644668802894,0.0047874450683594,2.5246131319415475,0.023688415751123217
A2__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE,20000,mean accuracy,B_accuracy_mean,fit_time,B_fit_time_mean,0.0215380668640136,0.9673987260051616,0.009234671744785872,0.010583972930908198,0.8725146790406101,0.006086022175852715
A2__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE,30000,mean accuracy,B_accuracy_mean,fit_time,B_fit_time_mean,0.0323592185974121,0.9716910162220772,0.004292290216915573,0.010821151733398503,0.3966574282169807,0.0010159692380657254
A2__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE,40000,mean accuracy,B_accuracy_mean,fit_time,B_fit_time_mean,0.0414850234985351,0.9744406408231056,0.0027496246010283443,0.009125804901122997,0.3013021460375493,0.0
A2__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE,500,mean accuracy,B_accuracy_mean,score_time,B_score_time_mean,0.7541773319244385,0.8671804893301689,,,,
A2__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE,1000,mean accuracy,B_accuracy_mean,score_time,B_score_time_mean,1.2183812618255616,0.8965392408873054,0.02935875155713652,0.46420392990112314,0.06324537485796387,1.0
A2__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE,2000,mean accuracy,B_accuracy_mean,score_time,B_score_time_mean,2.341987657546997,0.9220326494083768,0.025493408521071403,1.1236063957214353,0.02268891367844415,0.356326734647389
A2__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE,5000,mean accuracy,B_accuracy_mean,score_time,B_score_time_mean,5.363673543930053,0.9460776075723468,0.02404495816397001,3.0216858863830565,0.007957464497658858,0.12252329810987195
A2__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE,10000,mean accuracy,B_accuracy_mean,score_time,B_score_time_mean,10.902743196487426,0.9581640542603758,0.01208644668802894,5.539069652557373,0.0021820355124887556,0.030861226874381108
A2__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE,20000,mean accuracy,B_accuracy_mean,score_time,B_score_time_mean,21.448349142074584,0.9673987260051616,0.009234671744785872,10.545605945587157,0.0008756890587828337,0.010128148516861262
A2__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE,30000,mean accuracy,B_accuracy_mean,score_time,B_score_time_mean,31.677665567398076,0.9716910162220772,0.004292290216915573,10.229316425323493,0.0004196067497032025,0.0028896474095927746
A2__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE,40000,mean accuracy,B_accuracy_mean,score_time,B_score_time_mean,43.25326247215271,0.9744406408231056,0.0027496246010283443,11.575596904754637,0.00023753631226558567,0.0
A2__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE,500,mean accuracy,B_accuracy_mean,total_time,B_total_time_mean,0.7552423000335693,0.8671804893301689,,,,
A2__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE,1000,mean accuracy,B_accuracy_mean,total_time,B_total_time_mean,1.2197580337524414,0.8965392408873054,0.02935875155713652,0.4645157337188721,0.06320292172257103,1.0
A2__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE,2000,mean accuracy,B_accuracy_mean,total_time,B_total_time_mean,2.344595146179199,0.9220326494083768,0.025493408521071403,1.1248371124267575,0.02266408908403738,0.3561746362217938
A2__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE,5000,mean accuracy,B_accuracy_mean,total_time,B_total_time_mean,5.3698401927948,0.9460776075723468,0.02404495816397001,3.0252450466156007,0.007948102647377131,0.12245983230975294
A2__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE,10000,mean accuracy,B_accuracy_mean,total_time,B_total_time_mean,10.913697290420531,0.9581640542603758,0.01208644668802894,5.5438570976257315,0.0021801511971160305,0.03085498828695006
A2__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE,20000,mean accuracy,B_accuracy_mean,total_time,B_total_time_mean,21.469887208938598,0.9673987260051616,0.009234671744785872,10.556189918518067,0.0008748110649834048,0.010123974818502577
A2__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE,30000,mean accuracy,B_accuracy_mean,total_time,B_total_time_mean,31.71002478599549,0.9716910162220772,0.004292290216915573,10.240137577056892,0.0004191633349274997,0.0028875166754254653
A2__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE,40000,mean accuracy,B_accuracy_mean,total_time,B_total_time_mean,43.29474749565125,0.9744406408231056,0.0027496246010283443,11.584722709655761,0.0002373491942743314,0.0
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,500,std F1 macro,B_f1_macro_std,fit_time,B_fit_time_mean,0.0009543418884277,0.0156706081107575,,,,
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,1000,std F1 macro,B_f1_macro_std,fit_time,B_fit_time_mean,0.0016376018524169,0.0143300463036759,-0.0013405618070816,0.0006832599639891999,-1.9620084268581408,0.48945554280253367
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,2000,std F1 macro,B_f1_macro_std,fit_time,B_fit_time_mean,0.0030194282531738,0.0078052465744007,-0.0065247997292752,0.0013818264007569,-4.721866455656961,0.0
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,5000,std F1 macro,B_f1_macro_std,fit_time,B_fit_time_mean,0.0068258762359619,0.0112948540417231,0.003489607467322401,0.0038064479827881,0.9167621580806093,1.0
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,10000,std F1 macro,B_f1_macro_std,fit_time,B_fit_time_mean,0.0096641063690185,0.0102952378281877,-0.0009996162135354012,0.0028382301330566,-0.35219702655290874,0.774952515662778
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,20000,std F1 macro,B_f1_macro_std,fit_time,B_fit_time_mean,0.0190144062042236,0.0177556516928534,0.007460413864665701,0.0093502998352051,0.7978796398139306,0.9789164127644369
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,30000,std F1 macro,B_f1_macro_std,fit_time,B_fit_time_mean,0.0304121971130371,0.0148863711121109,-0.002869280580742501,0.011397790908813498,-0.2517400611835922,0.7927683663333772
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,40000,std F1 macro,B_f1_macro_std,fit_time,B_fit_time_mean,0.0412471294403076,0.0155821340106084,0.0006957628984975012,0.010834932327270504,0.0642147894866248,0.8488023547929906
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,500,std F1 macro,B_f1_macro_std,score_time,B_score_time_mean,0.6248434066772461,0.0156706081107575,,,,
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,1000,std F1 macro,B_f1_macro_std,score_time,B_score_time_mean,1.1106975078582764,0.0143300463036759,-0.0013405618070816,0.48585410118103023,-0.0027591859445519097,0.47597041561486
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,2000,std F1 macro,B_f1_macro_std,score_time,B_score_time_mean,2.136795425415039,0.0078052465744007,-0.0065247997292752,1.0260979175567626,-0.006358847062872297,0.0
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,5000,std F1 macro,B_f1_macro_std,score_time,B_score_time_mean,5.035293960571289,0.0112948540417231,0.003489607467322401,2.8984985351562504,0.0012039362535452465,1.0
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,10000,std F1 macro,B_f1_macro_std,score_time,B_score_time_mean,10.107231664657592,0.0102952378281877,-0.0009996162135354012,5.071937704086302,-0.00019708763629530416,0.814747582837768
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,20000,std F1 macro,B_f1_macro_std,score_time,B_score_time_mean,20.78476071357727,0.0177556516928534,0.007460413864665701,10.677529048919679,0.0006987022775105935,0.9331947042647811
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,30000,std F1 macro,B_f1_macro_std,score_time,B_score_time_mean,32.26315460205078,0.0148863711121109,-0.002869280580742501,11.478393888473512,-0.0002499723052389589,0.8077548307343394
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,40000,std F1 macro,B_f1_macro_std,score_time,B_score_time_mean,41.10782685279846,0.0155821340106084,0.0006957628984975012,8.844672250747678,7.866463321336586e-05,0.8512093268771693
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,500,std F1 macro,B_f1_macro_std,total_time,B_total_time_mean,0.6257977485656738,0.0156706081107575,,,,
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,1000,std F1 macro,B_f1_macro_std,total_time,B_total_time_mean,1.1123351097106933,0.0143300463036759,-0.0013405618070816,0.48653736114501944,-0.0027553111315577394,0.47598960887674535
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,2000,std F1 macro,B_f1_macro_std,total_time,B_total_time_mean,2.139814853668213,0.0078052465744007,-0.0065247997292752,1.0274797439575196,-0.006350295241971176,0.0
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,5000,std F1 macro,B_f1_macro_std,total_time,B_total_time_mean,5.0421198368072515,0.0112948540417231,0.003489607467322401,2.9023049831390386,0.0012023572600382455,1.0
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,10000,std F1 macro,B_f1_macro_std,total_time,B_total_time_mean,10.116895771026611,0.0102952378281877,-0.0009996162135354012,5.0747759342193595,-0.00019697740875512562,0.8147227522488197
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,20000,std F1 macro,B_f1_macro_std,total_time,B_total_time_mean,20.803775119781495,0.0177556516928534,0.007460413864665701,10.686879348754884,0.000698090960064493,0.9332332184170277
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,30000,std F1 macro,B_f1_macro_std,total_time,B_total_time_mean,32.29356679916382,0.0148863711121109,-0.002869280580742501,11.489791679382325,-0.000249724334505667,0.8077388580822991
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,40000,std F1 macro,B_f1_macro_std,total_time,B_total_time_mean,41.14907398223877,0.0155821340106084,0.0006957628984975012,8.855507183074948,7.856838508665829e-05,0.8512060663915627
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,500,mean F1 macro,B_f1_macro_mean,fit_time,B_fit_time_mean,0.0009543418884277,0.4167339415144141,,,,
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,1000,mean F1 macro,B_f1_macro_mean,fit_time,B_fit_time_mean,0.0016376018524169,0.458249205231248,0.041515263716833894,0.0006832599639891999,60.76056831201969,1.0
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,2000,mean F1 macro,B_f1_macro_mean,fit_time,B_fit_time_mean,0.0030194282531738,0.492650471044092,0.03440126581284397,0.0013818264007569,24.895504814498093,0.39318746771568885
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,5000,mean F1 macro,B_f1_macro_mean,fit_time,B_fit_time_mean,0.0068258762359619,0.530540015302283,0.03788954425819102,0.0038064479827881,9.954042306507011,0.14038806304903598
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,10000,mean F1 macro,B_f1_macro_mean,fit_time,B_fit_time_mean,0.0096641063690185,0.5708003168016509,0.04026030149936788,0.0028382301330566,14.185002488156236,0.21197303771381168
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,20000,mean F1 macro,B_f1_macro_mean,fit_time,B_fit_time_mean,0.0190144062042236,0.6116752007378612,0.040874883936210304,0.0093502998352051,4.371505155621965,0.045935323397985596
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,30000,mean F1 macro,B_f1_macro_mean,fit_time,B_fit_time_mean,0.0304121971130371,0.6360052415319292,0.024330040794067975,0.011397790908813498,2.134627752756408,0.008088875939828974
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,40000,mean F1 macro,B_f1_macro_mean,fit_time,B_fit_time_mean,0.0412471294403076,0.6539537687320431,0.017948527200113973,0.010834932327270504,1.656542621400525,0.0
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,500,mean F1 macro,B_f1_macro_mean,score_time,B_score_time_mean,0.6248434066772461,0.4167339415144141,,,,
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,1000,mean F1 macro,B_f1_macro_mean,score_time,B_score_time_mean,1.1106975078582764,0.458249205231248,0.041515263716833894,0.48585410118103023,0.08544800510259606,1.0
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,2000,mean F1 macro,B_f1_macro_mean,score_time,B_score_time_mean,2.136795425415039,0.492650471044092,0.03440126581284397,1.0260979175567626,0.03352629921982171,0.37757714894244926
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,5000,mean F1 macro,B_f1_macro_mean,score_time,B_score_time_mean,5.035293960571289,0.530540015302283,0.03788954425819102,2.8984985351562504,0.013072128137594003,0.1323782814444769
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,10000,mean F1 macro,B_f1_macro_mean,score_time,B_score_time_mean,10.107231664657592,0.5708003168016509,0.04026030149936788,5.071937704086302,0.00793785410000825,0.07083004395397687
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,20000,mean F1 macro,B_f1_macro_mean,score_time,B_score_time_mean,20.78476071357727,0.6116752007378612,0.040874883936210304,10.677529048919679,0.0038281220073426918,0.02156372801330098
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,30000,mean F1 macro,B_f1_macro_mean,score_time,B_score_time_mean,32.26315460205078,0.6360052415319292,0.024330040794067975,11.478393888473512,0.002119638080942662,0.0010829017697106117
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,40000,mean F1 macro,B_f1_macro_mean,score_time,B_score_time_mean,41.10782685279846,0.6539537687320431,0.017948527200113973,8.844672250747678,0.0020293038216986172,0.0
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,500,mean F1 macro,B_f1_macro_mean,total_time,B_total_time_mean,0.6257977485656738,0.4167339415144141,,,,
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,1000,mean F1 macro,B_f1_macro_mean,total_time,B_total_time_mean,1.1123351097106933,0.458249205231248,0.041515263716833894,0.48653736114501944,0.08532800773846363,1.0
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,2000,mean F1 macro,B_f1_macro_mean,total_time,B_total_time_mean,2.139814853668213,0.492650471044092,0.03440126581284397,1.0274797439575196,0.03348121071500779,0.37759833920089014
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,5000,mean F1 macro,B_f1_macro_mean,total_time,B_total_time_mean,5.0421198368072515,0.530540015302283,0.03788954425819102,2.9023049831390386,0.013054983703749468,0.13238902357209192
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,10000,mean F1 macro,B_f1_macro_mean,total_time,B_total_time_mean,10.116895771026611,0.5708003168016509,0.04026030149936788,5.0747759342193595,0.007933414602187954,0.07090647695947927
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,20000,mean F1 macro,B_f1_macro_mean,total_time,B_total_time_mean,20.803775119781495,0.6116752007378612,0.040874883936210304,10.686879348754884,0.0038247726583506897,0.021583746988015653
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,30000,mean F1 macro,B_f1_macro_mean,total_time,B_total_time_mean,32.29356679916382,0.6360052415319292,0.024330040794067975,11.489791679382325,0.002117535415174379,0.0010889940517772227
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,40000,mean F1 macro,B_f1_macro_mean,total_time,B_total_time_mean,41.14907398223877,0.6539537687320431,0.017948527200113973,8.855507183074948,0.002026820918221152,0.0
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,500,mean accuracy,B_accuracy_mean,fit_time,B_fit_time_mean,0.0009543418884277,0.8683938936918286,,,,
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,1000,mean accuracy,B_accuracy_mean,fit_time,B_fit_time_mean,0.0016376018524169,0.8996815990127827,0.03128770532095404,0.0006832599639891999,45.79180249093096,1.0
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,2000,mean accuracy,B_accuracy_mean,fit_time,B_fit_time_mean,0.0030194282531738,0.9255439375673729,0.025862338554590192,0.0013818264007569,18.716054737718146,0.4053819355267827
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,5000,mean accuracy,B_accuracy_mean,fit_time,B_fit_time_mean,0.0068258762359619,0.9482004465856568,0.022656509018283977,0.0038064479827881,5.952139401544853,0.1250700231292835
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,10000,mean accuracy,B_accuracy_mean,fit_time,B_fit_time_mean,0.0096641063690185,0.9595629162124132,0.011362469626756355,0.0028382301330566,4.003364453931602,0.08227243179383512
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,20000,mean accuracy,B_accuracy_mean,fit_time,B_fit_time_mean,0.0190144062042236,0.968325515530368,0.008762599317954867,0.0093502998352051,0.9371463452928573,0.014934358857505802
