dataset,experiment,selection_metric,selection_column,best_param_id,best_params,param_id,param_metric,param_n_neighbors,B_accuracy_mean,B_accuracy_std,B_accuracy_var,B_precision_weighted_mean,B_precision_weighted_std,B_precision_weighted_var,B_recall_weighted_mean,B_recall_weighted_std,B_recall_weighted_var,B_f1_weighted_mean,B_f1_weighted_std,B_f1_weighted_var,B_precision_macro_mean,B_precision_macro_std,B_precision_macro_var,B_recall_macro_mean,B_recall_macro_std,B_recall_macro_var,B_f1_macro_mean,B_f1_macro_std,B_f1_macro_var,B_fpr_weighted_mean,B_fpr_weighted_std,B_fpr_weighted_var,B_fnr_weighted_mean,B_fnr_weighted_std,B_fnr_weighted_var,B_fpr_macro_mean,B_fpr_macro_std,B_fpr_macro_var,B_fnr_macro_mean,B_fnr_macro_std,B_fnr_macro_var,B_mcc_mean,B_mcc_std,B_mcc_var,B_roc_auc_mean,B_roc_auc_std,B_roc_auc_var,B_detection_latency_seconds_mean,B_detection_latency_seconds_std,B_detection_latency_seconds_var,B_fit_time_mean,B_fit_time_std,B_fit_time_var,B_score_time_mean,B_score_time_std,B_score_time_var
CIC17,B__RobustScaler_pca_NONE_knn,f1_macro,B_f1_macro_mean,7,"{""metric"": ""manhattan"", ""n_neighbors"": 3}",7,manhattan,3,0.9713572928894619,0.0005431131766634145,2.949719226654253e-07,0.9713435049211702,0.0005106069542804506,2.6071946175955813e-07,0.9713572928894619,0.0005431131766634145,2.949719226654253e-07,0.9713356312607964,0.0005241512874432588,2.747345721284257e-07,0.7039788192522854,0.039151124749682784,0.0015328105691652235,0.6784155457861467,0.019176514034284203,0.000367738690507099,0.6814544849751176,0.019420025082853905,0.00037713737421867476,0.05828448929831481,0.0010427838672355464,1.0873981937667216e-06,0.02864270711053804,0.0005431131766634095,2.9497192266541986e-07,0.005795146427256858,8.79567200684451e-05,7.736384605198814e-09,0.3215844542138533,0.019176514034284196,0.00036773869050709865,0.9047873198710447,0.0017702210229295044,3.133682470021581e-06,0.9781304053566245,0.0003220016079912607,1.0368503554895754e-07,4.545156599667327e-06,1.6663089600840456e-08,2.776585550456373e-16,0.7416648864746094,0.019381885621695297,0.00037565749025247896,1.833188009262085,0.006719754754371983,4.515510395890487e-05
