dataset,experiment,descripcion_experimento,scaler,use_pca,n_components_pca,rebalanceo,rebalanceo_short,model,model_display_name,n,fold,train_original_rows_A,train_balanceado_rows_A,val_rows_B,B_fit_time,B_score_time,B_accuracy,B_precision_weighted,B_recall_weighted,B_f1_weighted,B_precision_macro,B_recall_macro,B_f1_macro,B_mcc,B_roc_auc,B_detection_latency_seconds,B_fpr_macro,B_fnr_macro,B_fpr_weighted,B_fnr_weighted
CIC17,A2__RobustScaler_pca_RUS_SMOTE_ENN_knn,RobustScaler + PCA + RUS_SMOTE_ENN + knn,RobustScaler,True,3,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,2000,1,1613311,23432,403328,0.006474018096923828,0.6178500652313232,0.8079156418597271,0.9196113158735546,0.8079156418597271,0.8530356422688052,0.2774571750129777,0.777348336256574,0.33115197778601735,0.5732838225710489,0.9199208225733064,1.531879922126218e-06,0.01665873901051667,0.222651663743426,0.05779672701747708,0.19208435814027294
CIC17,A2__RobustScaler_pca_RUS_SMOTE_ENN_knn,RobustScaler + PCA + RUS_SMOTE_ENN + knn,RobustScaler,True,3,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,2000,2,1613311,23083,403328,0.005326271057128906,0.6120150089263916,0.8066189304982545,0.9198739332479837,0.8066189304982545,0.8523461089149532,0.270200396534681,0.761234861611649,0.32358643578410445,0.5733093015474531,0.9194455178817295,1.5174126490756694e-06,0.01636656100983067,0.23876513838835087,0.05211734564571459,0.19338106950174547
CIC17,A2__RobustScaler_pca_RUS_SMOTE_ENN_knn,RobustScaler + PCA + RUS_SMOTE_ENN + knn,RobustScaler,True,3,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,2000,3,1613311,23561,403328,0.007973194122314453,0.6355288028717041,0.8055304863535385,0.9238695327289717,0.8055304863535385,0.8537516365956785,0.27973577817197043,0.7506881005328071,0.3327340105259768,0.5749058014076392,0.9180909866387645,1.575712082651599e-06,0.016333198479084626,0.24931189946719295,0.05052846353980796,0.19446951364646145
CIC17,A2__RobustScaler_pca_RUS_SMOTE_ENN_knn,RobustScaler + PCA + RUS_SMOTE_ENN + knn,RobustScaler,True,3,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,2000,4,1613311,23465,403328,0.005538225173950195,0.569129228591919,0.8083867224690574,0.9223179335156163,0.8083867224690574,0.8544529375268938,0.2707063562923403,0.7815877317467902,0.32192041539801036,0.576544605888971,0.9186126192771622,1.4110828620673965e-06,0.016542560567450522,0.21841226825320972,0.05652513098081529,0.19161327753094257
CIC17,A2__RobustScaler_pca_RUS_SMOTE_ENN_knn,RobustScaler + PCA + RUS_SMOTE_ENN + knn,RobustScaler,True,3,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,2000,5,1613312,23494,403327,0.005852460861206055,0.6144044399261475,0.8025225189486447,0.9216191639549433,0.8025225189486447,0.8506635364288301,0.27290753476896257,0.7819821344939817,0.32431729713980517,0.5693245458836296,0.9160461387265277,1.5233407134314029e-06,0.01661648904465982,0.2180178655060183,0.05176985461854191,0.19747748105135535
CIC17,A2__RobustScaler_pca_RUS_SMOTE_ENN_knn,RobustScaler + PCA + RUS_SMOTE_ENN + knn,RobustScaler,True,3,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,5000,1,1613311,62554,403328,0.016239166259765625,0.6452207565307617,0.8394259758806728,0.9332359194533153,0.8394259758806728,0.8777477982212352,0.3012536867273645,0.8097532707887592,0.3601480631565463,0.6280708165441404,0.9339264819278358,1.5997420375742863e-06,0.013620353002110671,0.19024672921124067,0.04373127091233282,0.1605740241193272
CIC17,A2__RobustScaler_pca_RUS_SMOTE_ENN_knn,RobustScaler + PCA + RUS_SMOTE_ENN + knn,RobustScaler,True,3,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,5000,2,1613311,61594,403328,0.019080162048339844,0.6598131656646729,0.8349457513487781,0.9304855316381883,0.8349457513487781,0.874134857718068,0.29208276424520707,0.7476910989480344,0.34915640133176623,0.6185934819989852,0.9323144291400725,1.63592204276587e-06,0.013976675700027858,0.2523089010519657,0.044595886849196055,0.16505424865122184
CIC17,A2__RobustScaler_pca_RUS_SMOTE_ENN_knn,RobustScaler + PCA + RUS_SMOTE_ENN + knn,RobustScaler,True,3,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,5000,3,1613311,62973,403328,0.016301631927490234,0.6486625671386719,0.8348391383687718,0.9308716117300833,0.8348391383687718,0.8739884348893167,0.29343955438566327,0.7567603809919554,0.35211070996296645,0.6195237345514398,0.9333711744133691,1.6082755651446759e-06,0.014020070270705958,0.24323961900804464,0.04514019242936119,0.16516086163122817
CIC17,A2__RobustScaler_pca_RUS_SMOTE_ENN_knn,RobustScaler + PCA + RUS_SMOTE_ENN + knn,RobustScaler,True,3,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,5000,4,1613311,62561,403328,0.016711950302124023,0.6725263595581055,0.8422871707394478,0.9308542083257703,0.8422871707394478,0.878043846336936,0.2967543334013906,0.7946270102786092,0.3576010774006343,0.6328553604904054,0.9347033035071383,1.6674427750072038e-06,0.013587340060475522,0.20537298972139076,0.04609727164658063,0.1577128292605522
CIC17,A2__RobustScaler_pca_RUS_SMOTE_ENN_knn,RobustScaler + PCA + RUS_SMOTE_ENN + knn,RobustScaler,True,3,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,5000,5,1613312,62388,403327,0.018546104431152344,0.6451892852783203,0.8299543546551558,0.9292933888237258,0.8299543546551558,0.8702711147188988,0.29530711573356405,0.7854591793527791,0.3526966868311161,0.6140443024819632,0.9313960066349054,1.5996679748152747e-06,0.014124311592872777,0.2145408206472209,0.04181902854824741,0.17004564534484426
