dataset,experiment,descripcion_experimento,scaler,use_pca,n_components_pca,rebalanceo,rebalanceo_short,model,model_display_name,n,param_id,params,param_C,B_accuracy_mean,B_accuracy_std,B_accuracy_var,B_precision_weighted_mean,B_precision_weighted_std,B_precision_weighted_var,B_recall_weighted_mean,B_recall_weighted_std,B_recall_weighted_var,B_f1_weighted_mean,B_f1_weighted_std,B_f1_weighted_var,B_precision_macro_mean,B_precision_macro_std,B_precision_macro_var,B_recall_macro_mean,B_recall_macro_std,B_recall_macro_var,B_f1_macro_mean,B_f1_macro_std,B_f1_macro_var,B_fpr_weighted_mean,B_fpr_weighted_std,B_fpr_weighted_var,B_fnr_weighted_mean,B_fnr_weighted_std,B_fnr_weighted_var,B_fpr_macro_mean,B_fpr_macro_std,B_fpr_macro_var,B_fnr_macro_mean,B_fnr_macro_std,B_fnr_macro_var,B_mcc_mean,B_mcc_std,B_mcc_var,B_roc_auc_mean,B_roc_auc_std,B_roc_auc_var,B_detection_latency_seconds_mean,B_detection_latency_seconds_std,B_detection_latency_seconds_var,B_fit_time_mean,B_fit_time_std,B_fit_time_var,B_score_time_mean,B_score_time_std,B_score_time_var
CIC18,C__RobustScaler_no_pca_NONE_logreg,RobustScaler + sin PCA + NONE + logreg,RobustScaler,False,,NONE,NONE,logreg,LogisticRegression,10000,1,"{""C"": 0.01}",0.01,0.5678510144027429,0.01388697743849359,0.00019284814237722998,0.49738731225955635,0.020903090707480834,0.00043693920112517154,0.5678510144027429,0.01388697743849359,0.00019284814237722998,0.4818977480794109,0.01583713745747117,0.00025081492284683636,0.1519489009862872,0.01219342806675415,0.00014867968801910784,0.09159032995218212,0.03503749285402298,0.0012276259054957114,0.07258642652115456,0.023454641526269426,0.0005501202091258021,0.4313550432053459,0.04073049002456471,0.0016589728176411656,0.43214898559725723,0.013886977438493603,0.00019284814237723036,0.05756693525350688,0.0031490403669873226,9.916455232915652e-06,0.9084096700478179,0.035037492854022974,0.0012276259054957107,0.1398335208424665,0.057609254452297684,0.0033188261985495804,0.7697780331359869,0.0031275301360148694,9.781444751681188e-06,7.02640729078751e-08,5.8097577254758684e-09,3.375328482872654e-17,850.0991377353669,6.373464741797248,40.62105281493266,0.039099693298339844,0.0032329319544060504,1.0451849021819726e-05
CIC18,C__RobustScaler_no_pca_NONE_logreg,RobustScaler + sin PCA + NONE + logreg,RobustScaler,False,,NONE,NONE,logreg,LogisticRegression,10000,2,"{""C"": 0.1}",0.1,0.5796277818151754,0.018904044984737686,0.000357362916784986,0.4981766150429124,0.022421093840767164,0.0005027054490164873,0.5796277818151754,0.018904044984737686,0.000357362916784986,0.488978345028955,0.022208658123140927,0.0004932244956305534,0.15930146678685556,0.013469548233456053,0.00018142872961339907,0.10121165465654713,0.04196341438381556,0.0017609281467478187,0.08269336326755608,0.0288636569691115,0.0008331106936305389,0.44116854656971494,0.0400064694286731,0.001600517596147355,0.42037221818482456,0.018904044984737668,0.0003573629167849854,0.05743605098363597,0.003881206420762768,1.5063763280570135e-05,0.8987883453434529,0.04196341438381555,0.001760928146747818,0.15420592393792892,0.07527506456890405,0.005666335345852674,0.7691843249617534,0.0038343756601270716,1.4702436702974917e-05,6.847949178420096e-08,5.967493752335096e-09,3.56109816841584e-17,859.2803647518158,4.600724486393561,21.166665799701292,0.03810663223266601,0.003320720658189582,1.102718568972705e-05
CIC18,C__RobustScaler_no_pca_NONE_logreg,RobustScaler + sin PCA + NONE + logreg,RobustScaler,False,,NONE,NONE,logreg,LogisticRegression,10000,3,"{""C"": 1}",1.0,0.5649566769830499,0.003930265021884961,1.5446983142252397e-05,0.4854390627542756,0.014556373243796973,0.0002118880020127284,0.5649566769830499,0.003930265021884961,1.5446983142252397e-05,0.47547206156406163,0.007377773867385451,5.4431547238275664e-05,0.14697546907543418,0.015900537966694613,0.0002528271076302969,0.07484631861544026,0.012640121392417537,0.00015977266881505144,0.06407831603137744,0.010493521630361328,0.00011011399620686107,0.45658600266858507,0.02756935018281783,0.0007600690695028376,0.4350433230169502,0.003930265021884973,1.5446983142252485e-05,0.059441955045702356,0.0017625856465810807,3.1067081615336465e-06,0.9251536813845597,0.01264012139241755,0.00015977266881505182,0.1100942258127906,0.026156047866565047,0.0006841388399980419,0.7666366252061753,0.005083822173807573,2.5845247894897562e-05,7.177984239052305e-08,4.2669554054195154e-09,1.820690843183882e-17,852.6993375301361,9.59839449410479,92.12917686446116,0.03994317054748535,0.0023744147852548998,5.6378455724370726e-06
CIC18,C__RobustScaler_no_pca_NONE_logreg,RobustScaler + sin PCA + NONE + logreg,RobustScaler,False,,NONE,NONE,logreg,LogisticRegression,10000,4,"{""C"": 10}",10.0,0.5724108398219123,0.010789462320667494,0.00011641249716910357,0.5009081340465882,0.029108883853752845,0.0008473271192112732,0.5724108398219123,0.010789462320667494,0.00011641249716910357,0.48337472287844785,0.014637802179206091,0.00021426525263757058,0.16016956308708297,0.02883700106423818,0.0008315726303788739,0.0936428700612873,0.035029526202510944,0.0012270677059724006,0.07638415282592102,0.023853870733704263,0.0005690071489802727,0.4432319268621045,0.03476453662175081,0.0012085730065250534,0.42758916017808773,0.010789462320667487,0.00011641249716910345,0.05805473913601281,0.002857097041120416,8.163003502379037e-06,0.9063571299387128,0.03502952620251088,0.0012270677059723963,0.13930509197143406,0.05462818454502284,0.0029842385466850724,0.7699917551501574,0.0037308818335055408,1.3919479255581665e-05,7.033493747603578e-08,3.761240356974027e-09,1.4146929022930103e-17,856.2230278015137,7.894897722569779,62.329410049837485,0.03913912773132324,0.0020930054194917276,4.380671686021742e-06
