dataset,experiment,descripcion_experimento,scaler,use_pca,n_components_pca,rebalanceo,rebalanceo_short,model,model_display_name,n,fold,train_original_rows_A,train_balanceado_rows_A,val_rows_B,B_fit_time,B_score_time,B_accuracy,B_precision_weighted,B_recall_weighted,B_f1_weighted,B_precision_macro,B_recall_macro,B_f1_macro,B_mcc,B_roc_auc,B_detection_latency_seconds,B_fpr_macro,B_fnr_macro,B_fpr_weighted,B_fnr_weighted
CIC17,A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,RobustScaler,True,3,NearMiss_SMOTE,NM_SMOTE,knn,KNeighborsClassifier,500,1,1613311,7500,403328,0.001873016357421875,0.6137771606445312,0.005424865122183434,0.8150095478500424,0.005424865122183434,0.005449324715533808,0.08540436866924925,0.31823712049877173,0.02962920038022664,-0.009508428377236125,0.5005968330147602,1.5217816780499525e-06,0.06692338962634362,0.6817628795012282,0.009275709517337723,0.9945751348778166
CIC17,A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,RobustScaler,True,3,NearMiss_SMOTE,NM_SMOTE,knn,KNeighborsClassifier,500,2,1613311,7500,403328,0.0016918182373046875,0.611975908279419,0.007177780863218026,0.8273603777204405,0.007177780863218026,0.009317036192161244,0.0811305822558007,0.2728399777718582,0.024073503271282447,-0.009728037502489358,0.49708670585268455,1.5173157040409268e-06,0.06681143179067577,0.7271600222281418,0.009349257723354345,0.9928222191367819
CIC17,A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,RobustScaler,True,3,NearMiss_SMOTE,NM_SMOTE,knn,KNeighborsClassifier,500,3,1613311,7500,403328,0.002325296401977539,0.6520419120788574,0.004733120437956205,0.809784324292529,0.004733120437956205,0.003612808439756592,0.08429717721917548,0.2806361832679071,0.03051459858937068,-0.010839480749484893,0.5001441567184343,1.616654217110782e-06,0.06701199819294389,0.7193638167320929,0.009913093332114565,0.9952668795620438
CIC17,A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,RobustScaler,True,3,NearMiss_SMOTE,NM_SMOTE,knn,KNeighborsClassifier,500,4,1613311,7500,403328,0.002081632614135742,0.6891436576843262,0.017288658362424627,0.8550275562531918,0.017288658362424627,0.019339690173539762,0.16967579329042123,0.2944661022377403,0.06912958117100802,0.020299771897061645,0.5058051684965645,1.70864323251628e-06,0.06591379883521695,0.7055338977622598,0.0059956408906788215,0.9827113416375753
CIC17,A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,RobustScaler,True,3,NearMiss_SMOTE,NM_SMOTE,knn,KNeighborsClassifier,500,5,1613312,7500,403327,0.0018055438995361328,0.6144959926605225,0.00635216586045566,0.8267994010814458,0.00635216586045566,0.007355361706718908,0.08393405921201044,0.28408713363618016,0.028451543781573108,-0.01173171801083216,0.49747005012959794,1.5235677072462852e-06,0.06693880392167138,0.7159128663638199,0.010434224685526286,0.9936478341395444
CIC17,A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,RobustScaler,True,3,NearMiss_SMOTE,NM_SMOTE,knn,KNeighborsClassifier,1000,1,1613311,15000,403328,0.003106355667114258,0.6728308200836182,0.026127618216439226,0.833092655994414,0.026127618216439226,0.03224905258514199,0.09389288462950077,0.4238815762863013,0.045061034804858825,0.010010175180798202,0.5071124105657846,1.6681976457960225e-06,0.06560762394058621,0.5761184237136987,0.010241977325232382,0.9738723817835607
CIC17,A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,RobustScaler,True,3,NearMiss_SMOTE,NM_SMOTE,knn,KNeighborsClassifier,1000,2,1613311,15000,403328,0.0031294822692871094,0.6805384159088135,0.01512168755950492,0.8297542397188197,0.01512168755950492,0.018009899224928284,0.08307201441405793,0.347619847083514,0.028904962020990774,-0.0030530442104829453,0.5019070459984432,1.6873076402055238e-06,0.06639204221078096,0.6523801529164859,0.011002320721219268,0.9848783124404951
CIC17,A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,RobustScaler,True,3,NearMiss_SMOTE,NM_SMOTE,knn,KNeighborsClassifier,1000,3,1613311,15000,403328,0.003179788589477539,0.6630902290344238,0.02510363773405268,0.8330593857267617,0.02510363773405268,0.028518632774908684,0.0927912340014405,0.3749310946724727,0.044680493554707414,0.01187971382632983,0.5075992019853598,1.6440471007081676e-06,0.0656615931656153,0.6250689053275272,0.010027535218282223,0.9748963622659473
CIC17,A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,RobustScaler,True,3,NearMiss_SMOTE,NM_SMOTE,knn,KNeighborsClassifier,1000,4,1613311,15000,403328,0.00403904914855957,0.7519052028656006,0.021877975245953665,0.8563496078200241,0.021877975245953665,0.02225098185460498,0.16931841532432482,0.38226830525336397,0.07333429578519338,0.025703899957918754,0.5076947243771783,1.8642524269715977e-06,0.06568570254084355,0.617731694746636,0.007163513358606899,0.9781220247540463
CIC17,A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,RobustScaler,True,3,NearMiss_SMOTE,NM_SMOTE,knn,KNeighborsClassifier,1000,5,1613312,15000,403327,0.0031189918518066406,0.6653239727020264,0.024121866376414176,0.8334717001355763,0.024121866376414176,0.0320080358746857,0.08599218773696218,0.3886718358551254,0.03385428249807764,0.0044825495488830846,0.5067097830778119,1.649589471327301e-06,0.06575762558238307,0.6113281641448745,0.010486250112160218,0.9758781336235858
CIC17,A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,RobustScaler,True,3,NearMiss_SMOTE,NM_SMOTE,knn,KNeighborsClassifier,2000,1,1613311,30000,403328,0.006474018096923828,0.7517905235290527,0.037173218819422406,0.8369664136651335,0.037173218819422406,0.03890375815594341,0.0983636303970217,0.5287195637769142,0.05147651832690907,0.030139257789093054,0.5140987342366854,1.863968094278237e-06,0.06484166760931122,0.47128043622308574,0.009798232959090528,0.9628267811805776
CIC17,A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,RobustScaler,True,3,NearMiss_SMOTE,NM_SMOTE,knn,KNeighborsClassifier,2000,2,1613311,30000,403328,0.0064847469329833984,0.7715990543365479,0.03399466439225643,0.8346149227647415,0.03399466439225643,0.04322534285238071,0.09576109718059186,0.46835468112362616,0.048983335137517355,0.017510853617755097,0.5120915807106751,1.9130808035557856e-06,0.06506144813926885,0.5316453188763739,0.00991638648128925,0.9660053356077436
CIC17,A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,RobustScaler,True,3,NearMiss_SMOTE,NM_SMOTE,knn,KNeighborsClassifier,2000,3,1613311,30000,403328,0.006464481353759766,0.7664570808410645,0.035038479847667406,0.835685214138175,0.035038479847667406,0.03581161926590465,0.09934769054403143,0.48831997799704585,0.05414064476626357,0.028018830037060877,0.5124481889499544,1.9003319403588752e-06,0.06500111427187946,0.5116800220029541,0.01005519392585944,0.9649615201523326
CIC17,A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,RobustScaler,True,3,NearMiss_SMOTE,NM_SMOTE,knn,KNeighborsClassifier,2000,4,1613311,30000,403328,0.006456136703491211,0.7794492244720459,0.029668160901301175,0.8540871055013817,0.029668160901301175,0.02513855773051434,0.11343420972330949,0.5263562217001401,0.05220888856412354,0.03493957307059285,0.5105920043274248,1.932544292665141e-06,0.06529542007432258,0.47364377829986,0.009099462016139946,0.9703318390986988
CIC17,A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,RobustScaler,True,3,NearMiss_SMOTE,NM_SMOTE,knn,KNeighborsClassifier,2000,5,1613312,30000,403327,0.006535053253173828,0.7596228122711182,0.03894854547302809,0.8372967204280466,0.03894854547302809,0.04281471632378343,0.09797248921402954,0.5202122267316202,0.052575021453483,0.027723500318357675,0.5137795605350547,1.8833919183965323e-06,0.06479001477386742,0.4797877732683798,0.01079876708103911,0.9610514545269719
CIC17,A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,RobustScaler,True,3,NearMiss_SMOTE,NM_SMOTE,knn,KNeighborsClassifier,5000,1,1613311,75000,403328,0.019483327865600586,0.9076178073883057,0.07035216994604887,0.848488416952028,0.07035216994604887,0.07200017051888162,0.11905835966449475,0.6473014256062743,0.07878881910534322,0.07861609973829357,0.5383323507575436,2.250321840755677e-06,0.06252951842911167,0.35269857439372554,0.00829494638272382,0.9296478300539511
CIC17,A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,RobustScaler,True,3,NearMiss_SMOTE,NM_SMOTE,knn,KNeighborsClassifier,5000,2,1613311,75000,403328,0.019443750381469727,0.9980897903442383,0.05377757061250397,0.8421327117837799,0.05377757061250397,0.06089778661057075,0.10826392659703936,0.5599701918612875,0.0650906791196082,0.048806785570148496,0.5258285708181473,2.474635508430454e-06,0.06368866783344068,0.44002980813871245,0.009107588114114119,0.946222429387496
CIC17,A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,RobustScaler,True,3,NearMiss_SMOTE,NM_SMOTE,knn,KNeighborsClassifier,5000,3,1613311,75000,403328,0.019453763961791992,0.9068431854248047,0.06317438908283085,0.8477150088669291,0.06317438908283085,0.06006600978607602,0.11882422660629574,0.5900099914617786,0.07777020711250125,0.07505126459035769,0.5360408759013289,2.2484012650369046e-06,0.06298139535801134,0.40999000853822143,0.007895319453000683,0.9368256109171692
