dataset,experiment,descripcion_experimento,scaler,use_pca,n_components_pca,rebalanceo,rebalanceo_short,model,model_display_name,n,param_id,params,fold,train_original_rows_A,train_balanceado_rows_A,val_rows_B,param_C,B_accuracy,B_precision_weighted,B_recall_weighted,B_f1_weighted,B_precision_macro,B_recall_macro,B_f1_macro,B_mcc,B_roc_auc,B_detection_latency_seconds,B_fpr_macro,B_fnr_macro,B_fpr_weighted,B_fnr_weighted,B_score_time,B_fit_time
CIC17,C__StandardScaler_no_pca_NM_SMOTE_ENN_logreg,StandardScaler + sin PCA + NearMiss_SMOTE_ENN + logreg,StandardScaler,False,,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,logreg,LogisticRegression,10000,1,"{""C"": 0.01}",1,1613311,142888,403328,0.01,0.15160365756902572,0.942732218417807,0.15160365756902572,0.1967563382343694,0.23479001017359444,0.7159014760107142,0.17647849649377012,0.16913543487525295,0.469965682841064,8.318061319391752e-08,0.057603519500288455,0.2840985239892858,0.015656450073352538,0.8483963424309743,0.03354907035827637,11.25662612915039
CIC17,C__StandardScaler_no_pca_NM_SMOTE_ENN_logreg,StandardScaler + sin PCA + NearMiss_SMOTE_ENN + logreg,StandardScaler,False,,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,logreg,LogisticRegression,10000,1,"{""C"": 0.01}",2,1613311,142190,403328,0.01,0.15251358695652173,0.8628509364251027,0.15251358695652173,0.19950337972438376,0.23924107180761375,0.7404418729576581,0.1897857873688473,0.15725684145636673,0.43117515187383615,7.283350411992874e-08,0.05972233798959383,0.2595581270423419,0.04834865680042914,0.8474864130434783,0.029375791549682617,10.745051383972168
CIC17,C__StandardScaler_no_pca_NM_SMOTE_ENN_logreg,StandardScaler + sin PCA + NearMiss_SMOTE_ENN + logreg,StandardScaler,False,,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,logreg,LogisticRegression,10000,1,"{""C"": 0.01}",3,1613311,142332,403328,0.01,0.15388963821009202,0.9449558095793653,0.15388963821009202,0.2006978538170006,0.2419059890046513,0.7372267943056872,0.18671110524189338,0.17260739465681058,0.4957331668347215,7.8578679684948e-08,0.0573631730895122,0.26277320569431295,0.014337234552775063,0.846110361789908,0.0316929817199707,7.8558831214904785
CIC17,C__StandardScaler_no_pca_NM_SMOTE_ENN_logreg,StandardScaler + sin PCA + NearMiss_SMOTE_ENN + logreg,StandardScaler,False,,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,logreg,LogisticRegression,10000,1,"{""C"": 0.01}",4,1613311,142110,403328,0.01,0.14395975483973342,0.9428320629657438,0.14395975483973342,0.18320868315610903,0.22736701520119804,0.7306506578453947,0.16212695631438337,0.1665508027302818,0.45800295869213914,8.340465080469459e-08,0.05805086599245088,0.2693493421546053,0.014722744726496656,0.8560402451602666,0.03363943099975586,10.61847186088562
CIC17,C__StandardScaler_no_pca_NM_SMOTE_ENN_logreg,StandardScaler + sin PCA + NearMiss_SMOTE_ENN + logreg,StandardScaler,False,,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,logreg,LogisticRegression,10000,1,"{""C"": 0.01}",5,1613312,142515,403327,0.01,0.14350142688190973,0.9450785537756522,0.14350142688190973,0.18233980417679527,0.23387470460093418,0.7212321352070212,0.1715205021706461,0.16825894935199887,0.4691369059959206,7.808941909784024e-08,0.05808818776065662,0.2787678647929787,0.014824243291758939,0.8564985731180903,0.03149557113647461,9.80227017402649
CIC17,C__StandardScaler_no_pca_NM_SMOTE_ENN_logreg,StandardScaler + sin PCA + NearMiss_SMOTE_ENN + logreg,StandardScaler,False,,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,logreg,LogisticRegression,10000,2,"{""C"": 0.1}",1,1613311,142888,403328,0.1,0.12608844414471596,0.9439564357807163,0.12608844414471596,0.16320239553672994,0.2326327624790023,0.7261974841688849,0.16131339582155987,0.14342816670639705,0.4444321018778974,8.347972409379403e-08,0.05924261374906483,0.2738025158311151,0.0147276503806885,0.873911555855284,0.03366971015930176,16.52836012840271
CIC17,C__StandardScaler_no_pca_NM_SMOTE_ENN_logreg,StandardScaler + sin PCA + NearMiss_SMOTE_ENN + logreg,StandardScaler,False,,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,logreg,LogisticRegression,10000,2,"{""C"": 0.1}",2,1613311,142190,403328,0.1,0.13107693986036179,0.9439133635577226,0.13107693986036179,0.17079916093426217,0.2492034867675275,0.7568969518678288,0.1864513383163694,0.17552791053962308,0.38012937420202675,7.204434789199369e-08,0.058314408593669945,0.24310304813217118,0.0057930687654109666,0.8689230601396382,0.02905750274658203,15.551482439041138
CIC17,C__StandardScaler_no_pca_NM_SMOTE_ENN_logreg,StandardScaler + sin PCA + NearMiss_SMOTE_ENN + logreg,StandardScaler,False,,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,logreg,LogisticRegression,10000,2,"{""C"": 0.1}",3,1613311,142332,403328,0.1,0.12999841320215805,0.9513951408392768,0.12999841320215805,0.16818567792438033,0.24398553138005677,0.7399370806159885,0.17936487258943637,0.1786166403213233,0.41976590688333415,8.057491982108031e-08,0.05824081246835858,0.2600629193840114,0.003610600227536797,0.870001586797842,0.03249812126159668,13.525409936904907
CIC17,C__StandardScaler_no_pca_NM_SMOTE_ENN_logreg,StandardScaler + sin PCA + NearMiss_SMOTE_ENN + logreg,StandardScaler,False,,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,logreg,LogisticRegression,10000,2,"{""C"": 0.1}",4,1613311,142110,403328,0.1,0.12863971754998413,0.9476678243503215,0.12863971754998413,0.16154216873728922,0.2289625635447462,0.7433881116021326,0.15534874341163943,0.1696266903360922,0.4322957874757947,1.0801804932061924e-07,0.05850230886977686,0.25661188839786747,0.006174350596637066,0.8713602824500158,0.04356670379638672,15.739745616912842
CIC17,C__StandardScaler_no_pca_NM_SMOTE_ENN_logreg,StandardScaler + sin PCA + NearMiss_SMOTE_ENN + logreg,StandardScaler,False,,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,logreg,LogisticRegression,10000,2,"{""C"": 0.1}",5,1613312,142515,403327,0.1,0.13366821462485776,0.9479699611428053,0.13366821462485776,0.1666595943867035,0.23323060221474004,0.7235011164287288,0.16567929017798047,0.16480573658835942,0.430097872146722,8.311106612238304e-08,0.05858038296612103,0.2764988835712712,0.012373959116673206,0.8663317853751422,0.03352093696594238,14.941508293151855
