rank,descripcion_experimento,scaler,use_pca,n_components_pca,rebalanceo,rebalanceo_short,model,model_display_name,n,param_id,params,param_C,B_accuracy_mean,B_accuracy_std,B_accuracy_var,B_precision_weighted_mean,B_precision_weighted_std,B_precision_weighted_var,B_recall_weighted_mean,B_recall_weighted_std,B_recall_weighted_var,B_f1_weighted_mean,B_f1_weighted_std,B_f1_weighted_var,B_precision_macro_mean,B_precision_macro_std,B_precision_macro_var,B_recall_macro_mean,B_recall_macro_std,B_recall_macro_var,B_f1_macro_mean,B_f1_macro_std,B_f1_macro_var,B_fpr_weighted_mean,B_fpr_weighted_std,B_fpr_weighted_var,B_fnr_weighted_mean,B_fnr_weighted_std,B_fnr_weighted_var,B_fpr_macro_mean,B_fpr_macro_std,B_fpr_macro_var,B_fnr_macro_mean,B_fnr_macro_std,B_fnr_macro_var,B_mcc_mean,B_mcc_std,B_mcc_var,B_roc_auc_mean,B_roc_auc_std,B_roc_auc_var,B_detection_latency_seconds_mean,B_detection_latency_seconds_std,B_detection_latency_seconds_var,B_fit_time_mean,B_fit_time_std,B_fit_time_var,B_score_time_mean,B_score_time_std,B_score_time_var
1,StandardScaler + sin PCA + NONE + logreg,StandardScaler,False,,NONE,NONE,logreg,LogisticRegression,10000,4,"{""C"": 10}",10.0,0.9775983700309958,0.0008853640108929203,7.83869431784399e-07,0.9798992283890154,0.0008434910513932793,7.114771537805398e-07,0.9775983700309958,0.0008853640108929203,7.83869431784399e-07,0.977703203625485,0.0008726884206514299,7.61585079539087e-07,0.6962384475242991,0.04041297660431905,0.0016332086780212387,0.6313606869080806,0.023512420402692514,0.0005528339131929512,0.6367156243046421,0.02287131577613012,0.0005230970853314586,0.025971327764787798,0.0013224707572142293,1.748928903686777e-06,0.02240162996900423,0.0008853640108929,7.838694317843632e-07,0.0032248638489194687,0.00014218345272439448,2.021613422863012e-08,0.36863931309191955,0.02351242040269246,0.0005528339131929485,0.9285953863473445,0.002738609653918076,7.499982836533284e-06,0.9980230780019859,0.00016865621312760548,2.8444918226544287e-08,7.0839547410551e-08,3.791323151525602e-09,1.4374131239294022e-17,349.76215386390686,33.035807204011434,1091.3645576206138,0.028571557998657227,0.001529126747126634,2.338228608778081e-06
2,StandardScaler + sin PCA + NONE + logreg,StandardScaler,False,,NONE,NONE,logreg,LogisticRegression,10000,3,"{""C"": 1}",1.0,0.9760244643989864,0.0002830740545900242,8.013092038203599e-08,0.9784973372437132,0.0003607422892392003,1.3013499924553885e-07,0.9760244643989864,0.0002830740545900242,8.013092038203599e-08,0.9761750557123939,0.0002640717536795307,6.973389109138271e-08,0.6666030465600175,0.012439312653102776,0.00015473649928164282,0.620715070519777,0.009186276877068626,8.43876828621657e-05,0.6231221272338142,0.008528236168057172,7.273081213815847e-05,0.0442602822798839,0.0005387436088770418,2.9024467610585906e-07,0.02397553560101369,0.0002830740545900388,8.013092038204426e-08,0.004549054525393173,4.731144209330864e-05,2.2383725529484964e-09,0.3792849294802231,0.009186276877068583,8.438768286216493e-05,0.9219162439631067,0.0008780142768052868,7.709090702739107e-07,0.997226423311932,8.78587872827249e-05,7.719166502791102e-09,7.186444512099433e-08,1.5891985342621653e-09,2.5255519813010146e-18,243.82684712409974,41.56063599930863,1727.2864646670282,0.028984928131103517,0.0006409439658082989,4.108091673060699e-07
3,StandardScaler + sin PCA + NONE + logreg,StandardScaler,False,,NONE,NONE,logreg,LogisticRegression,10000,2,"{""C"": 0.1}",0.1,0.97013595393001,0.00029341050944438216,8.608972705241189e-08,0.9719910990751336,0.0003347559752800105,1.1206156298567101e-07,0.97013595393001,0.00029341050944438216,8.608972705241189e-08,0.9695853591533254,0.00026931075782315577,7.252828427928246e-08,0.5627445561291351,0.030724406993426306,0.0009439891850977033,0.4694788181879018,0.03289028783020969,0.0010817710335540398,0.4793589342749833,0.027177488544177054,0.0007386158835688749,0.06619323488843536,0.0009774344462279386,9.553780966729172e-07,0.029864046069990026,0.00029341050944439387,8.608972705241873e-08,0.006403818730561693,7.809228324661918e-05,6.098404702670198e-09,0.5305211818120982,0.03289028783020969,0.0010817710335540396,0.901753888529291,0.0009522616103099392,9.068021744700786e-07,0.994911726068606,6.110802364027275e-05,3.734190553220133e-09,7.239917721148141e-08,2.301426352213162e-09,5.296563254661181e-18,126.04057936668396,15.721254932821122,247.15785666275247,0.02920060157775879,0.0009282562822922488,8.616597256150272e-07
4,StandardScaler + sin PCA + NONE + logreg,StandardScaler,False,,NONE,NONE,logreg,LogisticRegression,10000,1,"{""C"": 0.01}",0.01,0.9637297503872378,0.00034640321841715156,1.199951897297608e-07,0.9630828989054339,0.0002986994388594708,8.922135477496274e-08,0.9637297503872378,0.00034640321841715156,1.199951897297608e-07,0.9620055454131444,0.0003386733957572095,1.1469966899371945e-07,0.43937804010977527,0.025577261696361313,0.0006541963158841516,0.38436513832221664,0.011687741549443001,0.00013660330252657628,0.39885063003173726,0.013162958414760737,0.00017326347422872047,0.09219660521996222,0.0009324508478041288,8.694645835706385e-07,0.03627024961276207,0.00034640321841717184,1.1999518972977485e-07,0.008564456988848284,8.27670332992791e-05,6.850381801163974e-09,0.6156348616777834,0.011687741549443008,0.00013660330252657647,0.8792416919569798,0.001154192471904297,1.3321602622005516e-06,0.9930659654479991,0.00011060670464504493,1.2233843112436204e-08,6.502024383109116e-08,7.502942023320426e-09,5.62941390053076e-17,62.722266626358035,6.27315257792578,39.352443265936856,0.026224470138549803,0.0030261249370347127,9.157432134543342e-06
