dataset,experiment,descripcion_experimento,scaler,use_pca,n_components_pca,rebalanceo,rebalanceo_short,model,model_display_name,n,fold,train_original_rows_A,train_balanceado_rows_A,val_rows_B,B_fit_time,B_score_time,B_accuracy,B_precision_weighted,B_recall_weighted,B_f1_weighted,B_precision_macro,B_recall_macro,B_f1_macro,B_mcc,B_roc_auc,B_detection_latency_seconds,B_fpr_macro,B_fnr_macro,B_fpr_weighted,B_fnr_weighted
CIC17,A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,StandardScaler,True,33,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,5000,1,1613311,70169,403328,0.0064487457275390625,5.0663793087005615,0.9478513765471279,0.9786604664897749,0.9478513765471279,0.9604545689011508,0.4435569710234264,0.8790797184546245,0.5236037705985378,0.8556710987558748,0.9836450179541597,1.2561437114954979e-05,0.0038760787107607743,0.12092028154537532,0.005992557208539509,0.052148623452872106
CIC17,A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,StandardScaler,True,33,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,5000,2,1613311,69902,403328,0.006131410598754883,5.017446517944336,0.9473232703903522,0.9787472445203824,0.9473232703903522,0.9602153609072789,0.46331134567344184,0.9187083924940401,0.5448663676475208,0.8548363809412853,0.9838287970154682,1.2440114541872462e-05,0.0038512499116284482,0.08129160750595982,0.0050920190647789935,0.052676729609647734
CIC17,A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,StandardScaler,True,33,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,5000,3,1613311,69821,403328,0.007727622985839844,5.045953035354614,0.9503307481751825,0.9790244084307315,0.9503307481751825,0.9620644717288783,0.4611073092033182,0.8891601885749356,0.5383946377802026,0.8613974180369675,0.9846231567143024,1.2510792792354149e-05,0.003730682346846702,0.11083981142506447,0.006290983377883014,0.04966925182481752
CIC17,A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,StandardScaler,True,33,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,5000,4,1613311,69832,403328,0.006636619567871094,5.017537355422974,0.9468943390986988,0.9786358425011562,0.9468943390986988,0.9598423501332576,0.4402057233926181,0.8975148982705946,0.5166310352270185,0.8535914412593788,0.9838957971160357,1.2440339761739759e-05,0.003964407651191914,0.10248510172940542,0.006360453866577531,0.05310566090130117
CIC17,A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,StandardScaler,True,33,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,5000,5,1613312,70028,403327,0.0071849822998046875,5.02915358543396,0.948602498716922,0.9794671279701884,0.948602498716922,0.961317789770039,0.455949127024156,0.8743606708028309,0.5292042652581357,0.8577205444830655,0.984523163277353,1.2469171628564317e-05,0.0037673184461575384,0.12563932919716925,0.005112275409285078,0.051397501283078
CIC17,A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,StandardScaler,True,33,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,10000,1,1613311,141973,403328,0.009675979614257812,10.135034322738647,0.9578382854649318,0.9806651506493945,0.9578382854649318,0.9670711503813216,0.4995691296094989,0.8842579770469812,0.578681708671372,0.8795879248012263,0.9870008560690237,2.512851654915763e-05,0.0031516448387742557,0.11574202295301873,0.005112958046545615,0.042161714535068236
CIC17,A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,StandardScaler,True,33,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,10000,2,1613311,141257,403328,0.009682416915893555,9.992862939834595,0.9595069025706126,0.9817846514154462,0.9595069025706126,0.9686366855647571,0.5052450013463912,0.9114316416554028,0.5811591605223622,0.8837551411869061,0.9879275173001324,2.4776020856064036e-05,0.003017675887409704,0.08856835834459706,0.004772040881758069,0.040493097429387497
CIC17,A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,StandardScaler,True,33,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,10000,3,1613311,141344,403328,0.010587453842163086,10.169126033782959,0.9613168438590923,0.9820584166347596,0.9613168438590923,0.9697611464132159,0.5016290882258524,0.8925581715088475,0.5736930013778132,0.8879541126313862,0.9874756047451478,2.5213042570272727e-05,0.002976677195814668,0.10744182849115251,0.005967001796312378,0.03868315614090765
CIC17,A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,StandardScaler,True,33,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,10000,4,1613311,141162,403328,0.009020090103149414,10.091512680053711,0.959801947794351,0.9811624098089294,0.959801947794351,0.9684132117789546,0.4801750612065617,0.910302343218474,0.5568517031676878,0.8844034610431272,0.988240973517452,2.5020610223078266e-05,0.0030099430540768243,0.08969765678152589,0.004951093605503364,0.040198052205649
CIC17,A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,StandardScaler,True,33,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,10000,5,1613312,141561,403327,0.009354591369628906,10.147622346878052,0.9593506013730794,0.9816822726841533,0.9593506013730794,0.9685106649173502,0.4937722089704996,0.8755903814043878,0.5636160102690191,0.8833294934300684,0.9877089533563731,2.5159789319529938e-05,0.0030210095539708695,0.12440961859561224,0.0046657446826424455,0.04064939862692059
