dataset,experiment,descripcion_experimento,scaler,use_pca,n_components_pca,rebalanceo,rebalanceo_short,model,model_display_name,n,fold,train_original_rows_A,train_balanceado_rows_A,val_rows_B,B_fit_time,B_score_time,B_accuracy,B_precision_weighted,B_recall_weighted,B_f1_weighted,B_precision_macro,B_recall_macro,B_f1_macro,B_mcc,B_roc_auc,B_detection_latency_seconds,B_fpr_macro,B_fnr_macro,B_fpr_weighted,B_fnr_weighted
CIC17,A2__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,StandardScaler,True,33,RUS_SMOTE,RUS_SMOTE,knn,KNeighborsClassifier,2000,4,1613311,30000,403328,0.002767801284790039,2.511300563812256,0.9226336877181847,0.973109875855706,0.9226336877181847,0.9429987030179198,0.3900607567642307,0.8934796678882596,0.4684116112307867,0.8041079023003603,0.9794400809013024,6.2264473674335926e-06,0.00537838289933324,0.10652033211174028,0.0033094312081833025,0.0773663122818153
CIC17,A2__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,StandardScaler,True,33,RUS_SMOTE,RUS_SMOTE,knn,KNeighborsClassifier,2000,5,1613312,30000,403327,0.0026068687438964844,2.229738235473633,0.9221029090539439,0.9743178028375156,0.9221029090539439,0.9433600860303856,0.389726163826754,0.8726065564439794,0.4671596523471354,0.8031782436367946,0.9801222804694745,5.528363425889248e-06,0.005381003761136766,0.12739344355602075,0.0028179654709953174,0.07789709094605618
CIC17,A2__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,StandardScaler,True,33,RUS_SMOTE,RUS_SMOTE,knn,KNeighborsClassifier,5000,1,1613311,75000,403328,0.0064504146575927734,5.3521764278411865,0.9458703586163123,0.9780518508279221,0.9458703586163123,0.9588060032377491,0.4343075311370681,0.8822338333814047,0.5164527090652726,0.8524126491326345,0.9843521400330457,1.327003438353198e-05,0.0038012500279585412,0.11776616661859514,0.0028891090356903907,0.054129641383687706
CIC17,A2__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,StandardScaler,True,33,RUS_SMOTE,RUS_SMOTE,knn,KNeighborsClassifier,5000,2,1613311,75000,403328,0.005949258804321289,5.356780767440796,0.9448538162488099,0.978232662015902,0.9448538162488099,0.9583898757371455,0.45322272247989076,0.9206516143557086,0.5362256313231041,0.8503116450929947,0.9844042744811907,1.328145025250118e-05,0.0038307118003758794,0.07934838564429146,0.0023144932544480867,0.055146183751190105
CIC17,A2__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,StandardScaler,True,33,RUS_SMOTE,RUS_SMOTE,knn,KNeighborsClassifier,5000,3,1613311,75000,403328,0.00605320930480957,5.365007162094116,0.9481017930815614,0.9789277715696799,0.9481017930815614,0.9605167497628196,0.44755853968376547,0.8793643280914173,0.5277807030835193,0.8576190944871184,0.9854495346692158,1.3301846542005803e-05,0.003630752009011857,0.12063567190858278,0.0025630732167392623,0.05189820691843859
CIC17,A2__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,StandardScaler,True,33,RUS_SMOTE,RUS_SMOTE,knn,KNeighborsClassifier,5000,4,1613311,75000,403328,0.006126880645751953,5.3675854206085205,0.9450273722627737,0.9784793198819283,0.9450273722627737,0.9585276538103505,0.43377503477844304,0.9092343635252488,0.5119090705120838,0.8506318732816148,0.9845344171878612,1.3308239003016207e-05,0.0038524193344791568,0.09076563647475121,0.0028136622799610723,0.054972627737226276
CIC17,A2__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,StandardScaler,True,33,RUS_SMOTE,RUS_SMOTE,knn,KNeighborsClassifier,5000,5,1613312,75000,403327,0.006253480911254883,5.376817941665649,0.9465346976522772,0.9795575512931333,0.9465346976522772,0.9600476741790681,0.44929606589823284,0.8778843185018849,0.5241072819521224,0.8541738109564084,0.9850918199055192,1.3331162906687748e-05,0.0037073692657128418,0.12211568149811512,0.002145236637969813,0.053465302347722815
CIC17,A2__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,StandardScaler,True,33,RUS_SMOTE,RUS_SMOTE,knn,KNeighborsClassifier,10000,1,1613311,150000,403328,0.010978937149047852,10.600922107696533,0.9567101713741669,0.9804168309163153,0.9567101713741669,0.9661452983523171,0.49005923365010845,0.8844208865430792,0.571729572578548,0.8778091776134151,0.9875375979329973,2.6283625505039406e-05,0.0030079543924141196,0.11557911345692075,0.0018294872603787226,0.04328982862583307
CIC17,A2__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,StandardScaler,True,33,RUS_SMOTE,RUS_SMOTE,knn,KNeighborsClassifier,10000,2,1613311,150000,403328,0.011237859725952148,10.7784104347229,0.9578804347826086,0.9813604200087481,0.9578804347826086,0.9673710367722007,0.49516898285497163,0.9052983478579729,0.573798124461172,0.8805786454677076,0.9883118515300265,2.6723685027379454e-05,0.0029464215783501263,0.09470165214202722,0.0020767584578605873,0.042119565217391304
CIC17,A2__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,StandardScaler,True,33,RUS_SMOTE,RUS_SMOTE,knn,KNeighborsClassifier,10000,3,1613311,150000,403328,0.010750055313110352,11.880072116851807,0.9598069065376071,0.9815170373799288,0.9598069065376071,0.9684561369590977,0.48914540077435575,0.878797089574834,0.5650017533650389,0.8853216864362915,0.9884486508500555,2.9455113745764755e-05,0.0028157785168899264,0.12120291042516591,0.0020435842909560077,0.040193093462392894
CIC17,A2__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,StandardScaler,True,33,RUS_SMOTE,RUS_SMOTE,knn,KNeighborsClassifier,10000,4,1613311,150000,403328,0.010844945907592773,10.616008758544922,0.9580391145668042,0.9808675599242792,0.9580391145668042,0.9671244601967569,0.4699121426945319,0.9111605384610438,0.5482996952863862,0.8809665032717036,0.9884441089675964,2.6321030919115264e-05,0.002939904229940071,0.08883946153895611,0.0021376780159052472,0.04196088543319581
CIC17,A2__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,StandardScaler,True,33,RUS_SMOTE,RUS_SMOTE,knn,KNeighborsClassifier,10000,5,1613312,150000,403327,0.010958671569824219,10.638302564620972,0.9583836440406915,0.9816612236616882,0.9583836440406915,0.9678148773465476,0.4884108414964071,0.879504793162808,0.5607200577411483,0.8818858596927941,0.9880856827823755,2.637637094620735e-05,0.0028936640074070114,0.12049520683719189,0.001788604151796728,0.04161635595930845
CIC17,A2__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,StandardScaler,True,33,RUS_SMOTE,RUS_SMOTE,knn,KNeighborsClassifier,20000,1,1613311,300000,403328,0.020116090774536133,21.174960374832153,0.9670094811171057,0.9831483344149035,0.9670094811171057,0.9733658930360536,0.5544595906048315,0.8864298577231999,0.6253714129513875,0.903466629810539,0.9905489172098394,5.250059597853894e-05,0.0023032489223678786,0.11357014227679992,0.0015582149526238611,0.03299051888289432
CIC17,A2__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,StandardScaler,True,33,RUS_SMOTE,RUS_SMOTE,knn,KNeighborsClassifier,20000,2,1613311,300000,403328,0.02105236053466797,21.189042329788208,0.9679442042208822,0.9837851300188539,0.9679442042208822,0.9742473031356361,0.5566782708951051,0.9035568370963714,0.6278149778978264,0.9059101868928876,0.9905204668533828,5.2535510378124526e-05,0.0022336611963906456,0.0964431629036287,0.0014491221667419472,0.03205579577911774
CIC17,A2__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,StandardScaler,True,33,RUS_SMOTE,RUS_SMOTE,knn,KNeighborsClassifier,20000,3,1613311,300000,403328,0.021185874938964844,21.17633581161499,0.9678375912408759,0.9832290443640862,0.9678375912408759,0.9738600517142912,0.5270807103884464,0.878115339109579,0.5984910790911371,0.9055549552648321,0.9903334516744113,5.250400619747449e-05,0.002261833507928485,0.12188466089042113,0.0017650938598031871,0.032162408759124086
CIC17,A2__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,StandardScaler,True,33,RUS_SMOTE,RUS_SMOTE,knn,KNeighborsClassifier,20000,4,1613311,300000,403328,0.020528793334960938,21.186672925949097,0.967391304347826,0.9833016578629915,0.967391304347826,0.9736505799559909,0.5237750367474531,0.909530641992657,0.5966540669322725,0.9044520843918633,0.9904723898642799,5.2529635745470426e-05,0.0022768977433518084,0.09046935800734303,0.0015447704981032117,0.03260869565217391
CIC17,A2__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,StandardScaler,True,33,RUS_SMOTE,RUS_SMOTE,knn,KNeighborsClassifier,20000,5,1613312,300000,403327,0.024807214736938477,22.514734268188477,0.9668110490991181,0.983473381259645,0.9668110490991181,0.9734167583993052,0.5259129749470061,0.8840990374711576,0.5966562825738629,0.9029739086516783,0.9903088663097956,5.5822531762536296e-05,0.0023198874541125237,0.11590096252884245,0.0016093609108059446,0.03318895090088191
CIC17,A2__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,StandardScaler,True,33,RUS_SMOTE,RUS_SMOTE,knn,KNeighborsClassifier,30000,1,1613311,450000,403328,0.03132271766662598,31.66206955909729,0.9715021025071406,0.984236674588545,0.9715021025071406,0.976417086208761,0.574732365979481,0.8891517416680778,0.6443840383669261,0.9152318380613019,0.9914589225121897,7.850203695031659e-05,0.001991701007501814,0.1108482583319223,0.0013776176196678026,0.02849789749285941
CIC17,A2__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,StandardScaler,True,33,RUS_SMOTE,RUS_SMOTE,knn,KNeighborsClassifier,30000,2,1613311,450000,403328,0.033477067947387695,31.595463275909424,0.9723153364011425,0.9846734298137186,0.9723153364011425,0.9771140513924274,0.5906961222035054,0.9080256756071284,0.6582983621388353,0.917410560339494,0.9916226289497297,7.833689522153043e-05,0.0019410260206457449,0.09197432439287155,0.0014307267108286613,0.027684663598857507
CIC17,A2__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,StandardScaler,True,33,RUS_SMOTE,RUS_SMOTE,knn,KNeighborsClassifier,30000,3,1613311,450000,403328,0.03049182891845703,31.77398705482483,0.9718864051094891,0.9843703793298071,0.9718864051094891,0.9767135797402152,0.5574457316953174,0.881835173295489,0.6258828855459284,0.9162442163869462,0.991536616324082,7.877952201390637e-05,0.0019750158718457997,0.1181648267045111,0.0015116431871760464,0.02811359489051095
CIC17,A2__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,StandardScaler,True,33,RUS_SMOTE,RUS_SMOTE,knn,KNeighborsClassifier,30000,4,1613311,450000,403328,0.02958369255065918,31.69207787513733,0.9717971477308791,0.9846107317388347,0.9717971477308791,0.9767930568656682,0.5491261774984404,0.9108050731007998,0.6193526697850618,0.9160329650381063,0.9914038036205953,7.857643871771195e-05,0.001975225953236148,0.08919492689920026,0.0014255370294213158,0.028202852269120914
CIC17,A2__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,StandardScaler,True,33,RUS_SMOTE,RUS_SMOTE,knn,KNeighborsClassifier,30000,5,1613312,450000,403327,0.036920785903930664,31.664730072021484,0.9709540893617338,0.9844717739534958,0.9709540893617338,0.9762519520380532,0.5555612122696689,0.8784721904605747,0.6227816838201696,0.9137744208968025,0.9913172126960936,7.850882800313761e-05,0.002035173517816522,0.12152780953942534,0.0014816921289816068,0.029045910638266222
CIC17,A2__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,StandardScaler,True,33,RUS_SMOTE,RUS_SMOTE,knn,KNeighborsClassifier,40000,1,1613311,600000,403328,0.0420229434967041,42.21511483192444,0.9742765193589337,0.9851614391780296,0.9742765193589337,0.978440706316008,0.5926406561421683,0.8900892788698888,0.6588948759551526,0.922686242407281,0.99225266089488,0.00010466695798933978,0.0018043493722288404,0.10991072113011113,0.0013417599423662815,0.02572348064106633
CIC17,A2__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,StandardScaler,True,33,RUS_SMOTE,RUS_SMOTE,knn,KNeighborsClassifier,40000,2,1613311,600000,403328,0.044446706771850586,42.135990142822266,0.9749583465566487,0.9856063257753923,0.9749583465566487,0.9790770552463799,0.6068114677264915,0.9028661950551536,0.6690685393799212,0.924547695119783,0.992185964411871,0.00010447077848010122,0.0017572096285587157,0.0971338049448463,0.0013164909850294202,0.025041653443351318
CIC17,A2__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,StandardScaler,True,33,RUS_SMOTE,RUS_SMOTE,knn,KNeighborsClassifier,40000,3,1613311,600000,403328,0.04111361503601074,43.26495337486267,0.9749112384957156,0.9855745938775686,0.9749112384957156,0.9790170263444126,0.5811602012663825,0.8799310258368833,0.6459112973257024,0.9244239146000108,0.992122456535685,0.000107269897886739,0.00175794980411572,0.12006897416311677,0.0012804855574514368,0.025088761504284355
CIC17,A2__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,StandardScaler,True,33,RUS_SMOTE,RUS_SMOTE,knn,KNeighborsClassifier,40000,4,1613311,600000,403328,0.039343833923339844,43.50154113769531,0.9741475920342748,0.9853619354760952,0.9741475920342748,0.9784918952613315,0.5631669984435977,0.8976761101614437,0.6293079473229634,0.9223341517881398,0.9920577067922316,0.00010785648687345116,0.0018143412887120208,0.10232388983855627,0.0013627113649551479,0.025852407965725167
CIC17,A2__StandardScaler_pca_RUS_SMOTE_knn,StandardScaler + PCA + RUS_SMOTE + knn,StandardScaler,True,33,RUS_SMOTE,RUS_SMOTE,knn,KNeighborsClassifier,40000,5,1613312,600000,403327,0.04049801826477051,45.14871287345886,0.9739095076699551,0.9852311365740433,0.9739095076699551,0.9782841738814068,0.58491840973997,0.8809665634431043,0.650748044619238,0.9217040608993433,0.9920698751940527,0.00011194071528427024,0.0018248837076953934,0.11903343655689586,0.001282763285386052,0.026090492330044852
