dataset,experiment,descripcion_experimento,scaler,use_pca,n_components_pca,rebalanceo,rebalanceo_short,model,model_display_name,n,param_id,params,fold,train_original_rows_A,train_balanceado_rows_A,val_rows_B,param_metric,param_n_neighbors,B_accuracy,B_precision_weighted,B_recall_weighted,B_f1_weighted,B_precision_macro,B_recall_macro,B_f1_macro,B_mcc,B_roc_auc,B_detection_latency_seconds,B_fpr_macro,B_fnr_macro,B_fpr_weighted,B_fnr_weighted,B_score_time,B_fit_time
CIC18,B__StandardScaler_pca_NM_SMOTE_ENN_knn,StandardScaler + PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,True,44,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,10000,1,"{""metric"": ""euclidean"", ""n_neighbors"": 3}",1,2225871,149819,556468,euclidean,3,0.2142333431571986,0.8454662412422163,0.2142333431571986,0.23432847126570244,0.39187218485205605,0.7060979538253741,0.32909911247454093,0.23340938592955437,0.6032502204893129,3.0797703717198565e-05,0.0531425169752203,0.2939020461746259,0.011371097785503097,0.7857666568428013,17.13793659210205,0.018032312393188477
CIC18,B__StandardScaler_pca_NM_SMOTE_ENN_knn,StandardScaler + PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,True,44,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,10000,1,"{""metric"": ""euclidean"", ""n_neighbors"": 3}",2,2225871,149768,556468,euclidean,3,0.21301674130408219,0.8290529751269099,0.21301674130408219,0.23000456509572137,0.41156922199635065,0.7115733923114634,0.34240029732882693,0.232456446052551,0.6027073089142538,3.0399670037359717e-05,0.05334127961336187,0.2884266076885365,0.013135935504510183,0.7869832586959178,16.916443586349487,0.014526844024658203
CIC18,B__StandardScaler_pca_NM_SMOTE_ENN_knn,StandardScaler + PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,True,44,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,10000,1,"{""metric"": ""euclidean"", ""n_neighbors"": 3}",3,2225871,149839,556468,euclidean,3,0.21315331699217205,0.8272979810335318,0.21315331699217205,0.22970738319311418,0.40171885863422135,0.7016439523680977,0.33875633546216544,0.2315055275587382,0.6016074965911108,3.152710643701321e-05,0.05333101555773769,0.29835604763190227,0.01311855035823734,0.7868466830078279,17.54382586479187,0.017210721969604492
CIC18,B__StandardScaler_pca_NM_SMOTE_ENN_knn,StandardScaler + PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,True,44,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,10000,1,"{""metric"": ""euclidean"", ""n_neighbors"": 3}",4,2225871,149789,556468,euclidean,3,0.21786517823127297,0.833563365229597,0.21786517823127297,0.23573101742355046,0.408087451667738,0.7229153399306097,0.34564550008483474,0.23776135342111943,0.6054292947694047,3.1928902334163914e-05,0.05297348737295279,0.27708466006939036,0.01246748882556482,0.7821348217687271,17.767412424087524,0.018423080444335938
CIC18,B__StandardScaler_pca_NM_SMOTE_ENN_knn,StandardScaler + PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,True,44,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,10000,1,"{""metric"": ""euclidean"", ""n_neighbors"": 3}",5,2225872,149766,556467,euclidean,3,0.21431459547466428,0.8252652715912848,0.21431459547466428,0.22979811601495523,0.3873226256399957,0.7121617562944602,0.33064750614164495,0.23138179029965317,0.6028825020833583,3.0049453936702744e-05,0.05331661249825891,0.28783824370553973,0.014063782948548023,0.7856854045253358,16.721529483795166,0.017434120178222656
CIC18,B__StandardScaler_pca_NM_SMOTE_ENN_knn,StandardScaler + PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,True,44,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,10000,2,"{""metric"": ""euclidean"", ""n_neighbors"": 5}",1,2225871,149819,556468,euclidean,5,0.2140141032368438,0.827831431692999,0.2140141032368438,0.2318176999396774,0.38611035186300197,0.7057102636987609,0.3299169300105937,0.23214800526342483,0.60420114736072,3.03124500919787e-05,0.05324536085920168,0.29428973630123906,0.012694516124868997,0.7859858967631562,16.867908477783203,0.01612710952758789
CIC18,B__StandardScaler_pca_NM_SMOTE_ENN_knn,StandardScaler + PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,True,44,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,10000,2,"{""metric"": ""euclidean"", ""n_neighbors"": 5}",2,2225871,149768,556468,euclidean,5,0.21260521719128503,0.8291961246235053,0.21260521719128503,0.2298192537728307,0.4108367642078771,0.7116660827739723,0.3435512532812267,0.2327708212766856,0.6039545041141486,3.286439281445443e-05,0.053347276086835954,0.2883339172260278,0.012814358493824346,0.787394782808715,18.287982940673828,0.01591348648071289
CIC18,B__StandardScaler_pca_NM_SMOTE_ENN_knn,StandardScaler + PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,True,44,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,10000,2,"{""metric"": ""euclidean"", ""n_neighbors"": 5}",3,2225871,149839,556468,euclidean,5,0.21203195871101302,0.8270947358516192,0.21203195871101302,0.22837782157583275,0.40039757686991706,0.700386552461025,0.3391642240193829,0.23132997356209944,0.6032581588199439,3.037207187474435e-05,0.05338261611245151,0.29961344753897495,0.012771200397785483,0.787968041288987,16.90108609199524,0.017568588256835938
CIC18,B__StandardScaler_pca_NM_SMOTE_ENN_knn,StandardScaler + PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,True,44,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,10000,2,"{""metric"": ""euclidean"", ""n_neighbors"": 5}",4,2225871,149789,556468,euclidean,5,0.2188643372125621,0.8294154479901833,0.2188643372125621,0.2358741943839467,0.4065518734158803,0.7250051238026103,0.3475462926305371,0.23917824218456332,0.607337015165756,3.0355561991827274e-05,0.052916700472476916,0.27499487619738966,0.012614844299715967,0.781135662787438,16.89189887046814,0.017674684524536133
CIC18,B__StandardScaler_pca_NM_SMOTE_ENN_knn,StandardScaler + PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,True,44,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,10000,2,"{""metric"": ""euclidean"", ""n_neighbors"": 5}",5,2225872,149766,556467,euclidean,5,0.2142786544395265,0.8227501606991049,0.2142786544395265,0.22964202205295295,0.38384678064856714,0.7100940593110695,0.33085222357515304,0.23139996945054792,0.6039277237299675,3.2762618609243904e-05,0.05331446313719395,0.28990594068893055,0.013995601497435891,0.7857213455604735,18.231316089630127,0.018945932388305664
