dataset,experiment,selection_metric,selection_column,best_param_id,best_params,param_id,param_alpha,param_hidden_layer_sizes,B_accuracy_mean,B_accuracy_std,B_accuracy_var,B_precision_weighted_mean,B_precision_weighted_std,B_precision_weighted_var,B_recall_weighted_mean,B_recall_weighted_std,B_recall_weighted_var,B_f1_weighted_mean,B_f1_weighted_std,B_f1_weighted_var,B_precision_macro_mean,B_precision_macro_std,B_precision_macro_var,B_recall_macro_mean,B_recall_macro_std,B_recall_macro_var,B_f1_macro_mean,B_f1_macro_std,B_f1_macro_var,B_fpr_weighted_mean,B_fpr_weighted_std,B_fpr_weighted_var,B_fnr_weighted_mean,B_fnr_weighted_std,B_fnr_weighted_var,B_fpr_macro_mean,B_fpr_macro_std,B_fpr_macro_var,B_fnr_macro_mean,B_fnr_macro_std,B_fnr_macro_var,B_mcc_mean,B_mcc_std,B_mcc_var,B_roc_auc_mean,B_roc_auc_std,B_roc_auc_var,B_detection_latency_seconds_mean,B_detection_latency_seconds_std,B_detection_latency_seconds_var,B_fit_time_mean,B_fit_time_std,B_fit_time_var,B_score_time_mean,B_score_time_std,B_score_time_var
CIC18,B__StandardScaler_pca_RUS_SMOTE_ENN_mlp,f1_macro,B_f1_macro_mean,3,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [100, 50]}",3,0.0001,"(100, 50)",0.9633279782313513,0.0026662001637636815,7.1086233132534816e-06,0.9772385008314213,0.0012563080233051983,1.5783098494210146e-06,0.9633279782313513,0.0026662001637636815,7.1086233132534816e-06,0.9679326652260102,0.002198242409961735,4.8322696929543775e-06,0.6521746213999474,0.011738606286789122,0.0001377948775562451,0.9565644806901025,0.005760627240122585,3.318482619964235e-05,0.701499396989598,0.013733843009909236,0.00018861844382083278,0.003166647363607744,0.0007128756165815835,5.081916447165729e-07,0.03667202176864862,0.002666200163763697,7.1086233132535654e-06,0.0026559112754837577,0.00013871992057038716,1.924321636305452e-08,0.04343551930989743,0.005760627240122535,3.318482619964177e-05,0.9416039319906602,0.0038436958424390728,1.4773997729183413e-05,0.9971418235409315,0.00016156624477344764,2.61036514501936e-08,3.331455125683217e-07,7.333403893103495e-10,5.377881265938549e-19,13.09578766822815,3.5479265211904725,12.587782599766728,0.18538475036621094,0.0004080278524849375,1.664867284034699e-07
