dataset,experiment,descripcion_experimento,scaler,use_pca,n_components_pca,rebalanceo,rebalanceo_short,model,model_display_name,n,param_id,params,param_C,B_accuracy_mean,B_accuracy_std,B_accuracy_var,B_precision_weighted_mean,B_precision_weighted_std,B_precision_weighted_var,B_recall_weighted_mean,B_recall_weighted_std,B_recall_weighted_var,B_f1_weighted_mean,B_f1_weighted_std,B_f1_weighted_var,B_precision_macro_mean,B_precision_macro_std,B_precision_macro_var,B_recall_macro_mean,B_recall_macro_std,B_recall_macro_var,B_f1_macro_mean,B_f1_macro_std,B_f1_macro_var,B_fpr_weighted_mean,B_fpr_weighted_std,B_fpr_weighted_var,B_fnr_weighted_mean,B_fnr_weighted_std,B_fnr_weighted_var,B_fpr_macro_mean,B_fpr_macro_std,B_fpr_macro_var,B_fnr_macro_mean,B_fnr_macro_std,B_fnr_macro_var,B_mcc_mean,B_mcc_std,B_mcc_var,B_roc_auc_mean,B_roc_auc_std,B_roc_auc_var,B_detection_latency_seconds_mean,B_detection_latency_seconds_std,B_detection_latency_seconds_var,B_fit_time_mean,B_fit_time_std,B_fit_time_var,B_score_time_mean,B_score_time_std,B_score_time_var
CIC18,B__RobustScaler_pca_RUS_SMOTE_ENN_logreg,RobustScaler + PCA + RUS_SMOTE_ENN + logreg,RobustScaler,True,3,RUS_SMOTE_ENN,RUS_SMOTE_ENN,logreg,LogisticRegression,10000,1,"{""C"": 0.01}",0.01,0.027984008857209936,0.0006891939859255197,4.7498835023590534e-07,0.5962545189559292,0.0006194771418927659,3.8375192932762995e-07,0.027984008857209936,0.0006891939859255197,4.7498835023590534e-07,0.050000975056321915,0.0013143268382805216,1.7274550378244723e-06,0.07566909060390288,0.00033293150377572574,1.1084338620636607e-07,0.1906392302812679,0.003912466235946763,1.5307392047423433e-05,0.019599452498306878,0.0004922739104042462,2.423336028646879e-07,0.001881997108827503,8.85140772652852e-05,7.834741874124876e-09,0.9720159911427901,0.0006891939859255245,4.749883502359121e-07,0.06492653255010784,4.074228306558657e-05,1.6599336293963826e-09,0.8093607697187322,0.003912466235946812,1.530739204742382e-05,0.023721904292175838,0.00047438397769048596,2.250401582894475e-07,0.6072821751387222,0.0007302873678616879,5.333196396583522e-07,3.549913070807134e-08,4.176402926326747e-09,1.7442341403030616e-17,19.530705595016478,0.24836659380440326,0.06168596491800145,0.01975412368774414,0.00232403971039701,5.401160575502217e-06
CIC18,B__RobustScaler_pca_RUS_SMOTE_ENN_logreg,RobustScaler + PCA + RUS_SMOTE_ENN + logreg,RobustScaler,True,3,RUS_SMOTE_ENN,RUS_SMOTE_ENN,logreg,LogisticRegression,10000,2,"{""C"": 0.1}",0.1,0.02819390417237084,0.0006383949248729878,4.075480801035877e-07,0.5964040329266548,0.0006350451720581254,4.032823705543341e-07,0.02819390417237084,0.0006383949248729871,4.075480801035869e-07,0.050389414306806504,0.0011594431890513636,1.3443085086375961e-06,0.075719550888101,0.00037662960146342335,1.418498566984971e-07,0.19066804027494125,0.003938642741316678,1.551290664372656e-05,0.01968065477638774,0.0006112609585350015,3.736399594291287e-07,0.001848911758317668,4.980412301112625e-05,2.4804506689073953e-09,0.9718060958276291,0.0006383949248730074,4.075480801036128e-07,0.06491033383906313,4.123906189448994e-05,1.7006602259375723e-09,0.8093319597250588,0.0039386427413166895,1.5512906643726644e-05,0.023958135449988885,0.0005438663744845315,2.9579063329494873e-07,0.6072031286190663,0.0007201130191500785,5.185627603494414e-07,3.462594996003082e-08,3.564512002228619e-09,1.2705745814031879e-17,19.697666931152344,0.0919933599834253,0.008462778281040074,0.019268226623535157,0.0019835417233559065,3.9344377682937194e-06
CIC18,B__RobustScaler_pca_RUS_SMOTE_ENN_logreg,RobustScaler + PCA + RUS_SMOTE_ENN + logreg,RobustScaler,True,3,RUS_SMOTE_ENN,RUS_SMOTE_ENN,logreg,LogisticRegression,10000,3,"{""C"": 1}",1.0,0.028070986086029714,0.0006532991476402323,4.26799776307454e-07,0.5962397651174445,0.0007846034825375106,6.156026248099897e-07,0.028070986086029714,0.0006532991476402323,4.26799776307454e-07,0.05016326494037664,0.0012286687301428728,1.5096268484309e-06,0.07568149748902389,0.00036207927435721583,1.3110140091904798e-07,0.19064476868842267,0.003930374185888725,1.5447841241100458e-05,0.01963328342846793,0.0005483792201261644,3.0071976906618024e-07,0.0018824020849490877,6.374060491345716e-05,4.062864714733438e-09,0.9719290139139701,0.0006532991476402466,4.2679977630747266e-07,0.06492076106659463,4.1071166601650593e-05,1.6868407260205392e-09,0.8093552313115773,0.003930374185888745,1.5447841241100617e-05,0.02379165066596215,0.0005160556728297361,2.663134574597517e-07,0.6071926984728024,0.0006950430924638518,4.830849003817145e-07,3.377093580997116e-08,3.4211966620353707e-09,1.1704586600321962e-17,19.695431661605834,0.17668119879235678,0.031216246006704296,0.018792438507080077,0.0019037883088453137,3.6244099248960994e-06
CIC18,B__RobustScaler_pca_RUS_SMOTE_ENN_logreg,RobustScaler + PCA + RUS_SMOTE_ENN + logreg,RobustScaler,True,3,RUS_SMOTE_ENN,RUS_SMOTE_ENN,logreg,LogisticRegression,10000,4,"{""C"": 10}",10.0,0.027927941087828624,0.0003671107980839785,1.3477033806985562e-07,0.5963628229873602,0.000638909929213999,4.0820589764823725e-07,0.027927941087828624,0.00036711079808397665,1.3477033806985427e-07,0.049896644390690484,0.0006358106700008097,4.042552080868785e-07,0.07568982773741809,0.00034541138419678577,1.1930902433273954e-07,0.19064692955701207,0.003931717335382834,1.5458401205349894e-05,0.019597979552575945,0.0005526764115880512,3.0545121592584495e-07,0.0018583664270407185,2.438435276283424e-05,5.945966596623418e-10,0.9720720589121713,0.00036711079808397757,1.3477033806985496e-07,0.06492869502261414,2.442514761760611e-05,5.965878361418494e-10,0.8093530704429879,0.003931717335382843,1.545840120534997e-05,0.023712372888233586,0.00033325285119797,1.1105746283157634e-07,0.607223417048156,0.0007578590298841311,5.743503091769163e-07,3.344308578650605e-08,4.121709037376331e-09,1.698848538878972e-17,20.171226692199706,0.12383034668818631,0.015333954760916414,0.018610000610351562,0.0022936015081524413,5.260607878199153e-06
